,NE_MBB,NE_OH,NE_OP,SC_OH,SC_OP,SC_SLP,SE_SLP,SE_LSP
28,106.40678345430396,77.0380264973484,103.04353170374608,50.671160303979704,60.07973749903275,60.87405597601429,93.07681397170728,128.59254033550522
29,106.0235056713891,76.46565037216935,102.62482860756488,50.64035681106484,60.06214765527658,60.907914187561595,93.11037296735701,128.6032854360166
30,105.66547465443408,75.92273675392983,102.23231488371268,50.620413089111345,60.052872497745604,60.95104402803065,93.15358449321086,128.625738781674
31,105.33224345942901,75.40866363063854,101.86563202788852,50.61122571044612,60.051797771244836,61.00162995937979,93.20458390685681,128.65771935506024
32,105.02336764283547,74.922819508294,101.52441514755573,50.61268903813213,60.05880911567443,61.05814666628252,93.26180997716891,128.69739528774036
33,104.73840535797864,74.46460316547048,101.2082933735498,50.624695291188885,60.073792107164984,61.119322046193105,93.32396700353677,128.74324217834175
34,104.47691745422856,74.03342342521795,100.91689027623335,50.64713461487328,60.09663229878401,61.18410174143062,93.3899874435634,128.7940010958967
35,104.23846757766503,73.62869894210064,100.64982428430001,50.67989515520438,60.127215260778236,61.251616485188876,93.45899699555474,128.84863880286397
36,104.02262227215061,73.24985800252735,100.40670910451301,50.722863137020376,60.165426620317604,61.32115288979018,93.53028316962269,128.9063116117438
37,103.82895107992522,72.89633833679743,100.18715414082793,50.77592294494367,60.21115210070751,61.392127866105085,93.6032677492092,128.96633349795266
38,103.65702664099237,72.56758694151245,99.99076491149648,50.8389572067041,60.26427756003716,61.46406658343223,93.67748313872511,129.02814857251553
39,103.50642479069684,72.2630599111912,99.81714346288219,50.91184687833359,60.32468902923313,61.536583716637274,93.75255235445934,129.09130770477023
40,103.37672465500158,71.98222227808488,99.66588877884071,50.99447133079985,60.392272749488455,61.60936764610816,93.82817229379616,129.15544891717832
41,103.267508743063,71.72454785932196,99.5365971846308,51.086708437693524,60.46691520903907,61.682167248251616,93.90409987180904,129.22028110277606
42,103.17836303677979,71.48951911062659,99.42886274442523,51.18843466362416,60.54850317926081,61.754780919464714,93.98014061499651,129.28557060451593
43,103.10887707705515,71.27662698594959,99.34227765158819,51.29952515301595,60.63692375006172,61.82704750055561,94.05613932888802,129.35113021931048
44,103.05864404656715,71.08537080243477,99.27643261097539,51.41985381902594,60.732064364546034,61.898838801973135,94.13197249604634,129.4168102310376
45,103.02726084888768,70.91525811021278,99.23091721259712,51.54929343233515,60.833812852927565,61.97005346688302,94.20754210522144,129.4824911253351
46,103.01432818383117,70.76580456657673,99.20532029606296,51.687715709588105,60.942057465672065,62.04061194544126,94.28277065611431,129.54807768824458
47,103.01945061894689,70.63653381414552,99.19923030530067,51.834991401278515,61.05668690584955,62.11045238751864,94.35759712471129,129.61349423707145
48,103.04223665709814,70.52697736266693,99.21223563311004,51.990990378899006,61.177590360679275,62.17952729162433,94.43197371021147,129.67868077345284
49,103.08229880009623,70.43667447415193,99.24392495517742,52.15558172119104,61.30465753225156,62.24780077451558,94.50586321582666,129.7435898849406
50,103.13925360837796,70.36517205106652,99.29388755323671,52.32863379934758,61.43777866741245,62.315246349003395,94.5792369423154,129.80818425243382
51,103.21272175673403,70.31202452733712,99.36171362711896,52.51001436103622,61.57684458679848,62.38184511702441,94.65207299540685,129.8724346469085
52,103.30232808611045,70.27679376195252,99.44699459548531,52.69959061312433,61.72174671301066,62.447584301499475,94.72435492677798,129.93631832062306
53,103.40770165151918,70.25904893496852,99.54932338508758,52.89722930300025,61.87237709791818,62.51245605422813,94.79607064348978,129.99981771591263
54,103.52847576610468,70.25836644574176,99.6682947084457,53.10279679839643,62.02862844908387,62.57645648845669,94.86721153326685,130.0629194293865
55,103.66428804142332,70.27432981323744,99.80350532987455,53.316159165630935,62.19039415530494,62.63958489416023,94.93777176317268,130.12561338133946
56,103.81478042400028,70.30652957827195,99.95455431983149,53.537182246193915,62.3575683112641,62.701843101813424,95.00774771748846,130.18789214993288
57,103.97959922823571,70.35456320756491,100.12104329759242,53.76573173161454,62.5300457412872,62.76323496676899,95.07713754728647,130.24975043759872
58,104.1583951657376,70.41803499948864,100.3025766622981,54.001673236552584,62.70772202220547,62.82376595155276,95.14594080958709,130.31118464350024
59,104.35082337116344,70.49655599141353,100.4987618124426,54.24487237006684,62.89049350532123,62.883442787624055,95.21415817834114,130.37219252103083
60,104.55654342465704,70.58974386855826,100.70920935390478,54.49519480501949,63.07825733747759,62.94227320160701,95.28179121298415,130.43277290347825
61,104.77521937096952,70.6972228742626,100.93353329664868,54.75250634558287,63.270911481233725,63.00026569381404,95.34884217312701,130.49292548431706
62,105.00651973535659,70.81862372160845,101.17135124024246,55.01667299282112,63.4683547341486,63.05742935917439,95.41531387021296,130.55265064127167
63,105.25011753634554,70.95358350632212,101.42228454836672,55.287561008324914,63.67048674717713,63.11377374254318,95.48120954878874,130.61194929544584
64,105.5056902954674,71.10174562089698,101.68595851250153,55.56503697588354,63.87720804218384,63.1693087218805,95.54653279149771,130.6708227985416
65,105.77292004405014,71.26275966988169,101.96200250499899,55.84896786118291,64.08842002858022,63.224044414019374,95.61128744307284,130.7292728425769
66,106.05149332716971,71.43628138628411,102.25005012176264,56.139221069523494,64.30402501909295,63.27799109873942,95.67547754954663,130.78730138762225
67,106.34110120485575,71.62197254904585,102.54973931476839,56.435664501556,64.52392624467103,63.33115915767325,95.73910730964705,130.84491060396797
68,106.64143925064886,71.81950090154663,102.86071251467317,56.73816660703707,64.74802786854092,63.38355902522945,95.80218103595207,130.90210282584766
69,106.95220754760564,72.02854007110096,103.18261674376727,57.04659643661081,64.9762349994194,63.43520114924943,95.8647031238581,130.95888051441526
70,107.27311068184748,72.24876948941385,103.51510371953438,57.360823691625434,65.20845370389519,63.486095959547356,95.92667802680523,131.01524622813224
71,107.60385773374803,72.47987431396457,103.8578299490906,57.68071877199759,65.44459101799015,63.53625384283331,95.98811023651196,131.07120259908788
72,107.94416226685313,72.72154535029078,104.21045681477901,58.006152822139896,65.68455495791288,63.58568512280365,96.04900426722068,131.12675231407016
73,108.29374231462627,72.97347897514749,104.57265065120065,58.336997774969745,65.92825453001697,63.63440004441339,96.10936464315421,131.18189809944067
74,108.6523203651109,73.23537706051789,104.94408281396595,58.67312639402015,66.17559973997756,63.68240876153186,96.16919588854272,131.23664270905462
75,109.01962334359948,73.50694689845503,105.3244297404528,59.01441231367546,66.42650160120006,63.729721327334545,96.2285025197083,131.2909889146195
76,109.39538259339807,73.78790112673504,105.71337300285825,59.36073007755697,66.68087214247552,63.77634768690668,96.28728903879657,131.3449394980055
77,109.77933385477297,74.07795765530453,106.11059935383125,59.71195517508532,66.93862441489765,63.82229767163367,96.34555992882633,131.39849724511888
78,110.1712172421649,74.37683959350613,106.51580076497302,60.067964076248096,67.19967249805661,63.86758099503387,96.40331964979411,131.45166494102648
79,110.57077721975372,74.68427517806764,106.92867445849022,60.428634264602834,67.46393150552564,63.91220724975506,96.46057263562271,131.50444536608163
80,110.97776257545561,74.9999977018413,107.3489229322837,60.79384426854676,67.73131758965626,63.95618590550827,96.51732329178499,131.55684129285166
81,111.39192639343199,75.32374544328124,107.77625397875325,61.163473690885915,68.00174794569861,63.99952630775606,96.57357599346767,131.6088554836873
82,111.81302602518824,75.65526159664766,108.21038069759494,61.537403236737255,68.27514081526346,64.04223767700702,96.62933508416698,131.66049068880545
83,112.24082305933794,75.9942942029275,108.65102150286397,61.91551473979853,68.55141548914264,64.08432910859621,96.68460487462958,131.71174964478288
84,112.67508329010644,76.34059608146238,109.09790012457151,62.29769118702111,68.83049230950517,64.12580957285431,96.73938964206916,131.76263507337896
85,113.11557668464576,76.69392476227486,109.55074560507936,62.68381674172197,69.11229267148587,64.16668791558693,96.79369362960342,131.81314968062128
86,113.56207734923069,77.05404241908522,110.00929229055076,63.07377676517145,69.39673902418396,64.20697285880013,96.84752104586693,131.86329615610185
87,114.01436349440408,77.42071580301122,110.47327981771076,63.46745783669387,69.68375487108885,64.2466730016205,96.90087606476399,131.91307717244158
88,114.47221739913732,77.7937161769441,110.94245309616323,63.86474777231838,69.97326476995069,64.2857968213684,96.95376282533348,131.96249538488905
89,114.93542537407008,78.17281925059449,111.41656228650619,64.26553564201797,70.26519433211276,64.32435267475026,97.00618543170239,132.01155343102732
90,115.4037777238912,78.55780511620219,111.89536277448042,64.66971178557421,70.55947022132337,64.36234879914285,97.05814795311008,132.06025393056603
91,115.87706870892114,78.94845818490458,112.37861514138051,65.07716782710605,70.85602015204442,64.39979331394736,97.1096544239886,132.1085994852024
92,116.3550965059541,79.34456712375817,112.86608513095058,65.48779668830038,71.15477288727402,64.43669422199564,97.16070884408728,132.156592678537
93,116.83766316841593,79.74592479340879,113.3575436129807,65.90149260038254,71.45565823590017,64.47305941099407,97.21131517863229,132.20423607603286
94,117.32457458589279,80.15232818640575,113.85276654381329,66.3181511148644,71.75860704960282,64.50889665499366,97.26147735851369,132.2515322250094
95,117.81564044308269,80.56357836615555,114.35153492396181,66.73766911310796,72.0635512193209,64.54421361587693,97.31119928049385,132.29848365466415
96,118.31067417822085,80.97948040651134,114.8536347530381,67.15994481474138,72.37042367130151,64.57901784485414,97.36048480743275,132.34509287611607
97,118.80949294102813,81.39984333199399,115.35885698217712,67.58487778496526,72.67915836274744,64.61331678396289,97.40933776852596,132.39136238246635
98,119.31191755022932,81.82448005864129,115.86699746414182,68.01236894078531,72.98969027707972,64.64711776756633,97.45776195955237,132.43729464887303
