,Sterman soil,NE_OH trf_linear  soil,NE_OH trf_linear (constrained) soil,NE_OH trf_soft_l1 (constrained) soil,NE_OH trf_huber  soil,NE_OH trf_huber (constrained) soil
2278,165.80950992270513,182.59402731797425,172.9241287068962,180.87535274968974,202.99985487904704,175.33467181612497
2279,165.80950992270704,182.5940273205685,172.9241287071419,180.87535275187014,202.99985501701298,175.33467181654385
2280,165.8095099227089,182.5940273231381,172.92412870738502,180.87535275402996,202.9998551538955,175.33467181695838
2281,165.80950992271076,182.59402732568327,172.92412870762564,180.87535275616938,202.99985528970313,175.33467181736864
2282,165.80950992271258,182.59402732820425,172.92412870786373,180.87535275828856,202.9998554244443,175.33467181777468
2283,165.80950992271437,182.59402733070127,172.92412870809935,180.8753527603877,202.99985555812736,175.33467181817653
2284,165.80950992271616,182.59402733317452,172.9241287083325,180.875352762467,202.9998556907606,175.33467181857424
2285,165.80950992271792,182.59402733562428,172.92412870856322,180.87535276452667,202.99985582235226,175.33467181896782
2286,165.80950992271966,182.59402733805075,172.92412870879156,180.87535276656686,202.99985595291048,175.33467181935734
2287,165.80950992272136,182.59402734045415,172.9241287090175,180.8753527685878,202.9998560824434,175.33467181974282
2288,165.80950992272304,182.5940273428347,172.92412870924113,180.87535277058961,202.99985621095902,175.33467182012436
2289,165.80950992272471,182.59402734519264,172.9241287094624,180.8753527725725,202.99985633846535,175.33467182050197
2290,165.80950992272636,182.59402734752817,172.92412870968136,180.87535277453668,202.99985646497026,175.33467182087566
2291,165.80950992272798,182.5940273498415,172.92412870989804,180.8753527764823,202.99985659048164,175.33467182124548
2292,165.80950992272957,182.59402735213283,172.92412871011248,180.87535277840954,202.99985671500727,175.33467182161147
2293,165.80950992273114,182.59402735440239,172.92412871032465,180.87535278031856,202.99985683855488,175.3346718219737
2294,165.8095099227327,182.59402735665034,172.92412871053466,180.87535278220955,202.9998569611321,175.33467182233218
2295,165.80950992273424,182.59402735887693,172.92412871074245,180.87535278408262,202.9998570827466,175.33467182268697
2296,165.80950992273574,182.59402736108237,172.92412871094808,180.87535278593802,202.99985720340587,175.33467182303812
2297,165.80950992273722,182.59402736326683,172.92412871115155,180.87535278777588,202.99985732311742,175.33467182338563
2298,165.8095099227387,182.59402736543052,172.92412871135292,180.87535278959638,202.99985744188874,175.33467182372954
2299,165.80950992274015,182.59402736757366,172.92412871155219,180.87535279139965,202.9998575597271,175.33467182406991
2300,165.8095099227416,182.59402736969642,172.9241287117494,180.8753527931859,202.9998576766399,175.33467182440677
2301,165.80950992274302,182.594027371799,172.92412871194455,180.87535279495526,202.99985779263434,175.33467182474013
2302,165.8095099227444,182.5940273738816,172.92412871213764,180.87535279670792,202.99985790771765,175.33467182507005
2303,165.8095099227458,182.5940273759444,172.92412871232875,180.875352798444,202.99985802189696,175.33467182539658
2304,165.80950992274717,182.59402737798757,172.92412871251787,180.87535280016368,202.99985813517938,175.33467182571974
2305,165.8095099227485,182.59402738001134,172.92412871270503,180.8753528018671,202.99985824757192,175.33467182603954
2306,165.80950992274984,182.59402738201584,172.92412871289022,180.87535280355442,202.99985835908157,175.33467182635607
2307,165.80950992275115,182.59402738400132,172.9241287130735,180.87535280522582,202.99985846971526,175.33467182666934
2308,165.80950992275245,182.5940273859679,172.92412871325485,180.8753528068814,202.99985857947985,175.33467182697933
2309,165.80950992275373,182.59402738791582,172.92412871343433,180.87535280852134,202.99985868838215,175.33467182728614
2310,165.80950992275498,182.5940273898452,172.92412871361194,180.87535281014578,202.99985879642895,175.3346718275898
2311,165.80950992275623,182.5940273917562,172.92412871378767,180.87535281175485,202.99985890362692,175.3346718278903
2312,165.80950992275746,182.59402739364907,172.92412871396158,180.8753528133487,202.99985900998274,175.3346718281877
2313,165.80950992275865,182.59402739552394,172.9241287141337,180.87535281492754,202.99985911550303,175.33467182848204
2314,165.80950992275987,182.59402739738098,172.92412871430403,180.87535281649144,202.9998592201943,175.33467182877334
2315,165.80950992276107,182.59402739922035,172.92412871447257,180.87535281804057,202.99985932406312,175.33467182906162
2316,165.80950992276223,182.59402740104224,172.92412871463935,180.87535281957506,202.99985942711587,175.33467182934692
2317,165.80950992276337,182.59402740284685,172.9241287148044,180.87535282109502,202.999859529359,175.3346718296293
2318,165.8095099227645,182.5940274046343,172.9241287149677,180.87535282260063,202.9998596307988,175.33467182990873
2319,165.8095099227656,182.59402740640473,172.9241287151293,180.875352824092,202.99985973144163,175.33467183018527
2320,165.80950992276672,182.59402740815835,172.92412871528924,180.87535282556928,202.99985983129372,175.33467183045897
2321,165.8095099227678,182.5940274098953,172.92412871544752,180.8753528270326,202.99985993036125,175.33467183072986
2322,165.80950992276888,182.5940274116157,172.92412871560416,180.87535282848208,202.9998600286504,175.33467183099793
2323,165.80950992276996,182.59402741331976,172.92412871575917,180.87535282991786,202.99986012616728,175.33467183126325
2324,165.809509922771,182.59402741500764,172.92412871591256,180.8753528313401,202.99986022291793,175.33467183152584
2325,165.80950992277207,182.59402741667947,172.92412871606436,180.8753528327489,202.99986031890836,175.3346718317857
2326,165.8095099227731,182.59402741833537,172.92412871621457,180.87535283414437,202.99986041414456,175.3346718320429
2327,165.80950992277408,182.59402741997556,172.9241287163632,180.87535283552666,202.99986050863242,175.33467183229743
2328,165.80950992277508,182.59402742160015,172.92412871651032,180.87535283689587,202.99986060237782,175.33467183254933
2329,165.80950992277604,182.5940274232093,172.9241287166559,180.87535283825216,202.9998606953866,175.33467183279865
2330,165.809509922777,182.59402742480313,172.92412871679997,180.87535283959562,202.99986078766452,175.33467183304538
2331,165.80950992277798,182.59402742638184,172.9241287169425,180.87535284092638,202.99986087921732,175.33467183328955
2332,165.80950992277894,182.59402742794555,172.92412871708356,180.87535284224455,202.99986097005066,175.33467183353122
2333,165.80950992277988,182.5940274294944,172.92412871722314,180.87535284355027,202.99986106017025,175.3346718337704
2334,165.80950992278082,182.5940274310285,172.92412871736127,180.8753528448437,202.99986114958165,175.33467183400708
2335,165.80950992278173,182.59402743254805,172.92412871749798,180.87535284612485,202.99986123829038,175.33467183424133
2336,165.8095099227826,182.59402743405312,172.92412871763327,180.8753528473939,202.999861326302,175.33467183447317
2337,165.8095099227835,182.5940274355439,172.92412871776713,180.87535284865098,202.99986141362197,175.3346718347026
2338,165.80950992278434,182.5940274370205,172.9241287178996,180.87535284989616,202.9998615002557,175.33467183492968
2339,165.8095099227852,182.59402743848304,172.92412871803072,180.87535285112958,202.9998615862086,175.33467183515438
2340,165.80950992278605,182.5940274399317,172.92412871816043,180.87535285235134,202.999861671486,175.33467183537678
2341,165.8095099227869,182.59402744136656,172.9241287182888,180.87535285356157,202.9998617560932,175.33467183559688
2342,165.80950992278775,182.5940274427878,172.92412871841586,180.87535285476037,202.99986184003546,175.3346718358147
2343,165.80950992278858,182.59402744419552,172.92412871854157,180.87535285594782,202.999861923318,175.33467183603028
2344,165.8095099227894,182.59402744558986,172.92412871866597,180.87535285712406,202.999862005946,175.33467183624364
2345,165.8095099227902,182.59402744697095,172.9241287187891,180.87535285828918,202.99986208792458,175.3346718364548
2346,165.809509922791,182.5940274483389,172.92412871891094,180.8753528594433,202.99986216925885,175.33467183666377
2347,165.80950992279176,182.59402744969384,172.9241287190315,180.87535286058647,202.99986224995385,175.3346718368706
2348,165.80950992279253,182.5940274510359,172.92412871915081,180.87535286171885,202.99986233001462,175.3346718370753
2349,165.80950992279327,182.5940274523652,172.9241287192689,180.87535286284054,202.9998624094461,175.33467183727785
2350,165.809509922794,182.59402745368186,172.92412871938575,180.87535286395163,202.99986248825329,175.33467183747834
2351,165.80950992279477,182.59402745498602,172.92412871950137,180.87535286505224,202.999862566441,175.33467183767675
2352,165.8095099227955,182.59402745627776,172.9241287196158,180.8753528661424,202.99986264401417,175.33467183787312
2353,165.80950992279625,182.59402745755725,172.924128719729,180.8753528672223,202.99986272097757,175.33467183806744
2354,165.80950992279696,182.59402745882454,172.92412871984104,180.87535286829197,202.99986279733602,175.33467183825977
2355,165.80950992279767,182.59402746007981,172.9241287199519,180.87535286935153,202.99986287309426,175.3346718384501
2356,165.80950992279836,182.59402746132315,172.92412872006162,180.8753528704011,202.99986294825698,175.33467183863849
2357,165.80950992279904,182.59402746255466,172.9241287201702,180.87535287144073,202.9998630228289,175.3346718388249
2358,165.80950992279972,182.59402746377444,172.92412872027762,180.87535287247053,202.9998630968146,175.3346718390094
2359,165.80950992280037,182.59402746498264,172.92412872038395,180.8753528734906,202.99986317021873,175.334671839192
2360,165.80950992280103,182.59402746617937,172.92412872048916,180.87535287450106,202.9998632430458,175.3346718393727
2361,165.80950992280168,182.5940274673647,172.92412872059327,180.87535287550196,202.99986331530042,175.33467183955156
2362,165.8095099228023,182.59402746853877,172.9241287206963,180.8753528764934,202.99986338698702,175.33467183972857
2363,165.80950992280293,182.59402746970167,172.92412872079825,180.87535287747545,202.99986345811007,175.33467183990373
2364,165.80950992280356,182.59402747085352,172.92412872089915,180.8753528784482,202.99986352867398,175.3346718400771
2365,165.80950992280418,182.59402747199442,172.92412872099902,180.8753528794118,202.9998635986832,175.3346718402487
2366,165.8095099228048,182.59402747312447,172.92412872109784,180.87535288036628,202.99986366814198,175.33467184041848
2367,165.8095099228054,182.59402747424377,172.92412872119561,180.87535288131176,202.9998637370547,175.33467184058654
2368,165.809509922806,182.59402747535242,172.92412872129236,180.87535288224828,202.9998638054257,175.33467184075286
2369,165.8095099228066,182.59402747645055,172.92412872138812,180.87535288317596,202.99986387325913,175.33467184091745
2370,165.80950992280717,182.59402747753825,172.92412872148287,180.87535288409487,202.9998639405593,175.33467184108034
2371,165.80950992280773,182.59402747861557,172.92412872157664,180.8753528850051,202.99986400733033,175.33467184124154
2372,165.8095099228083,182.59402747968267,172.92412872166946,180.87535288590672,202.9998640735764,175.33467184140108
2373,165.80950992280884,182.5940274807396,172.9241287217613,180.87535288679982,202.99986413930162,175.334671841559
2374,165.80950992280938,182.59402748178653,172.92412872185218,180.87535288768447,202.9998642045101,175.33467184171525
2375,165.80950992280992,182.59402748282346,172.9241287219421,180.87535288856077,202.99986426920586,175.33467184186992
2376,165.80950992281043,182.59402748385057,172.9241287220311,180.8753528894288,202.99986433339296,175.334671842023
2377,165.80950992281095,182.5940274848679,172.92412872211915,180.8753528902886,202.99986439707538,175.3346718421745
2378,165.80950992281146,182.59402748587556,172.92412872220632,180.87535289114032,202.9998644602571,175.3346718423244
2379,165.809509922812,182.59402748687364,172.92412872229258,180.87535289198397,202.99986452294203,175.33467184247277
2380,165.8095099228125,182.5940274878622,172.92412872237793,180.87535289281962,202.99986458513408,175.33467184261963
2381,165.80950992281302,182.5940274888414,172.92412872246237,180.8753528936474,202.9998646468371,175.33467184276495
2382,165.80950992281353,182.59402748981128,172.92412872254596,180.87535289446734,202.99986470805493,175.3346718429088
2383,165.80950992281402,182.59402749077194,172.92412872262867,180.87535289527955,202.9998647687914,175.33467184305113
2384,165.8095099228145,182.59402749172347,172.92412872271052,180.87535289608408,202.9998648290503,175.334671843192
2385,165.80950992281498,182.59402749266593,172.92412872279152,180.875352896881,202.99986488883533,175.33467184333142
2386,165.80950992281547,182.59402749359944,172.92412872287167,180.87535289767038,202.99986494815028,175.33467184346938
2387,165.80950992281592,182.59402749452406,172.92412872295097,180.87535289845232,202.99986500699876,175.33467184360592
2388,165.80950992281637,182.59402749543992,172.92412872302947,180.87535289922684,202.9998650653845,175.33467184374106
2389,165.80950992281683,182.59402749634705,172.92412872310715,180.87535289999406,202.9998651233111,175.33467184387482
2390,165.80950992281728,182.59402749724558,172.92412872318403,180.87535290075402,202.9998651807822,175.33467184400718
2391,165.8095099228177,182.59402749813555,172.92412872326008,180.8753529015068,202.99986523780132,175.33467184413817
2392,165.80950992281814,182.59402749901705,172.92412872333534,180.87535290225247,202.99986529437203,175.3346718442678
2393,165.80950992281856,182.59402749989016,172.92412872340984,180.8753529029911,202.99986535049786,175.3346718443961
2394,165.809509922819,182.59402750075498,172.92412872348356,180.87535290372273,202.9998654061823,175.3346718445231
2395,165.8095099228194,182.59402750161158,172.9241287235565,180.87535290444745,202.99986546142884,175.33467184464877
2396,165.80950992281979,182.59402750246005,172.92412872362868,180.87535290516533,202.99986551624087,175.33467184477314
2397,165.80950992282018,182.59402750330045,172.9241287237001,180.87535290587644,202.99986557062184,175.3346718448962
2398,165.80950992282058,182.59402750413287,172.9241287237708,180.87535290658082,202.99986562457514,175.33467184501805
2399,165.80950992282095,182.59402750495735,172.92412872384074,180.87535290727854,202.9998656781041,175.3346718451386
2400,165.80950992282135,182.594027505774,172.92412872390997,180.87535290796967,202.99986573121208,175.3346718452579
2401,165.80950992282175,182.59402750658288,172.92412872397847,180.87535290865426,202.99986578390235,175.334671845376
2402,165.80950992282214,182.59402750738406,172.92412872404628,180.87535290933238,202.99986583617823,175.33467184549284
2403,165.80950992282254,182.59402750817762,172.92412872411336,180.87535291000407,202.99986588804293,175.3346718456085
2404,165.8095099228229,182.59402750896365,172.92412872417972,180.87535291066945,202.99986593949973,175.33467184572297
2405,165.80950992282328,182.59402750974223,172.92412872424543,180.87535291132855,202.9998659905518,175.33467184583625
2406,165.80950992282365,182.5940275105134,172.92412872431046,180.8753529119814,202.99986604120232,175.33467184594838
2407,165.80950992282402,182.59402751127723,172.9241287243748,180.87535291262807,202.99986609145446,175.33467184605934
2408,165.8095099228244,182.5940275120338,172.92412872443848,180.87535291326864,202.99986614131134,175.33467184616913
2409,165.80950992282473,182.59402751278316,172.92412872450146,180.87535291390316,202.99986619077606,175.33467184627781
2410,165.80950992282507,182.5940275135254,172.92412872456381,180.87535291453167,202.9998662398517,175.33467184638536
2411,165.8095099228254,182.5940275142606,172.9241287246255,180.87535291515425,202.99986628854134,175.33467184649183
2412,165.80950992282575,182.5940275149888,172.92412872468654,180.87535291577095,202.999866336848,175.3346718465972
2413,165.8095099228261,182.59402751571005,172.92412872474696,180.87535291638181,202.99986638477463,175.33467184670147
2414,165.8095099228264,182.5940275164245,172.92412872480674,180.8753529169869,202.9998664323243,175.33467184680464
2415,165.80950992282672,182.5940275171321,172.9241287248659,180.87535291758627,202.99986647949993,175.33467184690676
2416,165.80950992282703,182.59402751783298,172.92412872492446,180.87535291817997,202.99986652630446,175.33467184700783
2417,165.80950992282735,182.59402751852724,172.9241287249824,180.87535291876804,202.9998665727408,175.33467184710784
2418,165.80950992282766,182.59402751921488,172.92412872503976,180.87535291935058,202.99986661881186,175.3346718472068
2419,165.80950992282794,182.59402751989597,172.9241287250965,180.87535291992762,202.99986666452048,175.33467184730478
2420,165.80950992282823,182.59402752057062,172.92412872515266,180.8753529204992,202.99986670986954,175.33467184740175
2421,165.8095099228285,182.59402752123881,172.92412872520822,180.8753529210654,202.99986675486184,175.33467184749767
2422,165.8095099228288,182.59402752190067,172.9241287252632,180.87535292162625,202.9998667995002,175.33467184759263
2423,165.80950992282908,182.59402752255625,172.9241287253176,180.87535292218178,202.9998668437874,175.33467184768662
2424,165.80950992282936,182.5940275232056,172.92412872537142,180.87535292273205,202.99986688772617,175.33467184777965
2425,165.80950992282965,182.59402752384875,172.9241287254247,180.87535292327712,202.9998669313193,175.3346718478717
2426,165.8095099228299,182.59402752448577,172.92412872547743,180.87535292381705,202.99986697456947,175.3346718479628
2427,165.80950992283016,182.59402752511673,172.9241287255296,180.8753529243519,202.99986701747937,175.33467184805295
2428,165.80950992283042,182.59402752574172,172.92412872558123,180.87535292488167,202.99986706005168,175.3346718481422
2429,165.80950992283067,182.59402752636075,172.92412872563233,180.87535292540645,202.99986710228904,175.3346718482305
2430,165.80950992283096,182.59402752697392,172.9241287256829,180.87535292592625,202.9998671441941,175.33467184831787
2431,165.80950992283124,182.59402752758123,172.92412872573294,180.87535292644114,202.99986718576946,175.33467184840435
2432,165.8095099228315,182.59402752818278,172.92412872578245,180.87535292695117,202.99986722701772,175.33467184848996
2433,165.80950992283175,182.5940275287786,172.92412872583145,180.87535292745636,202.99986726794145,175.33467184857466
2434,165.809509922832,182.5940275293688,172.92412872587994,180.87535292795678,202.9998673085432,175.3346718486585
2435,165.80950992283226,182.59402752995334,172.92412872592791,180.8753529284525,202.99986734882552,175.33467184874146
2436,165.80950992283252,182.59402753053234,172.9241287259754,180.8753529289435,202.99986738879088,175.33467184882358
2437,165.80950992283277,182.59402753110584,172.92412872602242,180.87535292942988,202.99986742844177,175.33467184890483
2438,165.80950992283303,182.59402753167387,172.92412872606891,180.87535292991166,202.9998674677807,175.33467184898527
2439,165.80950992283326,182.5940275322365,172.92412872611493,180.87535293038886,202.9998675068101,175.33467184906485
2440,165.80950992283348,182.5940275327938,172.92412872616046,180.87535293086157,202.9998675455324,175.33467184914363
2441,165.8095099228337,182.5940275333458,172.92412872620554,180.87535293132981,202.99986758395,175.3346718492216
2442,165.80950992283394,182.59402753389253,172.92412872625013,180.87535293179366,202.9998676220653,175.33467184929876
2443,165.80950992283417,182.59402753443405,172.92412872629427,180.8753529322531,202.9998676598807,175.33467184937513
2444,165.8095099228344,182.59402753497045,172.92412872633793,180.87535293270818,202.9998676973985,175.3346718494507
2445,165.80950992283462,182.59402753550174,172.92412872638113,180.87535293315898,202.9998677346211,175.33467184952548
2446,165.80950992283485,182.59402753602797,172.92412872642387,180.8753529336055,202.99986777155078,175.33467184959952
2447,165.80950992283505,182.5940275365492,172.9241287264662,180.87535293404784,202.99986780818986,175.3346718496728
2448,165.80950992283525,182.59402753706547,172.9241287265081,180.87535293448596,202.99986784454063,175.3346718497453
2449,165.80950992283545,182.59402753757684,172.92412872654955,180.87535293491996,202.99986788060536,175.33467184981706
2450,165.80950992283564,182.59402753808337,172.92412872659057,180.87535293534984,202.99986791638628,175.33467184988805
2451,165.80950992283584,182.59402753858507,172.92412872663115,180.87535293577568,202.99986795188562,175.33467184995834
2452,165.80950992283604,182.594027539082,172.9241287266713,180.8753529361975,202.9998679871056,175.3346718500279
2453,165.80950992283624,182.59402753957417,172.92412872671107,180.87535293661531,202.99986802204842,175.33467185009673
2454,165.80950992283644,182.5940275400617,172.9241287267504,180.87535293702916,202.99986805671625,175.33467185016485
2455,165.80950992283664,182.59402754054457,172.92412872678932,180.87535293743912,202.99986809111124,175.33467185023227
2456,165.8095099228368,182.59402754102285,172.92412872682786,180.8753529378452,202.99986812523557,175.33467185029897
2457,165.80950992283698,182.5940275414966,172.92412872686597,180.87535293824746,202.99986815909133,175.33467185036503
2458,165.80950992283715,182.59402754196583,172.9241287269037,180.8753529386459,202.99986819268065,175.3346718504304
2459,165.80950992283732,182.59402754243058,172.92412872694103,180.87535293904057,202.99986822600562,175.33467185049508
2460,165.8095099228375,182.59402754289093,172.92412872697798,180.87535293943154,202.9998682590683,175.3346718505591
2461,165.80950992283766,182.59402754334693,172.92412872701453,180.8753529398188,202.9998682918708,175.33467185062244
2462,165.80950992283783,182.59402754379857,172.92412872705071,180.87535294020242,202.9998683244151,175.33467185068514
2463,165.809509922838,182.59402754424593,172.92412872708653,180.8753529405824,202.99986835670327,175.33467185074718
2464,165.80950992283817,182.59402754468903,172.92412872712194,180.87535294095878,202.99986838873733,175.3346718508086
2465,165.80950992283834,182.59402754512791,172.92412872715698,180.87535294133158,202.99986842051925,175.33467185086937
2466,165.8095099228385,182.59402754556262,172.92412872719166,180.87535294170087,202.99986845205103,175.3346718509295
2467,165.80950992283863,182.5940275459932,172.924128727226,180.87535294206668,202.9998684833346,175.33467185098903
2468,165.80950992283877,182.5940275464197,172.92412872725995,180.87535294242906,202.99986851437197,175.33467185104791
2469,165.8095099228389,182.59402754684214,172.92412872729355,180.875352942788,202.99986854516504,175.33467185110624
2470,165.80950992283906,182.59402754726057,172.92412872732683,180.87535294314355,202.99986857571574,175.33467185116393
2471,165.8095099228392,182.594027547675,172.92412872735977,180.87535294349573,202.99986860602596,175.33467185122103
2472,165.80950992283934,182.5940275480855,172.92412872739234,180.87535294384458,202.99986863609763,175.33467185127753
2473,165.80950992283948,182.59402754849208,172.9241287274246,180.87535294419013,202.99986866593258,175.33467185133347
2474,165.80950992283965,182.59402754889481,172.92412872745652,180.8753529445324,202.99986869553268,175.33467185138883
2475,165.80950992283982,182.59402754929368,172.9241287274881,180.87535294487145,202.99986872489978,175.33467185144363
2476,165.80950992284,182.5940275496888,172.92412872751933,180.87535294520728,202.99986875403573,175.33467185149783
2477,165.80950992284014,182.59402755008014,172.92412872755025,180.87535294553996,202.99986878294234,175.3346718515515
2478,165.80950992284028,182.59402755046779,172.92412872758086,180.8753529458695,202.99986881162138,175.3346718516046
2479,165.80950992284042,182.59402755085173,172.92412872761116,180.87535294619593,202.9998688400747,175.33467185165716
2480,165.80950992284056,182.59402755123202,172.92412872764112,180.87535294651926,202.999868868304,175.33467185170917
2481,165.8095099228407,182.5940275516087,172.9241287276708,180.8753529468395,202.99986889631109,175.33467185176065
2482,165.80950992284085,182.59402755198178,172.92412872770012,180.87535294715676,202.9998689240977,175.33467185181158
2483,165.809509922841,182.59402755235135,172.92412872772917,180.87535294747101,202.9998689516656,175.334671851862
2484,165.80950992284113,182.59402755271736,172.9241287277579,180.8753529477823,202.99986897901644,175.3346718519119
2485,165.80950992284127,182.5940275530799,172.92412872778633,180.87535294809064,202.99986900615198,175.3346718519613
2486,165.8095099228414,182.59402755343902,172.92412872781446,180.87535294839606,202.9998690330739,175.3346718520102
2487,165.80950992284156,182.59402755379472,172.92412872784232,180.87535294869858,202.9998690597839,175.33467185205856
2488,165.8095099228417,182.59402755414703,172.92412872786988,180.87535294899826,202.9998690862836,175.33467185210642
2489,165.80950992284184,182.594027554496,172.92412872789717,180.8753529492951,202.9998691125747,175.3346718521538
2490,165.80950992284195,182.59402755484163,172.92412872792414,180.87535294958914,202.9998691386588,175.3346718522007
2491,165.80950992284207,182.59402755518397,172.92412872795086,180.8753529498804,202.99986916453753,175.33467185224708
2492,165.80950992284218,182.59402755552307,172.9241287279773,180.87535295016892,202.99986919021254,175.334671852293
2493,165.8095099228423,182.59402755585896,172.92412872800344,180.8753529504547,202.9998692156854,175.33467185233846
2494,165.8095099228424,182.59402755619163,172.9241287280293,180.87535295073778,202.9998692409577,175.33467185238342
2495,165.80950992284252,182.59402755652116,172.9241287280549,180.8753529510182,202.99986926603106,175.33467185242793
2496,165.80950992284264,182.59402755684752,172.92412872808026,180.87535295129592,202.99986929090701,175.33467185247198
2497,165.80950992284275,182.59402755717082,172.92412872810536,180.87535295157105,202.9998693155871,175.33467185251558
2498,165.80950992284286,182.59402755749102,172.92412872813017,180.87535295184358,202.99986934007288,175.33467185255873
2499,165.80950992284298,182.59402755780818,172.92412872815473,180.87535295211353,202.99986936436585,175.33467185260142
2500,165.8095099228431,182.59402755812232,172.92412872817903,180.87535295238095,202.99986938846754,175.33467185264368
2501,165.8095099228432,182.59402755843348,172.92412872820307,180.87535295264584,202.9998694123795,175.33467185268552
2502,165.80950992284332,182.59402755874166,172.92412872822686,180.8753529529082,202.99986943610315,175.3346718527269
2503,165.80950992284343,182.59402755904694,172.92412872825042,180.87535295316812,202.99986945964002,175.33467185276785
2504,165.80950992284355,182.5940275593493,172.92412872827373,180.87535295342553,202.99986948299158,175.33467185280838
2505,165.80950992284363,182.5940275596488,172.92412872829678,180.87535295368053,202.99986950615926,175.33467185284852
2506,165.80950992284372,182.59402755994543,172.92412872831957,180.87535295393315,202.99986952914452,175.33467185288822
2507,165.8095099228438,182.59402756023925,172.92412872834217,180.87535295418334,202.9998695519488,175.33467185292753
2508,165.8095099228439,182.5940275605303,172.9241287283645,180.8753529544312,202.9998695745735,175.33467185296644
2509,165.80950992284397,182.59402756081857,172.92412872838662,180.8753529546767,202.99986959702005,175.33467185300492
2510,165.80950992284406,182.5940275611041,172.9241287284085,180.8753529549199,202.99986961928983,175.334671853043
2511,165.80950992284414,182.5940275613869,172.92412872843016,180.87535295516076,202.99986964138427,175.33467185308072
2512,165.80950992284423,182.594027561667,172.9241287284516,180.87535295539936,202.99986966330474,175.33467185311804
2513,165.8095099228443,182.59402756194444,172.9241287284728,180.8753529556357,202.99986968505257,175.33467185315496
2514,165.8095099228444,182.59402756221925,172.92412872849377,180.8753529558698,202.99986970662917,175.3346718531915
2515,165.80950992284448,182.59402756249148,172.92412872851455,180.8753529561017,202.99986972803583,175.33467185322766
2516,165.80950992284457,182.59402756276108,172.9241287285351,180.8753529563314,202.99986974927393,175.33467185326347
2517,165.80950992284465,182.59402756302813,172.92412872855542,180.87535295655894,202.99986977034476,175.3346718532989
2518,165.80950992284474,182.59402756329263,172.92412872857554,180.87535295678433,202.99986979124967,175.33467185333393
2519,165.80950992284482,182.59402756355462,172.92412872859546,180.87535295700758,202.99986981198995,175.33467185336863
2520,165.8095099228449,182.59402756381414,172.92412872861516,180.87535295722873,202.9998698325669,175.33467185340297
2521,165.809509922845,182.59402756407115,172.92412872863466,180.8753529574478,202.99986985298182,175.33467185343696
2522,165.80950992284508,182.59402756432576,172.92412872865395,180.8753529576648,202.99986987323595,175.33467185347058
2523,165.80950992284517,182.59402756457794,172.92412872867305,180.87535295787976,202.99986989333058,175.33467185350386
2524,165.80950992284525,182.5940275648277,172.92412872869195,180.8753529580927,202.99986991326696,175.3346718535368
2525,165.80950992284534,182.5940275650751,172.92412872871066,180.87535295830358,202.9998699330463,175.33467185356943
2526,165.8095099228454,182.59402756532015,172.92412872872916,180.87535295851248,202.9998699526699,175.33467185360172
2527,165.80950992284545,182.59402756556287,172.92412872874746,180.8753529587194,202.99986997213895,175.33467185363367
2528,165.8095099228455,182.5940275658033,172.92412872876557,180.87535295892437,202.99986999145466,175.33467185366524
2529,165.80950992284556,182.5940275660414,172.9241287287835,180.8753529591274,202.99987001061825,175.3346718536965
2530,165.80950992284562,182.59402756627725,172.92412872880124,180.87535295932852,202.9998700296309,175.33467185372746
2531,165.80950992284568,182.59402756651087,172.9241287288188,180.87535295952776,202.9998700484938,175.3346718537581
2532,165.80950992284573,182.59402756674228,172.9241287288362,180.8753529597251,202.99987006720812,175.33467185378842
2533,165.8095099228458,182.59402756697148,172.9241287288534,180.87535295992058,202.99987008577506,175.3346718538184
2534,165.80950992284585,182.59402756719848,172.92412872887041,180.87535296011418,202.99987010419576,175.3346718538481
2535,165.8095099228459,182.59402756742335,172.92412872888724,180.87535296030597,202.9998701224714,175.3346718538775
2536,165.80950992284596,182.59402756764607,172.9241287289039,180.87535296049595,202.9998701406031,175.33467185390657
2537,165.80950992284602,182.59402756786668,172.92412872892038,180.87535296068415,202.99987015859196,175.33467185393536
2538,165.80950992284608,182.59402756808518,172.9241287289367,180.87535296087057,202.99987017643912,175.33467185396387
2539,165.80950992284613,182.59402756830158,172.92412872895284,180.87535296105523,202.9998701941457,175.33467185399206
2540,165.8095099228462,182.59402756851597,172.9241287289688,180.87535296123815,202.99987021171282,175.33467185401994
2541,165.80950992284625,182.5940275687283,172.9241287289846,180.8753529614193,202.99987022914155,175.33467185404757
2542,165.8095099228463,182.59402756893863,172.92412872900027,180.87535296159876,202.99987024643303,175.33467185407488
2543,165.80950992284636,182.59402756914693,172.92412872901576,180.8753529617765,202.9998702635883,175.33467185410194
2544,165.80950992284642,182.59402756935324,172.92412872903108,180.87535296195261,202.99987028060843,175.33467185412871
2545,165.80950992284647,182.59402756955762,172.92412872904626,180.87535296212704,202.99987029749448,175.3346718541552
2546,165.80950992284653,182.59402756976004,172.9241287290613,180.87535296229981,202.99987031424754,175.33467185418144
2547,165.8095099228466,182.59402756996053,172.92412872907613,180.87535296247094,202.99987033086862,175.3346718542074
2548,165.80950992284664,182.59402757015914,172.92412872909082,180.87535296264048,202.99987034735878,175.33467185423308
2549,165.8095099228467,182.59402757035585,172.92412872910538,180.8753529628084,202.99987036371903,175.3346718542585
2550,165.80950992284676,182.59402757055068,172.92412872911976,180.87535296297472,202.9998703799504,175.33467185428364
