,Sterman soil,NE_OP trf_linear  soil,NE_OP trf_linear (constrained) soil,NE_OP trf_soft_l1  soil,NE_OP trf_soft_l1 (constrained) soil,NE_OP trf_huber  soil,NE_OP trf_huber (constrained) soil,NE_OP dogbox_huber (constrained) soil
907,198.12220644226284,219.80382075519344,199.468392273458,245.23343526409224,205.27616325384562,246.52645404310306,206.02820691735576,203.65725595644682
908,198.12243755999407,219.807606228069,199.46877761731022,245.25243920754545,205.27719828497743,246.5467632201097,206.02922840160977,203.6583335476069
909,198.12266627783646,219.81136701406467,199.46915920958253,245.27136341063874,205.2782246183059,246.5669891337597,206.03024126599593,203.65940219828525
910,198.12289262070988,219.81510327417354,199.4695370867981,245.29020820795756,205.2792423269199,246.58713212541014,206.03124558325132,203.66046198265704
911,198.12311661327536,219.8188151683389,199.46991128512468,245.3089739326835,205.2802514832942,246.60719253501875,206.03224142549934,203.66151297428203
912,198.12333827993797,219.82250285546098,199.4702818403778,245.32766091660022,205.2812521592946,246.62717070114965,206.03322886425477,203.66255524610975
913,198.1235576448493,219.82616649340383,199.47064878802442,245.34626949009942,205.2822444261831,246.64706696097903,206.034207970429,203.66358887048452
914,198.1237747319102,219.82980623900204,199.4710121631862,245.36479998218647,205.28322835462285,246.6668816503008,206.03517881433515,203.6646139191505
915,198.1239895647733,219.83342224806745,199.4713720006429,245.38325272048638,205.28420401468327,246.6866151035324,206.03614146569294,203.66563046325663
916,198.12420216684563,219.8370146753958,199.4717283348357,245.4016280312496,205.28517147584506,246.70626765372023,206.0370959936339,203.6666385733616
917,198.12441256129125,219.8405836747734,199.4720811998705,245.4199262393576,205.28613080700504,246.72583963254542,206.03804246670623,203.66763831943877
918,198.12462077103365,219.84412939898365,199.47243062952117,245.43814766832887,205.2870820764812,246.7453313703294,206.0389809528797,203.6686297708809
919,198.12482681875824,219.8476519998137,199.4727766572328,245.4562926403244,205.2880253520174,246.76474319603952,206.03991151955066,203.66961299650518
920,198.1250307269149,219.8511516280608,199.47311931612492,245.47436147615358,205.28896070078835,246.78407543729438,206.04083423354672,203.6705880645578
921,198.12523251772046,219.85462843353875,199.47345863899457,245.49235449527973,205.28988818940428,246.80332842036964,206.04174916113163,203.67155504271875
922,198.12543221316102,219.85808256508457,199.4737946583196,245.51027201582576,205.29080788391576,246.82250247020335,206.04265636801,203.6725139981066
923,198.12562983499436,219.86151417056453,199.47412740626163,245.5281143545799,205.2917198498183,246.8415979104015,206.04355591933205,203.67346499728308
924,198.12582540475236,219.8649233968807,199.4744569146692,245.54588182700115,205.29262415205713,246.86061506324344,206.0444478796983,203.67440810625763
925,198.1260189437433,219.86831038997715,199.4747832150808,245.56357474722498,205.29352085503177,246.87955424968735,206.04533231316415,203.67534339049217
926,198.12621047305427,219.87167529484617,199.47510633872793,245.58119342806873,205.29441002260057,246.8984157893756,206.0462092832445,203.6762709149055
927,198.12640001355334,219.87501825553463,199.47542631653798,245.59873818103736,205.2952917180853,246.91720000064026,206.0470788529184,203.6771907438778
928,198.12658758589188,219.8783394151499,199.47574317913728,245.6162093163288,205.29616600427573,246.9359072005083,206.04794108463338,203.67810294125516
929,198.12677321050685,219.8816389158662,199.4760569568541,245.6336071428394,205.29703294343395,246.95453770470712,206.04879604031015,203.679007570354
930,198.126956907623,219.88491689893064,199.47636767972133,245.65093196816952,205.29789259729895,246.97309182766972,206.04964378134687,203.67990469396545
931,198.12713869725508,219.8881735046691,199.47667537747958,245.66818409862884,205.29874502709086,246.99156988254012,206.05048436862367,203.68079437435972
932,198.12731859921,219.89140887249246,199.47698007957985,245.68536383924192,205.29959029351548,247.00997218117854,206.05131786250692,203.68167667329035
933,198.127496633089,219.89462314090235,199.4772818151865,245.70247149375342,205.30042845676843,247.0282990341668,206.05214432285368,203.68255165199866
934,198.12767281828982,219.89781644749732,199.47758061317998,245.71950736463364,205.3012595765396,247.04655075081337,206.05296380901592,203.68341937121778
935,198.12784717400876,219.90098892897856,199.47787650215952,245.73647175308372,205.30208371201726,247.0647276391588,206.05377637984486,203.68427989117703
936,198.12801971924276,219.90414072115578,199.47816951044598,245.75336495904102,205.30290092189242,247.08283000598075,206.05458209369505,203.68513327160608
937,198.12819047279154,219.90727195895303,199.47845966608452,245.7701872811845,205.30371126436282,247.10085815679926,206.05538100842864,203.685979571739
938,198.1283594532596,219.91038277641454,199.4787469968472,245.78693901693984,205.30451479713724,247.11881239588183,206.05617318141964,203.6868188503185
939,198.12852667905827,219.9134733067103,199.47903153023583,245.80362046248482,205.30531157743954,247.13669302624865,206.05695866955787,203.6876511655999
940,198.1286921684077,219.91654368214193,199.47931329348438,245.82023191275454,205.30610166201268,247.15450034967762,206.0577375292531,203.68847657535522
941,198.1288559393388,219.91959403414828,199.47959231356177,245.83677366144656,205.30688510712292,247.17223466670947,206.05850981643917,203.68929513687723
942,198.12901800969533,219.92262449331105,199.47986861717433,245.8532460010262,205.30766196856365,247.1898962766529,206.0592755865779,203.69010690698332
943,198.12917839713575,219.9256351893603,199.48014223076842,245.8696492227316,205.30843230165945,247.20748547758947,206.06003489466318,203.6909119420195
944,198.1293371191351,219.9286262511802,199.4804131805329,245.88598361657895,205.30919616127002,247.22500256637886,206.06078779522477,203.69171029786438
945,198.12949419298698,219.9315978068143,199.48068149240174,245.90224947136758,205.30995360179412,247.24244783866365,206.06153434233238,203.6925020299329
946,198.1296496358055,219.93454998347124,199.4809471920564,245.91844707468508,205.31070467717336,247.25982158887444,206.06227458959947,203.69328719318034
947,198.12980346452696,219.93748290753007,199.48121030492828,245.93457671291233,205.31144944089607,247.2771241102348,206.06300859018708,203.694065842106
948,198.12995569591186,219.94039670454566,199.48147085620127,245.95063867122866,205.31218794600113,247.29435569476618,206.0637363968077,203.694838030757
949,198.13010634654668,219.94329149925412,199.48172887081407,245.96663323361682,205.3129202450818,247.31151663329283,206.064458061729,203.69560381273214
950,198.1302554328456,219.9461674155781,199.48198437346258,245.98256068286804,205.31364639028936,247.32860721544677,206.06517363677764,203.69636324118554
951,198.1304029710524,219.9490245766321,199.4822373886023,245.99842130058695,205.31436643333686,247.34562772967269,206.0658831733429,203.69711636883022
952,198.1305489772422,219.9518631047278,199.48248794045062,246.01421536719667,205.31508042550283,247.36257846323267,206.06658672238055,203.697863247942
953,198.13069346732317,219.9546831213792,199.48273605298922,246.02994316194366,205.31578841763488,247.3794597022112,206.06728433441629,203.69860393036294
954,198.13083645703833,219.95748474730786,199.48298174996623,246.04560496290273,205.31649046015337,247.3962717315199,206.0679760595495,203.69933846750504
955,198.1309779619672,219.9602681024481,199.48322505489864,246.06120104698195,205.317186603055,247.41301483490238,206.06866194745683,203.7000669103537
956,198.13111799752755,219.9630333059521,199.4834659910745,246.0767316899275,205.31787689591636,247.429689294939,206.06934204739574,203.70078930947136
957,198.13125657897703,219.96578047619505,199.48370458155512,246.0921971663286,205.31856138789735,247.44629539305168,206.0700164082081,203.70150571500096
958,198.1313937214149,219.96850973078008,199.4839408491773,246.10759774962227,205.31924012774488,247.46283340950853,206.07068507832355,203.70221617666945
959,198.13152943978358,219.9712211865435,199.48417481655554,246.1229337120983,205.3199131637962,247.47930362342876,206.07134810576312,203.7029207437912
960,198.13166374887038,219.97391495955958,199.48440650608416,246.138205324904,205.3205805439824,247.49570631278723,206.07200553814263,203.70361946527146
961,198.13179666330905,219.97659116514572,199.48463593993947,246.1534128580489,205.3212423158318,247.51204175441924,206.07265742267614,203.70431238960975
962,198.13192819758135,219.97924991786726,199.48486314008187,246.1685565804097,205.32189852647332,247.52831022402512,206.0733038061793,203.70499956490323
963,198.13205836601867,219.98189133154239,199.485088128258,246.18363675973487,205.3225492226399,247.54451199617495,206.07394473507264,203.70568103884995
964,198.13218718280368,219.9845155192471,199.4853109260028,246.19865366264946,205.32319445067174,247.5606473443132,206.07458025538511,203.7063568587523
965,198.13231466197166,219.98712259331998,199.48553155464145,246.2136075546598,205.32383425651966,247.5767165407633,206.07521041275714,203.7070270715202
966,198.13244081741223,219.98971266536694,199.4857500352917,246.22849870015818,205.32446868574834,247.59271985673223,206.07583525244414,203.7076917236744
967,198.13256566287075,219.99228584626616,199.48596638886553,246.24332736242755,205.32509778353963,247.60865756231516,206.07645481931957,203.70835086134966
968,198.13268921194984,219.99484224617268,199.48618063607148,246.25809380364615,205.3257215946956,247.6245299264999,206.07706915787827,203.70900453029805
969,198.1328114781109,219.9973819745232,199.48639279741639,246.27279828489216,205.326340163642,247.6403372171715,206.0776783122396,203.70965277589198
970,198.13293247467558,219.99990514004074,199.48660289320748,246.2874410661483,205.3269535344311,247.65607970111685,206.0782823261507,203.71029564312747
971,198.1330522148271,220.00241185073932,199.4868109435543,246.30202240630643,205.32756175074516,247.67175764402907,206.0788812429895,203.71093317662724
972,198.13317071161188,220.00490221392855,199.48701696837063,246.31654256317216,205.32816485589925,247.68737131051196,206.07947510576784,203.71156542064375
973,198.13328797794085,220.00737633621821,199.4872209873763,246.33100179346934,205.3287628928445,247.70292096408465,206.08006395713474,203.71219241906235
974,198.13340402659088,220.00983432352282,199.48742302009924,246.34540035284465,205.32935590417114,247.71840686718585,206.08064783937925,203.7128142154043
975,198.13351887020613,220.01227628106628,199.48762308587726,246.35973849587208,205.32994393211146,247.73382928117837,206.08122679443363,203.7134308528298
976,198.1336325212995,220.01470231338618,199.48782120385988,246.3740164760575,205.33052701854294,247.74918846635353,206.08180086387625,203.7140423741409
977,198.13374499225392,220.01711252433847,199.4880173930102,246.3882345458431,205.33110520499108,247.76448468193553,206.08237008893468,203.7146488217846
978,198.13385629532382,220.01950701710174,199.48821167210673,246.40239295661178,205.3316785326325,247.77971818608586,206.08293451048857,203.71525023785577
979,198.13396644263634,220.02188589418176,199.48840405974508,246.41649195869172,205.3322470422978,247.7948892359076,206.0834941690726,203.71584666409996
980,198.13407544619264,220.0242492574158,199.48859457433994,246.4305318013608,205.33281077447444,247.80999808744977,206.08404910487943,203.71643814191643
981,198.13418331786932,220.026597207977,199.48878323412669,246.44451273285082,205.33336976930963,247.82504499571172,206.08459935776256,203.7170247123609
982,198.13429006941965,220.0289298463788,199.4889700571631,246.45843500035215,205.33392406661332,247.84003021464736,206.0851449672392,203.71760641614858
983,198.13439571247483,220.03124727247896,199.48915506133122,246.47229885001792,205.33447370586086,247.85495399716947,206.08568597249308,203.71818329365678
984,198.13450025854533,220.03354958548425,199.489338264339,246.48610452696838,205.3350187261959,247.869816595154,206.0862224123773,203.71875538492787
985,198.1346037190221,220.03583688395432,199.489519683722,246.49985227529535,205.33555916643314,247.88461825944418,206.08675432541716,203.71932272967203
986,198.13470610517774,220.03810926580613,199.48969933684498,246.51354233806646,205.33609506506113,247.89935923985502,206.08728174981275,203.7198853672699
987,198.13480742816787,220.04036682831807,199.48987724090375,246.52717495732944,205.33662646024501,247.9140397851772,206.08780472344188,203.7204433367755
988,198.13490769903223,220.0426096681342,199.4900534129267,246.54075037411636,205.33715338982918,247.92866014318156,206.08832328386276,203.7209966769187
989,198.13500692869593,220.0448378812682,199.49022786977636,246.554268828448,205.33767589134004,247.9432205606231,206.08883746831663,203.72154542610818
990,198.13510512797066,220.04705156310771,199.49040062815118,246.567730559338,205.33819400198868,247.9577212832452,206.08934731373049,203.72208962243388
991,198.13520230755583,220.0492508084183,199.49057170458698,246.58113580479713,205.33870775867345,247.9721625557838,206.08985285671974,203.72262930366978
992,198.13529847803974,220.05143571134744,199.4907411154587,246.5944848018375,205.33921719798263,247.9865446219714,206.0903541335908,203.72316450727635
993,198.13539364990075,220.05360636542872,199.4909088769817,246.60777778647676,205.3397223561971,248.00086772454142,206.09085118034375,203.72369527040343
994,198.13548783350842,220.05576286358578,199.4910750052136,246.6210149937422,205.34022326929278,248.015132105232,206.0913440326748,203.72422162989253
995,198.13558103912462,220.05790529813618,199.4912395160556,246.63419665767495,205.34071997294336,248.0293380047903,206.0918327259791,203.7247436222795
996,198.13567327690467,220.06003376079548,199.49140242525422,246.64732301133415,205.34121250252272,248.04348566297648,206.09231729535293,203.72526128379715
997,198.13576455689847,220.06214834268113,199.49156374840257,246.66039428680102,205.3417008931075,248.0575753185677,206.09279777559655,203.72577465037762
998,198.13585488905153,220.06424913431636,199.491723500942,246.673410715183,205.34218517947954,248.0716072093623,206.09327420121656,203.7262837576549
999,198.13594428320607,220.06633622563405,199.49188169816347,246.68637252661782,205.34266539612844,248.08558157218363,206.09374660642828,203.7267886409674
1000,198.13603274910216,220.06840970598063,199.4920383552092,246.6992799502776,205.34314157725396,248.09949864288413,206.0942150251584,203.72728933536033
1001,198.1361202963787,220.07046966411977,199.49219348707385,246.7121332143728,205.34361375676846,248.1133586563494,206.09467949104732,203.72778587558813
1002,198.1362069345745,220.0725161882364,199.4923471086062,246.72493254615642,205.34408196829938,248.127161846502,206.0951400374515,203.7282782961169
1003,198.13629267312933,220.07454936594027,199.4924992345104,246.7376781719278,205.3445462451915,248.14090844630547,206.09559669744596,203.7287666311268
1004,198.13637752138496,220.07656928426985,199.49264987934748,246.7503703170368,205.34500662050948,248.15459868776833,206.09604950382663,203.72925091451438
1005,198.1364614885861,220.0785760296959,199.49279905753673,246.76300920588784,205.34546312704006,248.16823280194785,206.09649848911272,203.729731179895
1006,198.13654458388152,220.0805696881254,199.49294678335704,246.77559506194353,205.34591579729448,248.18181101895405,206.09694368554895,203.73020746060507
1007,198.13662681632493,220.08255034490494,199.49309307094825,246.78812810772905,205.3463646635108,248.19533356795364,206.09738512510805,203.7306797897045
1008,198.13670819487615,220.08451808482468,199.4932379343126,246.80060856483576,205.34680975765616,248.20880067717368,206.09782283949284,203.73114819997886
1009,198.1367887284018,220.0864729921217,199.49338138731596,246.81303665392525,205.34725111142907,248.22221257390564,206.0982568601387,203.7316127239417
1010,198.13686842567654,220.08841515048383,199.4935234436893,246.82541259473325,205.34768875626173,248.23556948450914,206.0986872182157,203.73207339383686
1011,198.1369472953839,220.09034464305307,199.49366411702977,246.83773660607352,205.3481227233221,248.24887163441582,206.09911394463091,203.73253024164063
1012,198.1370253461172,220.09226155242925,199.49380342080224,246.85000890584166,205.34855304351623,248.26211924813305,206.09953707003055,203.73298329906405
1013,198.13710258638062,220.09416596067354,199.4939413683405,246.86222971101898,205.34897974749057,248.27531254924781,206.09995662480227,203.73343259755495
1014,198.1371790245899,220.0960579493119,199.4940779728485,246.87439923767636,205.34940286563398,248.28845176043046,206.10037263907734,203.7338781683004
1015,198.13725466907349,220.09793759933868,199.49421324740158,246.88651770097803,205.3498224280799,248.30153710343845,206.10078514273266,203.73432004222863
1016,198.13732952807334,220.09980499122,199.49434720494787,246.89858531518547,205.3502384647086,248.31456879912002,206.1011941653931,203.73475825001128
1017,198.1374036097458,220.10166020489723,199.49447985830943,246.9106022936611,205.35065100514927,248.32754706741812,206.10159973643349,203.73519282206553
1018,198.13747692216253,220.1035033197904,199.49461122018346,246.92256884887206,205.3510600787821,248.34047212737386,206.10200188498084,203.73562378855618
1019,198.13754947331142,220.10533441480163,199.49474130314357,246.93448519239402,205.35146571474033,248.3533441971304,206.1024006399163,203.7360511793978
1020,198.13762127109734,220.10715356831847,199.49487011964092,246.94635153491484,205.3518679419125,248.3661634939366,206.10279602987737,203.73647502425675
1021,198.13769232334312,220.10896085821724,199.49499768200553,246.9581680862384,205.35226678894432,248.3789302341506,206.10318808325982,203.73689535255323
1022,198.13776263779036,220.11075636186646,199.49512400244728,246.96993505528823,205.35266228424075,248.39164463324357,206.1035768282199,203.7373121934634
1023,198.13783222210026,220.11254015613008,199.49524909305725,246.98165265011124,205.35305445596813,248.40430690580325,206.10396229267616,203.73772557592133
1024,198.13790108385447,220.11431231737072,199.49537296580877,246.9933210778814,205.3534433320561,248.41691726553768,206.10434450431165,203.738135528621
1025,198.1379692305559,220.11607292145305,199.4954956325586,247.00494054490332,205.35382894019952,248.42947592527872,206.10472349057576,203.7385420800184
1026,198.1380366696296,220.117822043747,199.4956171050481,247.016511256616,205.35421130786057,248.4419830969857,206.1050992786863,203.73894525833336
1027,198.13810340842346,220.119559759131,199.4957373949043,247.0280334175965,205.35459046227066,248.45443899174893,206.10547189563135,203.7393450915516
1028,198.1381694542091,220.12128614199509,199.49585651364103,247.03950723156333,205.3549664304324,248.46684381979333,206.10584136817124,203.73974160742668
1029,198.13823481418265,220.12300126624422,199.49597447266004,247.05093290138035,205.3553392391214,248.47919779048198,206.10620772284054,203.74013483348185
1030,198.13829949546547,220.1247052053014,199.49609128325204,247.06231062906014,205.35570891488837,248.49150111231955,206.1065709859499,203.74052479701206
1031,198.13836350510502,220.1263980321108,199.4962069565979,247.07364061576766,205.3560754840608,248.50375399295595,206.10693118358788,203.74091152508578
1032,198.13842685007555,220.12807981914088,199.4963215037695,247.08492306182382,205.356438972745,248.51595663918974,206.107288341623,203.7412950445469
1033,198.13848953727887,220.12975063838746,199.4964349357311,247.09615816670893,205.3567994068279,248.52810925697167,206.10764248570538,203.74167538201655
1034,198.13855157354521,220.13141056137692,199.49654726334003,247.10734612906634,205.35715681197885,248.54021205140822,206.10799364126873,203.74205256389507
1035,198.1386129656338,220.13305965916913,199.4966584973481,247.11848714670586,205.35751121365155,248.55226522676483,206.10834183353217,203.7424266163637
1036,198.13867372023367,220.13469800236055,199.49676864840234,247.12958141660735,205.3578626370858,248.5642689864696,206.10868708750198,203.74279756538652
1037,198.13873384396445,220.13632566108726,199.4968777270461,247.1406291349241,205.35821110730922,248.57622353311666,206.1090294279734,203.74316543671216
1038,198.13879334337702,220.13794270502794,199.49698574372016,247.15163049698637,205.35855664913922,248.58812906846944,206.10936887953252,203.7435302558756
1039,198.1388522249542,220.13954920340692,199.49709270876357,247.16258569730482,205.35889928718456,248.59998579346427,206.10970546655784,203.74389204820002
1040,198.13891049511153,220.141145224997,199.4971986324148,247.17349492957396,205.35923904584726,248.61179390821368,206.1100392132222,203.74425083879845
1041,198.1389681601979,220.1427308381225,199.49730352481262,247.1843583866755,205.3595759493243,248.62355361200977,206.11037014349446,203.74460665257556
1042,198.1390252264963,220.14430611066223,199.49740739599704,247.19517626068193,205.35991002160924,248.6352651033276,206.11069828114128,203.74495951422946
1043,198.1390817002245,220.14587111005224,199.4975102559104,247.20594874285976,205.3602412864941,248.64692857982857,206.11102364972862,203.7453094482533
1044,198.13913758753563,220.14742590328888,199.49761211439824,247.21667602367296,205.36056976757095,248.65854423836362,206.11134627262368,203.745656478937
1045,198.139192894519,220.14897055693154,199.49771298121013,247.22735829278628,205.36089548823358,248.6701122749767,206.11166617299645,203.746000630369
1046,198.13924762720066,220.15050513710557,199.49781286600088,247.23799573906868,205.36121847167917,248.68163288490803,206.1119833738214,203.74634192643782
1047,198.1393017915441,220.15202970950506,199.49791177833123,247.2485885505966,205.36153874091002,248.6931062625974,206.11229789787913,203.74668039083386
1048,198.1393553934509,220.15354433939567,199.4980097276688,247.2591369146574,205.36185631873508,248.70453260168745,206.11260976775802,203.74701604705092
1049,198.13940843876125,220.15504909161746,199.49810672338913,247.2696410177525,205.3621712277717,248.71591209502688,206.1129190058558,203.74734891838787
1050,198.13946093325484,220.1565440305876,199.4982027747764,247.2801010456008,205.36248349044712,248.7272449346738,206.11322563438117,203.7476790279503
1051,198.13951288265127,220.15802922030326,199.4982978910244,247.2905171831419,205.36279312900007,248.7385313118989,206.11352967535552,203.74800639865214
1052,198.1395642926108,220.15950472434415,199.4983920812375,247.30088961453944,205.36310016548248,248.74977141718873,206.11383115061435,203.74833105321707
1053,198.13961516873485,220.16097060587535,199.49848535443138,247.31121852318432,205.36340462176094,248.76096544024887,206.1141300818089,203.7486530141804
1054,198.13966551656668,220.1624269276501,199.4985777195339,247.32150409169788,205.36370651951827,248.77211357000715,206.11442649040768,203.74897230389038
1055,198.13971534159208,220.1638737520123,199.49866918538606,247.33174650193524,205.3640058802551,248.78321599461688,206.1147203976981,203.74928894450989
1056,198.13976464923977,220.16531114089935,199.4987597607428,247.34194593498844,205.3643027252913,248.79427290145992,206.1150118247879,203.74960295801787
1057,198.13981344488212,220.16673915584465,199.49884945427374,247.35210257118968,205.36459707576776,248.80528447714997,206.1153007926067,203.74991436621096
1058,198.13986173383574,220.1681578579804,199.49893827456418,247.36221659011443,205.36488895264756,248.81625090753562,206.11558732190747,203.75022319070493
1059,198.13990952136206,220.16956730804006,199.49902623011582,247.37228817058474,205.36517837671764,248.8271723777035,206.1158714332681,203.75052945293623
1060,198.1399568126678,220.17096756636104,199.49911332934758,247.38231749067234,205.3654653685903,248.83804907198152,206.11615314709283,203.75083317416346
1061,198.14000361290567,220.1723586928873,199.49919958059638,247.39230472770166,205.36574994870458,248.84888117394175,206.11643248361372,203.7511343754688
1062,198.1400499271749,220.1737407471718,199.49928499211805,247.40225005825317,205.3660321373278,248.85966886640378,206.11670946289206,203.75143307775954
1063,198.14009576052172,220.17511378837918,199.49936957208797,247.41215365816643,205.36631195455698,248.8704123314376,206.1169841048199,203.75172930176953
1064,198.14014111793992,220.17647787528824,199.49945332860196,247.42201570254312,205.36658942032022,248.8811117503668,206.11725642912137,203.75202306806057
1065,198.14018600437154,220.17783306629443,199.499536269677,247.43183636575023,205.36686455437814,248.89176730377162,206.1175264553542,203.75231439702387
1066,198.14023042470723,220.17917941941238,199.49961840325207,247.4416158214231,205.36713737632536,248.90237917149184,206.1177942029111,203.7526033088815
1067,198.14027438378687,220.18051699227843,199.49969973718882,247.45135424246854,205.3674079055918,248.91294753263006,206.11805969102113,203.7528898236877
1068,198.1403178864001,220.18184584215294,199.49978027927236,247.46105180106775,205.36767616144405,248.92347256555453,206.118322938751,203.7531739613303
1069,198.14036093728683,220.18316602592293,199.499860037212,247.47070866867955,205.36794216298688,248.93395444790224,206.1185839650066,203.7534557415322
1070,198.1404035411377,220.18447760010443,199.499939018642,247.48032501604328,205.3682059291645,248.94439335658194,206.11884278853427,203.75373518385265
1071,198.1404457025947,220.18578062084487,199.50001723112237,247.48990101318194,205.36846747876191,248.95478946777706,206.11909942792215,203.75401230768855
1072,198.14048742625158,220.18707514392548,199.50009468213938,247.49943682940497,205.36872683040622,248.9651429569487,206.11935390160153,203.75428713227598
1073,198.14052871665444,220.18836122476384,199.5001713791065,247.5089326333115,205.36898400256806,248.9754539988387,206.11960622784815,203.75455967669131
1074,198.14056957830212,220.18963891841602,199.500247329365,247.51838859279326,205.3692390135628,248.98572276747237,206.11985642478353,203.7548299598527
1075,198.14061001564676,220.19090827957908,199.50032254018473,247.52780487503736,205.3694918815519,248.99594943616165,206.12010451037625,203.7550980005214
1076,198.1406500330943,220.19216936259332,199.50039701876466,247.5371816465295,205.36974262454427,249.0061341775079,206.12035050244333,203.75536381730288
1077,198.14068963500486,220.19342222144476,199.5004707722338,247.5465190730568,205.3699912603974,249.01627716340485,206.1205944186514,203.75562742864832
1078,198.14072882569337,220.19466690976728,199.50054380765164,247.55581731971074,205.37023780681872,249.02637856504154,206.12083627651793,203.75588885285583
1079,198.1407676094299,220.19590348084498,199.50061613200901,247.56507655089004,205.3704822813669,249.03643855290514,206.12107609341268,203.75614810807164
1080,198.14080599044019,220.1971319876145,199.50068775222863,247.57429693030363,205.37072470145304,249.04645729678384,206.12131388655882,203.75640521229153
1081,198.1408439729061,220.19835248266727,199.50075867516588,247.58347862097355,205.37096508434192,249.05643496576982,206.1215496730341,203.75666018336184
1082,198.1408815609661,220.19956501825172,199.50082890760933,247.59262178523778,205.37120344715322,249.0663717282619,206.12178346977225,203.75691303898094
1083,198.14091875871563,220.20076964627555,199.50089845628153,247.60172658475312,205.3714398068628,249.0762677519686,206.12201529356403,203.75716379670033
1084,198.14095557020764,220.20196641830793,199.50096732783953,247.61079318049806,205.3716741803038,249.0861232039108,206.1222451610586,203.75741247392588
1085,198.14099199945295,220.20315538558174,199.5010355288756,247.61982173277565,205.37190658416802,249.0959382504247,206.1224730887645,203.75765908791905
1086,198.1410280504208,220.2043365989957,199.5011030659178,247.6288124012163,205.37213703500683,249.10571305716448,206.12269909305104,203.75790365579812
1087,198.14106372703918,220.20551010911666,199.50116994543063,247.63776534478058,205.3723655492326,249.11544778910525,206.1229231901494,203.75814619453928
1088,198.14109903319527,220.20667596618168,199.50123617381567,247.6466807217621,205.3725921431198,249.1251426105457,206.12314539615377,203.75838672097794
1089,198.14113397273596,220.2078342201002,199.50130175741222,247.65555868979027,205.37281683280605,249.134797685111,206.1233657270225,203.7586252518098
1090,198.14116854946812,220.20898492045615,199.5013667024978,247.6643994058331,205.3730396342935,249.1444131757554,206.12358419857932,203.75886180359203
1091,198.1412027671591,220.21012811651013,199.5014310152888,247.67320302619996,205.37326056344966,249.1539892447651,206.1238008265144,203.75909639274442
1092,198.1412366295371,220.21126385720146,199.50149470194117,247.68196970654427,205.37347963600882,249.16352605376105,206.12401562638553,203.7593290355506
1093,198.14127014029174,220.21239219115031,199.50155776855084,247.69069960186644,205.37369686757302,249.17302376370148,206.12422861361915,203.759559748159
1094,198.1413033030742,220.2135131666598,199.50162022115444,247.69939286651646,205.37391227361314,249.18248253488474,206.12443980351165,203.75978854658413
1095,198.14133612149777,220.21462683171802,199.50168206572982,247.70804965419666,205.3741258694701,249.19190252695205,206.1246492112302,203.76001544670763
1096,198.14136859913825,220.2157332340001,199.5017433081966,247.71667011796444,205.37433767035589,249.2012838988901,206.12485685181406,203.76024046427935
1097,198.1414007395343,220.21683242087028,199.50180395441686,247.725254410235,205.37454769135465,249.21062680903376,206.12506274017557,203.76046361491845
1098,198.14143254618784,220.21792443938386,199.5018640101955,247.73380268278396,205.37475594742378,249.21993141506874,206.12526689110123,203.76068491411453
1099,198.14146402256438,220.21900933628936,199.50192348128098,247.7423150867501,205.374962453395,249.22919787403436,206.12546931925272,203.7609043772287
1100,198.14149517209347,220.22008715803037,199.50198237336573,247.75079177263805,205.37516722397532,249.23842634232602,206.12567003916806,203.76112201949462
1101,198.14152599816913,220.2211579507476,199.50204069208684,247.75923289032093,205.37537027374827,249.24761697569795,206.12586906526252,203.7613378560195
1102,198.14155650415,220.22222176028086,199.50209844302645,247.76763858904297,205.37557161717473,249.2567699292659,206.12606641182978,203.76155190178525
1103,198.14158669335993,220.223278632171,199.50215563171236,247.77600901742215,205.37577126859406,249.26588535750952,206.12626209304287,203.76176417164947
1104,198.14161656908823,220.22432861166195,199.50221226361856,247.7843443234529,205.37596924222524,249.2749634142753,206.12645612295523,203.7619746803465
1105,198.14164613459008,220.22537174370245,199.5022683441658,247.79264465450865,205.3761655521676,249.28400425277889,206.1266485155017,203.7621834424884
1106,198.14167539308679,220.22640807294826,199.502323878722,247.80091015734445,205.37636021240212,249.29300802560778,206.12683928449957,203.76239047256607
1107,198.1417043477663,220.2274376437638,199.5023788726028,247.80914097809955,205.3765532367922,249.30197488472396,206.12702844364946,203.7625957849501
1108,198.14173300178345,220.22846050022423,199.50243333107215,247.81733726230001,205.37674463908473,249.31090498146634,206.12721600653643,203.7627993938919
1109,198.14176135826023,220.2294766861172,199.5024872593427,247.82549915486132,205.37693443291118,249.31979846655338,206.1274019866309,203.7630013135246
1110,198.14178942028627,220.2304862449449,199.50254066257637,247.83362680009083,205.37712263178838,249.32865549008565,206.12758639728955,203.76320155786414
1111,198.14181719091917,220.23148921992575,199.50259354588482,247.84172034169038,205.3773092491196,249.33747620154833,206.1277692517564,203.7634001408101
1112,198.14184467318466,220.23248565399635,199.50264591432995,247.84977992275887,205.37749429819547,249.34626074981375,206.12795056316375,203.76359707614674
1113,198.14187187007715,220.2334755898133,199.5026977729244,247.85780568579477,205.37767779219493,249.3550092831439,206.12813034453302,203.763792377544
1114,198.1418987845599,220.234459069755,199.50274912663198,247.86579777269858,205.37785974418617,249.3637219491929,206.12830860877574,203.76398605855843
1115,198.14192541956547,220.23543613592344,199.50279998036817,247.87375632477543,205.37804016712758,249.3723988950095,206.12848536869453,203.764178132634
