,Sterman soil,NE_MBB trf_linear  soil,NE_MBB trf_linear (constrained) soil,NE_MBB trf_soft_l1  soil,NE_MBB trf_soft_l1 (constrained) soil,NE_MBB trf_huber  soil,NE_MBB trf_huber (constrained) soil,NE_MBB trf_cauchy  soil
5635,216.56908367778803,250.703413002626,220.1082773901252,301.5543974514393,229.0036175938177,302.9828315778914,232.08183791543564,351.14959757791075
5636,216.56908367778803,250.703413002626,220.1082773901252,301.5543974660953,229.0036175938177,302.9828316068232,232.08183791543564,351.14961515825746
5637,216.56908367778803,250.703413002626,220.1082773901252,301.5543974807049,229.0036175938177,302.9828316356673,232.08183791543564,351.1496327066088
5638,216.56908367778803,250.703413002626,220.1082773901252,301.5543974952683,229.0036175938177,302.98283166442394,232.08183791543564,351.14965022302306
5639,216.56908367778803,250.703413002626,220.1082773901252,301.5543975097856,229.0036175938177,302.9828316930933,232.08183791543564,351.14966770755825
5640,216.56908367778803,250.703413002626,220.1082773901252,301.55439752425696,229.0036175938177,302.9828317216758,232.08183791543564,351.14968516027244
5641,216.56908367778803,250.703413002626,220.1082773901252,301.55439753868257,229.0036175938177,302.98283175017156,232.08183791543564,351.14970258122355
5642,216.56908367778803,250.703413002626,220.1082773901252,301.55439755306253,229.0036175938177,302.9828317785809,232.08183791543564,351.1497199704694
5643,216.56908367778803,250.703413002626,220.1082773901252,301.554397567397,229.0036175938177,302.982831806904,232.08183791543564,351.14973732806766
5644,216.56908367778803,250.703413002626,220.1082773901252,301.55439758168615,229.0036175938177,302.98283183514127,232.08183791543564,351.14975465407593
5645,216.56908367778803,250.703413002626,220.1082773901252,301.5543975959301,229.0036175938177,302.9828318632929,232.08183791543564,351.14977194855175
5646,216.56908367778803,250.703413002626,220.1082773901252,301.55439761012894,229.0036175938177,302.9828318913592,232.08183791543564,351.14978921155245
5647,216.56908367778803,250.703413002626,220.1082773901252,301.5543976242829,229.0036175938177,302.9828319193403,232.08183791543564,351.14980644313533
5648,216.56908367778803,250.703413002626,220.1082773901252,301.55439763839206,229.0036175938177,302.98283194723655,232.08183791543564,351.1498236433576
5649,216.56908367778803,250.703413002626,220.1082773901252,301.5543976524566,229.0036175938177,302.9828319750482,232.08183791543564,351.14984081227624
5650,216.56908367778803,250.703413002626,220.1082773901252,301.5543976664767,229.0036175938177,302.9828320027755,232.08183791543564,351.14985794994834
5651,216.56908367778803,250.703413002626,220.1082773901252,301.5543976804524,229.0036175938177,302.9828320304187,232.08183791543564,351.1498750564307
5652,216.56908367778803,250.703413002626,220.1082773901252,301.5543976943839,229.0036175938177,302.98283205797804,232.08183791543564,351.14989213178006
5653,216.56908367778803,250.703413002626,220.1082773901252,301.5543977082713,229.0036175938177,302.9828320854538,232.08183791543564,351.14990917605314
5654,216.56908367778803,250.703413002626,220.1082773901252,301.5543977221148,229.0036175938177,302.98283211284627,232.08183791543564,351.1499261893065
5655,216.56908367778803,250.703413002626,220.1082773901252,301.5543977359145,229.0036175938177,302.9828321401556,232.08183791543564,351.14994317159653
5656,216.56908367778803,250.703413002626,220.1082773901252,301.55439774967056,229.0036175938177,302.9828321673821,232.08183791543564,351.1499601229797
5657,216.56908367778803,250.703413002626,220.1082773901252,301.55439776338307,229.0036175938177,302.9828321945261,232.08183791543564,351.14997704351214
5658,216.56908367778803,250.703413002626,220.1082773901252,301.5543977770522,229.0036175938177,302.9828322215877,232.08183791543564,351.14999393325
5659,216.56908367778803,250.703413002626,220.1082773901252,301.55439779067814,229.0036175938177,302.98283224856726,232.08183791543564,351.1500107922494
5660,216.56908367778803,250.703413002626,220.1082773901252,301.55439780426093,229.0036175938177,302.982832275465,232.08183791543564,351.1500276205663
5661,216.56908367778803,250.703413002626,220.1082773901252,301.55439781780075,229.0036175938177,302.98283230228117,232.08183791543564,351.1500444182564
5662,216.56908367778803,250.703413002626,220.1082773901252,301.55439783129776,229.0036175938177,302.982832329016,232.08183791543564,351.1500611853756
5663,216.56908367778803,250.703413002626,220.1082773901252,301.5543978447521,229.0036175938177,302.98283235566976,232.08183791543564,351.1500779219794
5664,216.56908367778803,250.703413002626,220.1082773901252,301.55439785816384,229.0036175938177,302.98283238224263,232.08183791543564,351.15009462812344
5665,216.56908367778803,250.703413002626,220.1082773901252,301.5543978715331,229.0036175938177,302.98283240873496,232.08183791543564,351.15011130386307
5666,216.56908367778803,250.703413002626,220.1082773901252,301.5543978848601,229.0036175938177,302.9828324351469,232.08183791543564,351.1501279492537
5667,216.56908367778803,250.703413002626,220.1082773901252,301.554397898145,229.0036175938177,302.9828324614788,232.08183791543564,351.1501445643505
5668,216.56908367778803,250.703413002626,220.1082773901252,301.5543979113878,229.0036175938177,302.9828324877308,232.08183791543564,351.15016114920866
5669,216.56908367778803,250.703413002626,220.1082773901252,301.5543979245887,229.0036175938177,302.98283251390313,232.08183791543564,351.1501777038832
5670,216.56908367778803,250.703413002626,220.1082773901252,301.5543979377479,229.0036175938177,302.98283253999614,232.08183791543564,351.15019422842903
5671,216.56908367778803,250.703413002626,220.1082773901252,301.55439795086545,229.0036175938177,302.98283256601,232.08183791543564,351.150210722901
5672,216.56908367778803,250.703413002626,220.1082773901252,301.5543979639415,229.0036175938177,302.982832591945,232.08183791543564,351.15022718735383
5673,216.56908367778803,250.703413002626,220.1082773901252,301.5543979769762,229.0036175938177,302.9828326178013,232.08183791543564,351.15024362184215
5674,216.56908367778803,250.703413002626,220.1082773901252,301.55439798996963,229.0036175938177,302.9828326435792,232.08183791543564,351.15026002642054
5675,216.56908367778803,250.703413002626,220.1082773901252,301.55439800292197,229.0036175938177,302.9828326692789,232.08183791543564,351.1502764011434
5676,216.56908367778803,250.703413002626,220.1082773901252,301.5543980158333,229.0036175938177,302.98283269490065,232.08183791543564,351.150292746065
5677,216.56908367778803,250.703413002626,220.1082773901252,301.5543980287039,229.0036175938177,302.98283272044466,232.08183791543564,351.1503090612397
5678,216.56908367778803,250.703413002626,220.1082773901252,301.5543980415337,229.0036175938177,302.98283274591125,232.08183791543564,351.15032534672156
5679,216.56908367778803,250.703413002626,220.1082773901252,301.554398054323,229.0036175938177,302.9828327713006,232.08183791543564,351.15034160256465
5680,216.56908367778803,250.703413002626,220.1082773901252,301.55439806707176,229.0036175938177,302.9828327966129,232.08183791543564,351.1503578288229
5681,216.56908367778803,250.703413002626,220.1082773901252,301.5543980797802,229.0036175938177,302.9828328218485,232.08183791543564,351.15037402555015
5682,216.56908367778803,250.703413002626,220.1082773901252,301.5543980924484,229.0036175938177,302.9828328470075,232.08183791543564,351.15039019280016
5683,216.56908367778803,250.703413002626,220.1082773901252,301.5543981050766,229.0036175938177,302.9828328720902,232.08183791543564,351.15040633062654
5684,216.56908367778803,250.703413002626,220.1082773901252,301.5543981176648,229.0036175938177,302.98283289709684,232.08183791543564,351.1504224390829
5685,216.56908367778803,250.703413002626,220.1082773901252,301.5543981302132,229.0036175938177,302.9828329220276,232.08183791543564,351.15043851822264
5686,216.56908367778803,250.703413002626,220.1082773901252,301.5543981427219,229.0036175938177,302.9828329468828,232.08183791543564,351.1504545680991
5687,216.56908367778803,250.703413002626,220.1082773901252,301.554398155191,229.0036175938177,302.9828329716626,232.08183791543564,351.15047058876564
5688,216.56908367778803,250.703413002626,220.1082773901252,301.55439816762066,229.0036175938177,302.9828329963673,232.08183791543564,351.1504865802753
5689,216.56908367778803,250.703413002626,220.1082773901252,301.55439818001105,229.0036175938177,302.98283302099696,232.08183791543564,351.1505025426812
5690,216.56908367778803,250.703413002626,220.1082773901252,301.5543981923622,229.0036175938177,302.98283304555196,232.08183791543564,351.15051847603627
5691,216.56908367778803,250.703413002626,220.1082773901252,301.5543982046743,229.0036175938177,302.9828330700325,232.08183791543564,351.1505343803934
5692,216.56908367778803,250.703413002626,220.1082773901252,301.55439821694745,229.0036175938177,302.9828330944388,232.08183791543564,351.15055025580546
5693,216.56908367778803,250.703413002626,220.1082773901252,301.55439822918174,229.0036175938177,302.98283311877105,232.08183791543564,351.150566102325
5694,216.56908367778803,250.703413002626,220.1082773901252,301.5543982413774,229.0036175938177,302.9828331430295,232.08183791543564,351.15058192000464
5695,216.56908367778803,250.703413002626,220.1082773901252,301.55439825353443,229.0036175938177,302.9828331672144,232.08183791543564,351.1505977088969
5696,216.56908367778803,250.703413002626,220.1082773901252,301.554398265653,229.0036175938177,302.98283319132594,232.08183791543564,351.1506134690541
5697,216.56908367778803,250.703413002626,220.1082773901252,301.55439827773324,229.0036175938177,302.98283321536434,232.08183791543564,351.15062920052867
5698,216.56908367778803,250.703413002626,220.1082773901252,301.5543982897753,229.0036175938177,302.98283323932986,232.08183791543564,351.15064490337267
5699,216.56908367778803,250.703413002626,220.1082773901252,301.5543983017792,229.0036175938177,302.9828332632227,232.08183791543564,351.1506605776383
5700,216.56908367778803,250.703413002626,220.1082773901252,301.55439831374514,229.0036175938177,302.98283328704304,232.08183791543564,351.1506762233775
5701,216.56908367778803,250.703413002626,220.1082773901252,301.5543983256732,229.0036175938177,302.98283331079114,232.08183791543564,351.15069184064225
5702,216.56908367778803,250.703413002626,220.1082773901252,301.5543983375636,229.0036175938177,302.9828333344672,232.08183791543564,351.1507074294843
5703,216.56908367778803,250.703413002626,220.1082773901252,301.5543983494164,229.0036175938177,302.9828333580715,232.08183791543564,351.15072298995545
5704,216.56908367778803,250.703413002626,220.1082773901252,301.5543983612316,229.0036175938177,302.98283338160417,232.08183791543564,351.1507385221073
5705,216.56908367778803,250.703413002626,220.1082773901252,301.5543983730095,229.0036175938177,302.9828334050655,232.08183791543564,351.1507540259914
5706,216.56908367778803,250.703413002626,220.1082773901252,301.55439838475013,229.0036175938177,302.98283342845565,232.08183791543564,351.15076950165917
5707,216.56908367778803,250.703413002626,220.1082773901252,301.5543983964536,229.0036175938177,302.98283345177487,232.08183791543564,351.150784949162
5708,216.56908367778803,250.703413002626,220.1082773901252,301.5543984081201,229.0036175938177,302.98283347502337,232.08183791543564,351.15080036855113
5709,216.56908367778803,250.703413002626,220.1082773901252,301.55439841974965,229.0036175938177,302.98283349820133,232.08183791543564,351.15081575987773
5710,216.56908367778803,250.703413002626,220.1082773901252,301.5543984313424,229.0036175938177,302.98283352130903,232.08183791543564,351.15083112319286
5711,216.56908367778803,250.703413002626,220.1082773901252,301.5543984428985,229.0036175938177,302.98283354434665,232.08183791543564,351.1508464585475
5712,216.56908367778803,250.703413002626,220.1082773901252,301.55439845441805,229.0036175938177,302.9828335673144,232.08183791543564,351.15086176599254
5713,216.56908367778803,250.703413002626,220.1082773901252,301.55439846590116,229.0036175938177,302.98283359021246,232.08183791543564,351.1508770455788
5714,216.56908367778803,250.703413002626,220.1082773901252,301.55439847734795,229.0036175938177,302.98283361304107,232.08183791543564,351.15089229735696
5715,216.56908367778803,250.703413002626,220.1082773901252,301.5543984887585,229.0036175938177,302.98283363580043,232.08183791543564,351.15090752137763
5716,216.56908367778803,250.703413002626,220.1082773901252,301.554398500133,229.0036175938177,302.9828336584908,232.08183791543564,351.1509227176913
5717,216.56908367778803,250.703413002626,220.1082773901252,301.5543985114715,229.0036175938177,302.9828336811123,232.08183791543564,351.1509378863484
5718,216.56908367778803,250.703413002626,220.1082773901252,301.55439852277414,229.0036175938177,302.9828337036652,232.08183791543564,351.15095302739934
5719,216.56908367778803,250.703413002626,220.1082773901252,301.554398534041,229.0036175938177,302.98283372614975,232.08183791543564,351.1509681408943
5720,216.56908367778803,250.703413002626,220.1082773901252,301.5543985452722,229.0036175938177,302.98283374856607,232.08183791543564,351.1509832268834
5721,216.56908367778803,250.703413002626,220.1082773901252,301.55439855646785,229.0036175938177,302.9828337709144,232.08183791543564,351.15099828541673
5722,216.56908367778803,250.703413002626,220.1082773901252,301.5543985676281,229.0036175938177,302.98283379319497,232.08183791543564,351.1510133165443
5723,216.56908367778803,250.703413002626,220.1082773901252,301.554398578753,229.0036175938177,302.98283381540796,232.08183791543564,351.15102832031596
5724,216.56908367778803,250.703413002626,220.1082773901252,301.5543985898428,229.0036175938177,302.9828338375536,232.08183791543564,351.1510432967815
5725,216.56908367778803,250.703413002626,220.1082773901252,301.55439860089746,229.0036175938177,302.982833859632,232.08183791543564,351.15105824599055
5726,216.56908367778803,250.703413002626,220.1082773901252,301.5543986119172,229.0036175938177,302.9828338816435,232.08183791543564,351.1510731679928
5727,216.56908367778803,250.703413002626,220.1082773901252,301.55439862290206,229.0036175938177,302.98283390358824,232.08183791543564,351.15108806283774
5728,216.56908367778803,250.703413002626,220.1082773901252,301.55439863385214,229.0036175938177,302.9828339254664,232.08183791543564,351.1511029305748
5729,216.56908367778803,250.703413002626,220.1082773901252,301.5543986447676,229.0036175938177,302.98283394727827,232.08183791543564,351.15111777125327
5730,216.56908367778803,250.703413002626,220.1082773901252,301.5543986556485,229.0036175938177,302.98283396902394,232.08183791543564,351.15113258492244
5731,216.56908367778803,250.703413002626,220.1082773901252,301.55439866649505,229.0036175938177,302.9828339907037,232.08183791543564,351.15114737163145
5732,216.56908367778803,250.703413002626,220.1082773901252,301.55439867730723,229.0036175938177,302.98283401231765,232.08183791543564,351.1511621314294
5733,216.56908367778803,250.703413002626,220.1082773901252,301.5543986880852,229.0036175938177,302.9828340338661,232.08183791543564,351.1511768643652
5734,216.56908367778803,250.703413002626,220.1082773901252,301.5543986988291,229.0036175938177,302.98283405534914,232.08183791543564,351.1511915704878
5735,216.56908367778803,250.703413002626,220.1082773901252,301.55439870953904,229.0036175938177,302.98283407676706,232.08183791543564,351.151206249846
5736,216.56908367778803,250.703413002626,220.1082773901252,301.5543987202151,229.0036175938177,302.98283409812,232.08183791543564,351.15122090248843
5737,216.56908367778803,250.703413002626,220.1082773901252,301.5543987308574,229.0036175938177,302.9828341194082,232.08183791543564,351.1512355284638
5738,216.56908367778803,250.703413002626,220.1082773901252,301.55439874146595,229.0036175938177,302.98283414063184,232.08183791543564,351.1512501278206
5739,216.56908367778803,250.703413002626,220.1082773901252,301.554398752041,229.0036175938177,302.98283416179106,232.08183791543564,351.1512647006073
5740,216.56908367778803,250.703413002626,220.1082773901252,301.55439876258254,229.0036175938177,302.9828341828861,232.08183791543564,351.15127924687226
5741,216.56908367778803,250.703413002626,220.1082773901252,301.5543987730908,229.0036175938177,302.9828342039172,232.08183791543564,351.15129376666374
5742,216.56908367778803,250.703413002626,220.1082773901252,301.5543987835658,229.0036175938177,302.9828342248845,232.08183791543564,351.1513082600299
5743,216.56908367778803,250.703413002626,220.1082773901252,301.5543987940076,229.0036175938177,302.98283424578824,232.08183791543564,351.15132272701885
5744,216.56908367778803,250.703413002626,220.1082773901252,301.55439880441645,229.0036175938177,302.9828342666286,232.08183791543564,351.15133716767855
5745,216.56908367778803,250.703413002626,220.1082773901252,301.55439881479236,229.0036175938177,302.9828342874057,232.08183791543564,351.151351582057
5746,216.56908367778803,250.703413002626,220.1082773901252,301.5543988251354,229.0036175938177,302.9828343081198,232.08183791543564,351.15136597020194
5747,216.56908367778803,250.703413002626,220.1082773901252,301.55439883544574,229.0036175938177,302.98283432877105,232.08183791543564,351.1513803321612
5748,216.56908367778803,250.703413002626,220.1082773901252,301.5543988457235,229.0036175938177,302.9828343493597,232.08183791543564,351.15139466798234
5749,216.56908367778803,250.703413002626,220.1082773901252,301.5543988559687,229.0036175938177,302.98283436988584,232.08183791543564,351.151408977713
5750,216.56908367778803,250.703413002626,220.1082773901252,301.55439886618154,229.0036175938177,302.98283439034975,232.08183791543564,351.1514232614007
5751,216.56908367778803,250.703413002626,220.1082773901252,301.55439887636203,229.0036175938177,302.9828344107516,232.08183791543564,351.1514375190927
5752,216.56908367778803,250.703413002626,220.1082773901252,301.55439888651034,229.0036175938177,302.9828344310916,232.08183791543564,351.1514517508365
5753,216.56908367778803,250.703413002626,220.1082773901252,301.55439889662654,229.0036175938177,302.9828344513699,232.08183791543564,351.15146595667915
5754,216.56908367778803,250.703413002626,220.1082773901252,301.55439890671073,229.0036175938177,302.9828344715867,232.08183791543564,351.1514801366679
5755,216.56908367778803,250.703413002626,220.1082773901252,301.55439891676303,229.0036175938177,302.9828344917422,232.08183791543564,351.1514942908497
5756,216.56908367778803,250.703413002626,220.1082773901252,301.5543989267835,229.0036175938177,302.98283451183653,232.08183791543564,351.15150841927164
5757,216.56908367778803,250.703413002626,220.1082773901252,301.5543989367723,229.0036175938177,302.9828345318699,232.08183791543564,351.15152252198055
5758,216.56908367778803,250.703413002626,220.1082773901252,301.5543989467295,229.0036175938177,302.98283455184253,232.08183791543564,351.1515365990232
5759,216.56908367778803,250.703413002626,220.1082773901252,301.5543989566552,229.0036175938177,302.9828345717546,232.08183791543564,351.1515506504463
5760,216.56908367778803,250.703413002626,220.1082773901252,301.55439896654946,229.0036175938177,302.98283459160626,232.08183791543564,351.1515646762966
5761,216.56908367778803,250.703413002626,220.1082773901252,301.5543989764124,229.0036175938177,302.9828346113977,232.08183791543564,351.15157867662043
5762,216.56908367778803,250.703413002626,220.1082773901252,301.5543989862442,229.0036175938177,302.98283463112915,232.08183791543564,351.1515926514644
5763,216.56908367778803,250.703413002626,220.1082773901252,301.5543989960449,229.0036175938177,302.9828346508007,232.08183791543564,351.1516066008748
5764,216.56908367778803,250.703413002626,220.1082773901252,301.55439900581456,229.0036175938177,302.9828346704127,232.08183791543564,351.15162052489796
5765,216.56908367778803,250.703413002626,220.1082773901252,301.5543990155533,229.0036175938177,302.9828346899651,232.08183791543564,351.1516344235801
5766,216.56908367778803,250.703413002626,220.1082773901252,301.55439902526126,229.0036175938177,302.98283470945825,232.08183791543564,351.1516482969673
5767,216.56908367778803,250.703413002626,220.1082773901252,301.5543990349385,229.0036175938177,302.98283472889227,232.08183791543564,351.15166214510566
5768,216.56908367778803,250.703413002626,220.1082773901252,301.5543990445851,229.0036175938177,302.98283474826735,232.08183791543564,351.15167596804105
5769,216.56908367778803,250.703413002626,220.1082773901252,301.55439905420127,229.0036175938177,302.98283476758365,232.08183791543564,351.15168976581936
5770,216.56908367778803,250.703413002626,220.1082773901252,301.55439906378695,229.0036175938177,302.9828347868414,232.08183791543564,351.1517035384864
5771,216.56908367778803,250.703413002626,220.1082773901252,301.5543990733423,229.0036175938177,302.9828348060407,232.08183791543564,351.1517172860879
5772,216.56908367778803,250.703413002626,220.1082773901252,301.55439908286746,229.0036175938177,302.98283482518184,232.08183791543564,351.1517310086694
5773,216.56908367778803,250.703413002626,220.1082773901252,301.5543990923625,229.0036175938177,302.9828348442649,232.08183791543564,351.1517447062765
5774,216.56908367778803,250.703413002626,220.1082773901252,301.55439910182747,229.0036175938177,302.98283486329007,232.08183791543564,351.1517583789546
5775,216.56908367778803,250.703413002626,220.1082773901252,301.5543991112625,229.0036175938177,302.9828348822575,232.08183791543564,351.1517720267491
5776,216.56908367778803,250.703413002626,220.1082773901252,301.5543991206677,229.0036175938177,302.98283490116745,232.08183791543564,351.1517856497053
5777,216.56908367778803,250.703413002626,220.1082773901252,301.5543991300431,229.0036175938177,302.98283492002,232.08183791543564,351.1517992478684
5778,216.56908367778803,250.703413002626,220.1082773901252,301.5543991393889,229.0036175938177,302.9828349388154,232.08183791543564,351.15181282128344
5779,216.56908367778803,250.703413002626,220.1082773901252,301.55439914870516,229.0036175938177,302.9828349575538,232.08183791543564,351.15182636999555
5780,216.56908367778803,250.703413002626,220.1082773901252,301.5543991579919,229.0036175938177,302.9828349762354,232.08183791543564,351.15183989404966
5781,216.56908367778803,250.703413002626,220.1082773901252,301.55439916724924,229.0036175938177,302.9828349948603,232.08183791543564,351.1518533934907
5782,216.56908367778803,250.703413002626,220.1082773901252,301.5543991764773,229.0036175938177,302.9828350134287,232.08183791543564,351.15186686836336
5783,216.56908367778803,250.703413002626,220.1082773901252,301.55439918567623,229.0036175938177,302.9828350319408,232.08183791543564,351.1518803187124
5784,216.56908367778803,250.703413002626,220.1082773901252,301.55439919484604,229.0036175938177,302.9828350503968,232.08183791543564,351.15189374458254
5785,216.56908367778803,250.703413002626,220.1082773901252,301.5543992039868,229.0036175938177,302.98283506879676,232.08183791543564,351.15190714601823
5786,216.56908367778803,250.703413002626,220.1082773901252,301.5543992130987,229.0036175938177,302.9828350871409,232.08183791543564,351.15192052306395
5787,216.56908367778803,250.703413002626,220.1082773901252,301.5543992221817,229.0036175938177,302.98283510542944,232.08183791543564,351.1519338757641
5788,216.56908367778803,250.703413002626,220.1082773901252,301.554399231236,229.0036175938177,302.98283512366254,232.08183791543564,351.151947204163
5789,216.56908367778803,250.703413002626,220.1082773901252,301.55439924026166,229.0036175938177,302.9828351418403,232.08183791543564,351.15196050830485
5790,216.56908367778803,250.703413002626,220.1082773901252,301.5543992492588,229.0036175938177,302.982835159963,232.08183791543564,351.1519737882338
5791,216.56908367778803,250.703413002626,220.1082773901252,301.5543992582274,229.0036175938177,302.98283517803065,232.08183791543564,351.151987043994
5792,216.56908367778803,250.703413002626,220.1082773901252,301.5543992671677,229.0036175938177,302.98283519604354,232.08183791543564,351.1520002756293
5793,216.56908367778803,250.703413002626,220.1082773901252,301.55439927607966,229.0036175938177,302.9828352140018,232.08183791543564,351.1520134831837
5794,216.56908367778803,250.703413002626,220.1082773901252,301.55439928496344,229.0036175938177,302.9828352319056,232.08183791543564,351.152026666701
5795,216.56908367778803,250.703413002626,220.1082773901252,301.55439929381913,229.0036175938177,302.98283524975506,232.08183791543564,351.1520398262249
5796,216.56908367778803,250.703413002626,220.1082773901252,301.5543993026468,229.0036175938177,302.9828352675504,232.08183791543564,351.15205296179914
5797,216.56908367778803,250.703413002626,220.1082773901252,301.55439931144656,229.0036175938177,302.9828352852918,232.08183791543564,351.15206607346727
5798,216.56908367778803,250.703413002626,220.1082773901252,301.55439932021847,229.0036175938177,302.98283530297937,232.08183791543564,351.1520791612728
5799,216.56908367778803,250.703413002626,220.1082773901252,301.55439932896263,229.0036175938177,302.9828353206133,232.08183791543564,351.1520922252592
5800,216.56908367778803,250.703413002626,220.1082773901252,301.5543993376791,229.0036175938177,302.9828353381937,232.08183791543564,351.15210526546974
5801,216.56908367778803,250.703413002626,220.1082773901252,301.55439934636803,229.0036175938177,302.9828353557208,232.08183791543564,351.15211828194776
5802,216.56908367778803,250.703413002626,220.1082773901252,301.5543993550295,229.0036175938177,302.98283537319475,232.08183791543564,351.1521312747364
5803,216.56908367778803,250.703413002626,220.1082773901252,301.55439936366355,229.0036175938177,302.9828353906157,232.08183791543564,351.1521442438788
5804,216.56908367778803,250.703413002626,220.1082773901252,301.55439937227027,229.0036175938177,302.9828354079838,232.08183791543564,351.152157189418
5805,216.56908367778803,250.703413002626,220.1082773901252,301.55439938084976,229.0036175938177,302.9828354252993,232.08183791543564,351.15217011139697
5806,216.56908367778803,250.703413002626,220.1082773901252,301.55439938940214,229.0036175938177,302.98283544256225,232.08183791543564,351.15218300985856
5807,216.56908367778803,250.703413002626,220.1082773901252,301.55439939792745,229.0036175938177,302.98283545977284,232.08183791543564,351.1521958848456
5808,216.56908367778803,250.703413002626,220.1082773901252,301.5543994064258,229.0036175938177,302.9828354769312,232.08183791543564,351.1522087364008
5809,216.56908367778803,250.703413002626,220.1082773901252,301.5543994148972,229.0036175938177,302.98283549403754,232.08183791543564,351.15222156456673
5810,216.56908367778803,250.703413002626,220.1082773901252,301.55439942334186,229.0036175938177,302.982835511092,232.08183791543564,351.15223436938606
5811,216.56908367778803,250.703413002626,220.1082773901252,301.5543994317598,229.0036175938177,302.9828355280947,232.08183791543564,351.15224715090125
5812,216.56908367778803,250.703413002626,220.1082773901252,301.55439944015114,229.0036175938177,302.9828355450459,232.08183791543564,351.1522599091547
5813,216.56908367778803,250.703413002626,220.1082773901252,301.55439944851594,229.0036175938177,302.98283556194565,232.08183791543564,351.1522726441887
5814,216.56908367778803,250.703413002626,220.1082773901252,301.55439945685424,229.0036175938177,302.98283557879415,232.08183791543564,351.15228535604564
5815,216.56908367778803,250.703413002626,220.1082773901252,301.55439946516617,229.0036175938177,302.98283559559155,232.08183791543564,351.1522980447676
5816,216.56908367778803,250.703413002626,220.1082773901252,301.5543994734518,229.0036175938177,302.982835612338,232.08183791543564,351.1523107103967
5817,216.56908367778803,250.703413002626,220.1082773901252,301.5543994817112,229.0036175938177,302.9828356290337,232.08183791543564,351.152323352975
5818,216.56908367778803,250.703413002626,220.1082773901252,301.5543994899445,229.0036175938177,302.9828356456787,232.08183791543564,351.1523359725444
5819,216.56908367778803,250.703413002626,220.1082773901252,301.5543994981517,229.0036175938177,302.9828356622732,232.08183791543564,351.1523485691468
5820,216.56908367778803,250.703413002626,220.1082773901252,301.554399506333,229.0036175938177,302.9828356788174,232.08183791543564,351.152361142824
5821,216.56908367778803,250.703413002626,220.1082773901252,301.5543995144884,229.0036175938177,302.98283569531145,232.08183791543564,351.15237369361773
5822,216.56908367778803,250.703413002626,220.1082773901252,301.55439952261804,229.0036175938177,302.98283571175546,232.08183791543564,351.15238622156966
5823,216.56908367778803,250.703413002626,220.1082773901252,301.5543995307219,229.0036175938177,302.9828357281496,232.08183791543564,351.1523987267213
5824,216.56908367778803,250.703413002626,220.1082773901252,301.55439953880017,229.0036175938177,302.982835744494,232.08183791543564,351.1524112091142
5825,216.56908367778803,250.703413002626,220.1082773901252,301.5543995468529,229.0036175938177,302.9828357607889,232.08183791543564,351.1524236687897
5826,216.56908367778803,250.703413002626,220.1082773901252,301.5543995548801,229.0036175938177,302.98283577703427,232.08183791543564,351.15243610578926
5827,216.56908367778803,250.703413002626,220.1082773901252,301.55439956288194,229.0036175938177,302.98283579323044,232.08183791543564,351.15244852015405
5828,216.56908367778803,250.703413002626,220.1082773901252,301.55439957085844,229.0036175938177,302.98283580937743,232.08183791543564,351.15246091192535
5829,216.56908367778803,250.703413002626,220.1082773901252,301.5543995788097,229.0036175938177,302.9828358254755,232.08183791543564,351.1524732811442
5830,216.56908367778803,250.703413002626,220.1082773901252,301.5543995867358,229.0036175938177,302.9828358415247,232.08183791543564,351.15248562785166
5831,216.56908367778803,250.703413002626,220.1082773901252,301.5543995946369,229.0036175938177,302.9828358575253,232.08183791543564,351.1524979520887
5832,216.56908367778803,250.703413002626,220.1082773901252,301.55439960251294,229.0036175938177,302.9828358734773,232.08183791543564,351.15251025389625
5833,216.56908367778803,250.703413002626,220.1082773901252,301.5543996103641,229.0036175938177,302.98283588938096,232.08183791543564,351.1525225333151
5834,216.56908367778803,250.703413002626,220.1082773901252,301.5543996181904,229.0036175938177,302.98283590523636,232.08183791543564,351.152534790386
5835,216.56908367778803,250.703413002626,220.1082773901252,301.55439962599195,229.0036175938177,302.98283592104366,232.08183791543564,351.1525470251497
5836,216.56908367778803,250.703413002626,220.1082773901252,301.5543996337688,229.0036175938177,302.98283593680304,232.08183791543564,351.1525592376467
5837,216.56908367778803,250.703413002626,220.1082773901252,301.55439964152106,229.0036175938177,302.9828359525146,232.08183791543564,351.15257142791756
5838,216.56908367778803,250.703413002626,220.1082773901252,301.5543996492488,229.0036175938177,302.98283596817856,232.08183791543564,351.1525835960027
5839,216.56908367778803,250.703413002626,220.1082773901252,301.5543996569521,229.0036175938177,302.982835983795,232.08183791543564,351.15259574194255
5840,216.56908367778803,250.703413002626,220.1082773901252,301.55439966463103,229.0036175938177,302.98283599936406,232.08183791543564,351.1526078657774
5841,216.56908367778803,250.703413002626,220.1082773901252,301.5543996722857,229.0036175938177,302.9828360148859,232.08183791543564,351.1526199675474
5842,216.56908367778803,250.703413002626,220.1082773901252,301.5543996799161,229.0036175938177,302.98283603036066,232.08183791543564,351.1526320472928
5843,216.56908367778803,250.703413002626,220.1082773901252,301.5543996875224,229.0036175938177,302.9828360457885,232.08183791543564,351.15264410505364
5844,216.56908367778803,250.703413002626,220.1082773901252,301.5543996951046,229.0036175938177,302.9828360611695,232.08183791543564,351.15265614086996
