,Sterman biomass,SE_SLP trf_linear  biomass,SE_SLP trf_linear (constrained) biomass,SE_SLP trf_huber (constrained) biomass,SE_SLP dogbox_linear (constrained) biomass
5605,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5606,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5607,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5608,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5609,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5610,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5611,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5612,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5613,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5614,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5615,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5616,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5617,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5618,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5619,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5620,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5621,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5622,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5623,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5624,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5625,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5626,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5627,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5628,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5629,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5630,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5631,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5632,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5633,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5634,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5635,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5636,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5637,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5638,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5639,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5640,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5641,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5642,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5643,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5644,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5645,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5646,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5647,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5648,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5649,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5650,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5651,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5652,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5653,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5654,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5655,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5656,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5657,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5658,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5659,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5660,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5661,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5662,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5663,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5664,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5665,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5666,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5667,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5668,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5669,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5670,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5671,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5672,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5673,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5674,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5675,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5676,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5677,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5678,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5679,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5680,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5681,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5682,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5683,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5684,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5685,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5686,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5687,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5688,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5689,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5690,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5691,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5692,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5693,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5694,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5695,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5696,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5697,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5698,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5699,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5700,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5701,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5702,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5703,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5704,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5705,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5706,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5707,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5708,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5709,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5710,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5711,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5712,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5713,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5714,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5715,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5716,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5717,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5718,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5719,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5720,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5721,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5722,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5723,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5724,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5725,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5726,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5727,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5728,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5729,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5730,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5731,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5732,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5733,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5734,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5735,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5736,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5737,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5738,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5739,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5740,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5741,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5742,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5743,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5744,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5745,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5746,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5747,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5748,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5749,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5750,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5751,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5752,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5753,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5754,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5755,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5756,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5757,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5758,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5759,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5760,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5761,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5762,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5763,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5764,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5765,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5766,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5767,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5768,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5769,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5770,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5771,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5772,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5773,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5774,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5775,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5776,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5777,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5778,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5779,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5780,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5781,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5782,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5783,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5784,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5785,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5786,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5787,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5788,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5789,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5790,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5791,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5792,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5793,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5794,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5795,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5796,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5797,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5798,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5799,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5800,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5801,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5802,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5803,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5804,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5805,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5806,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5807,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5808,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5809,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5810,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5811,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5812,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5813,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5814,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5815,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5816,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5817,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5818,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5819,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5820,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5821,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5822,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5823,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5824,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5825,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5826,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5827,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5828,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5829,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5830,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5831,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5832,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5833,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5834,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5835,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5836,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5837,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5838,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5839,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5840,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5841,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5842,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5843,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5844,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5845,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5846,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5847,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5848,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5849,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5850,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5851,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5852,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5853,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5854,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5855,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5856,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5857,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5858,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5859,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5860,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5861,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5862,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5863,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5864,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5865,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5866,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5867,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5868,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5869,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5870,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5871,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5872,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5873,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5874,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5875,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5876,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5877,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5878,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5879,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5880,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5881,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5882,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5883,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5884,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5885,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5886,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5887,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5888,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5889,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5890,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5891,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5892,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5893,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5894,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5895,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5896,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5897,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5898,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5899,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5900,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5901,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5902,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5903,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5904,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5905,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5906,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5907,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5908,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5909,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5910,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5911,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5912,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5913,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5914,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5915,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5916,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5917,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5918,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5919,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5920,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5921,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5922,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5923,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5924,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5925,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5926,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
5927,141.96145393361965,141.92374138520975,141.9111545161107,141.96681115657728,141.91116816286328
