,Sterman biomass,NE_MBB trf_linear  biomass,NE_MBB trf_linear (constrained) biomass,NE_MBB trf_soft_l1  biomass,NE_MBB trf_soft_l1 (constrained) biomass,NE_MBB trf_huber  biomass,NE_MBB trf_huber (constrained) biomass,NE_MBB trf_cauchy  biomass
6048,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6049,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6050,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6051,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6052,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6053,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6054,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6055,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6056,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6057,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6058,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6059,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6060,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6061,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6062,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6063,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6064,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6065,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6066,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6067,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6068,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6069,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6070,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6071,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6072,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6073,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6074,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6075,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6076,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6077,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6078,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6079,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6080,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6081,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6082,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6083,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6084,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6085,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6086,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6087,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6088,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6089,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6090,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6091,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6092,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6093,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6094,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6095,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6096,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6097,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6098,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6099,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6100,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6101,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6102,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6103,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6104,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6105,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6106,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6107,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6108,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6109,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6110,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6111,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6112,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6113,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6114,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6115,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6116,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6117,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6118,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6119,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6120,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6121,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6122,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6123,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6124,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6125,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6126,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6127,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6128,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6129,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6130,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6131,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6132,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6133,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6134,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6135,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6136,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6137,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6138,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6139,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6140,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6141,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6142,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6143,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6144,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6145,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6146,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6147,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6148,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6149,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6150,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6151,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6152,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6153,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6154,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6155,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6156,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6157,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6158,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6159,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6160,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6161,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6162,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6163,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6164,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6165,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6166,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6167,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6168,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6169,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6170,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6171,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6172,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6173,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6174,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6175,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6176,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6177,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6178,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6179,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6180,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6181,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6182,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6183,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6184,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6185,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6186,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6187,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6188,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6189,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6190,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6191,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6192,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6193,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6194,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6195,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6196,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6197,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6198,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6199,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6200,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6201,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6202,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6203,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6204,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6205,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6206,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6207,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6208,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6209,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6210,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6211,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6212,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6213,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6214,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6215,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6216,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6217,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6218,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6219,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6220,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6221,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6222,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6223,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6224,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6225,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6226,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6227,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6228,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6229,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6230,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6231,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6232,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6233,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6234,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6235,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6236,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6237,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6238,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6239,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6240,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6241,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6242,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6243,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6244,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6245,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6246,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6247,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6248,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6249,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6250,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6251,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6252,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6253,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6254,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6255,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
6256,187.68065529741608,197.682264812283,192.11163325146327,202.1279265456908,198.24525615297256,201.35896051893138,200.83948435465277,204.1757294802685
