,Sterman biomass,NE_OH trf_linear  biomass,NE_OH trf_linear (constrained) biomass,NE_OH trf_soft_l1 (constrained) biomass,NE_OH trf_huber  biomass,NE_OH trf_huber (constrained) biomass
4426,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4427,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4428,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4429,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4430,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4431,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4432,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4433,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4434,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4435,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4436,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4437,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4438,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4439,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4440,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4441,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4442,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4443,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4444,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4445,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4446,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4447,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4448,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4449,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4450,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4451,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4452,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4453,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4454,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4455,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4456,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4457,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4458,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4459,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4460,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4461,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4462,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4463,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4464,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4465,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4466,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4467,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4468,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4469,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4470,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4471,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4472,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4473,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4474,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4475,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4476,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4477,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4478,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4479,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4480,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4481,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4482,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4483,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4484,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4485,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4486,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4487,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4488,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4489,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4490,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4491,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4492,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4493,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4494,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4495,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4496,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4497,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4498,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4499,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4500,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4501,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4502,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4503,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4504,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4505,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4506,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4507,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4508,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4509,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4510,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4511,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4512,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4513,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4514,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4515,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4516,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4517,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4518,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4519,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4520,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4521,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4522,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4523,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4524,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4525,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4526,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4527,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4528,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4529,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4530,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4531,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4532,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4533,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4534,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4535,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4536,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4537,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4538,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4539,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4540,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4541,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4542,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4543,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4544,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4545,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4546,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4547,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4548,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4549,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4550,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4551,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4552,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4553,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4554,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4555,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4556,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4557,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4558,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4559,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4560,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4561,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4562,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4563,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4564,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4565,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4566,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4567,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4568,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4569,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4570,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4571,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4572,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4573,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4574,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4575,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4576,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4577,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4578,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4579,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4580,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4581,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4582,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4583,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4584,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4585,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4586,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4587,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4588,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4589,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4590,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4591,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4592,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4593,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4594,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4595,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4596,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4597,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4598,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4599,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4600,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4601,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4602,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4603,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4604,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4605,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4606,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4607,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4608,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4609,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4610,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4611,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4612,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4613,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4614,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4615,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4616,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4617,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4618,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4619,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4620,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4621,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4622,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4623,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4624,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4625,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4626,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4627,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4628,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4629,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4630,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4631,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4632,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4633,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4634,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4635,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4636,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4637,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4638,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4639,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4640,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4641,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4642,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4643,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4644,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4645,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4646,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4647,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4648,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4649,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4650,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4651,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4652,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4653,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4654,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4655,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4656,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4657,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4658,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4659,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4660,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4661,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4662,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4663,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4664,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4665,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4666,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4667,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4668,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4669,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4670,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4671,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4672,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4673,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4674,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4675,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4676,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4677,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4678,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4679,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4680,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4681,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4682,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4683,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4684,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4685,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4686,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4687,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4688,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4689,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4690,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4691,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4692,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4693,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4694,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4695,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4696,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
4697,316.66315186927415,342.8968581262699,333.24493665414667,349.7249560681747,372.57637304080225,339.21539858319517
