,Sterman soil,SE_LSP trf_linear  soil,SE_LSP trf_linear (constrained) soil,SE_LSP trf_soft_l1  soil,SE_LSP trf_huber (constrained) soil
4164,138.69322790489906,139.39280347361537,138.8366979723963,140.12623557776584,136.80471120973127
4165,138.69322790489906,139.39280347361932,138.83669797239634,140.12623558153572,136.8047112097314
4166,138.69322790489906,139.39280347362325,138.83669797239637,140.12623558529182,136.80471120973155
4167,138.69322790489906,139.39280347362717,138.8366979723964,140.12623558903422,136.8047112097317
4168,138.69322790489906,139.39280347363106,138.83669797239642,140.12623559276295,136.80471120973183
4169,138.69322790489906,139.39280347363493,138.83669797239645,140.12623559647807,136.80471120973198
4170,138.69322790489906,139.39280347363876,138.83669797239648,140.1262356001796,136.80471120973212
4171,138.69322790489906,139.39280347364257,138.8366979723965,140.12623560386763,136.80471120973226
4172,138.69322790489906,139.39280347364638,138.83669797239654,140.12623560754218,136.8047112097324
4173,138.69322790489906,139.39280347365016,138.83669797239656,140.12623561120333,136.80471120973255
4174,138.69322790489906,139.3928034736539,138.8366979723966,140.12623561485108,136.8047112097327
4175,138.69322790489906,139.39280347365766,138.83669797239662,140.1262356184855,136.8047112097328
4176,138.69322790489906,139.3928034736614,138.83669797239665,140.12623562210666,136.80471120973291
4177,138.69322790489906,139.39280347366508,138.83669797239668,140.1262356257146,136.80471120973303
4178,138.69322790489906,139.39280347366875,138.8366979723967,140.12623562930935,136.80471120973314
4179,138.69322790489906,139.39280347367242,138.83669797239673,140.12623563289097,136.80471120973326
4180,138.69322790489906,139.39280347367605,138.83669797239676,140.1262356364595,136.80471120973337
4181,138.69322790489906,139.39280347367966,138.8366979723968,140.12623564001504,136.80471120973348
4182,138.69322790489906,139.39280347368327,138.83669797239682,140.12623564355758,136.8047112097336
4183,138.69322790489906,139.39280347368685,138.83669797239685,140.12623564708719,136.8047112097337
4184,138.69322790489906,139.3928034736904,138.83669797239688,140.1262356506039,136.80471120973382
4185,138.69322790489906,139.39280347369393,138.8366979723969,140.12623565410775,136.80471120973394
4186,138.69322790489906,139.39280347369746,138.83669797239693,140.1262356575988,136.80471120973405
4187,138.69322790489906,139.39280347370095,138.83669797239696,140.12623566107712,136.80471120973417
4188,138.69322790489906,139.39280347370442,138.836697972397,140.12623566454272,136.80471120973428
4189,138.69322790489906,139.3928034737079,138.83669797239702,140.12623566799567,136.8047112097344
4190,138.69322790489906,139.39280347371133,138.83669797239705,140.126235671436,136.8047112097345
4191,138.69322790489906,139.39280347371474,138.83669797239708,140.12623567486378,136.80471120973462
4192,138.69322790489906,139.39280347371815,138.8366979723971,140.12623567827904,136.80471120973473
4193,138.69322790489906,139.39280347372153,138.83669797239713,140.12623568168183,136.80471120973485
4194,138.69322790489906,139.39280347372488,138.83669797239716,140.1262356850722,136.80471120973496
4195,138.69322790489906,139.39280347372824,138.8366979723972,140.12623568845018,136.80471120973507
4196,138.69322790489906,139.39280347373156,138.83669797239722,140.12623569181582,136.8047112097352
4197,138.69322790489906,139.39280347373486,138.83669797239725,140.12623569516916,136.8047112097353
4198,138.69322790489906,139.39280347373816,138.83669797239727,140.12623569851024,136.80471120973542
4199,138.69322790489906,139.39280347374142,138.8366979723973,140.12623570183914,136.80471120973553
4200,138.69322790489906,139.3928034737447,138.83669797239733,140.12623570515586,136.80471120973564
4201,138.69322790489906,139.39280347374793,138.83669797239736,140.12623570846048,136.80471120973576
4202,138.69322790489906,139.39280347375114,138.8366979723974,140.12623571175303,136.80471120973587
4203,138.69322790489906,139.39280347375436,138.83669797239742,140.12623571503354,136.80471120973598
4204,138.69322790489906,139.39280347375754,138.83669797239745,140.1262357183021,136.8047112097361
4205,138.69322790489906,139.3928034737607,138.83669797239747,140.12623572155871,136.8047112097362
4206,138.69322790489906,139.39280347376385,138.8366979723975,140.12623572480342,136.80471120973633
4207,138.69322790489906,139.39280347376697,138.83669797239753,140.12623572803628,136.80471120973644
4208,138.69322790489906,139.3928034737701,138.83669797239756,140.12623573125734,136.80471120973655
4209,138.69322790489906,139.3928034737732,138.8366979723976,140.12623573446663,136.80471120973667
4210,138.69322790489906,139.39280347377627,138.83669797239762,140.12623573766422,136.80471120973678
4211,138.69322790489906,139.39280347377934,138.83669797239764,140.12623574085012,136.8047112097369
4212,138.69322790489906,139.39280347378238,138.83669797239767,140.12623574402437,136.804711209737
4213,138.69322790489906,139.39280347378542,138.8366979723977,140.12623574718702,136.80471120973712
4214,138.69322790489906,139.39280347378843,138.83669797239773,140.12623575033814,136.8047112097372
4215,138.69322790489906,139.39280347379142,138.83669797239776,140.12623575347774,136.8047112097373
4216,138.69322790489906,139.3928034737944,138.8366979723978,140.1262357566059,136.80471120973738
4217,138.69322790489906,139.39280347379736,138.83669797239781,140.12623575972262,136.80471120973746
4218,138.69322790489906,139.3928034738003,138.83669797239784,140.12623576282795,136.80471120973755
4219,138.69322790489906,139.39280347380324,138.83669797239787,140.12623576592193,136.80471120973763
4220,138.69322790489906,139.39280347380617,138.8366979723979,140.12623576900464,136.80471120973772
4221,138.69322790489906,139.39280347380907,138.83669797239793,140.1262357720761,136.8047112097378
4222,138.69322790489906,139.39280347381194,138.83669797239796,140.1262357751363,136.8047112097379
4223,138.69322790489906,139.3928034738148,138.83669797239799,140.12623577818536,136.80471120973797
4224,138.69322790489906,139.39280347381765,138.836697972398,140.12623578122327,136.80471120973806
4225,138.69322790489906,139.3928034738205,138.83669797239804,140.12623578425007,136.80471120973814
4226,138.69322790489906,139.3928034738233,138.83669797239807,140.1262357872658,136.80471120973823
4227,138.69322790489906,139.39280347382612,138.8366979723981,140.12623579027056,136.80471120973831
4228,138.69322790489906,139.3928034738289,138.83669797239813,140.12623579326433,136.8047112097384
4229,138.69322790489906,139.3928034738317,138.83669797239816,140.12623579624716,136.80471120973849
4230,138.69322790489906,139.39280347383445,138.83669797239818,140.1262357992191,136.80471120973857
4231,138.69322790489906,139.39280347383718,138.8366979723982,140.1262358021802,136.80471120973866
4232,138.69322790489906,139.3928034738399,138.83669797239824,140.12623580513045,136.80471120973874
4233,138.69322790489906,139.3928034738426,138.83669797239827,140.12623580806994,136.80471120973883
4234,138.69322790489906,139.3928034738453,138.8366979723983,140.1262358109987,136.8047112097389
4235,138.69322790489906,139.39280347384798,138.83669797239833,140.12623581391676,136.804711209739
4236,138.69322790489906,139.39280347385065,138.83669797239835,140.12623581682416,136.80471120973908
4237,138.69322790489906,139.3928034738533,138.83669797239838,140.12623581972096,136.80471120973917
4238,138.69322790489906,139.39280347385593,138.8366979723984,140.12623582260716,136.80471120973925
4239,138.69322790489906,139.39280347385855,138.83669797239844,140.12623582548284,136.80471120973934
4240,138.69322790489906,139.39280347386116,138.83669797239847,140.126235828348,136.80471120973942
4241,138.69322790489906,139.39280347386375,138.8366979723985,140.1262358312027,136.8047112097395
4242,138.69322790489906,139.39280347386634,138.83669797239853,140.12623583404698,136.8047112097396
4243,138.69322790489906,139.3928034738689,138.83669797239855,140.12623583688088,136.80471120973968
4244,138.69322790489906,139.39280347387145,138.83669797239858,140.1262358397044,136.80471120973976
4245,138.69322790489906,139.39280347387398,138.8366979723986,140.12623584251764,136.80471120973985
4246,138.69322790489906,139.3928034738765,138.83669797239864,140.1262358453206,136.80471120973993
4247,138.69322790489906,139.392803473879,138.83669797239867,140.1262358481133,136.80471120974002
4248,138.69322790489906,139.39280347388151,138.8366979723987,140.12623585089582,136.8047112097401
4249,138.69322790489906,139.392803473884,138.83669797239872,140.12623585366816,136.8047112097402
4250,138.69322790489906,139.39280347388646,138.83669797239875,140.12623585643038,136.80471120974028
4251,138.69322790489906,139.3928034738889,138.83669797239878,140.12623585918251,136.80471120974036
4252,138.69322790489906,139.39280347389135,138.8366979723988,140.1262358619246,136.80471120974045
4253,138.69322790489906,139.39280347389376,138.83669797239884,140.12623586465668,136.80471120974053
4254,138.69322790489906,139.39280347389618,138.83669797239887,140.12623586737877,136.80471120974062
4255,138.69322790489906,139.39280347389857,138.83669797239887,140.1262358700909,136.8047112097407
4256,138.69322790489906,139.39280347390095,138.83669797239887,140.12623587279316,136.8047112097408
4257,138.69322790489906,139.39280347390334,138.83669797239887,140.12623587548555,136.80471120974087
4258,138.69322790489906,139.3928034739057,138.83669797239887,140.1262358781681,136.80471120974096
4259,138.69322790489906,139.39280347390806,138.83669797239887,140.12623588084085,136.80471120974104
4260,138.69322790489906,139.3928034739104,138.83669797239887,140.12623588350382,136.80471120974113
4261,138.69322790489906,139.39280347391272,138.83669797239887,140.12623588615708,136.8047112097412
4262,138.69322790489906,139.39280347391502,138.83669797239887,140.12623588880064,136.8047112097413
4263,138.69322790489906,139.39280347391733,138.83669797239887,140.12623589143456,136.80471120974138
4264,138.69322790489906,139.3928034739196,138.83669797239887,140.12623589405885,136.80471120974147
4265,138.69322790489906,139.39280347392187,138.83669797239887,140.12623589667356,136.80471120974155
4266,138.69322790489906,139.39280347392412,138.83669797239887,140.12623589927873,136.80471120974164
4267,138.69322790489906,139.39280347392636,138.83669797239887,140.12623590187437,136.8047112097417
4268,138.69322790489906,139.3928034739286,138.83669797239887,140.12623590446054,136.80471120974175
4269,138.69322790489906,139.39280347393083,138.83669797239887,140.12623590703726,136.8047112097418
4270,138.69322790489906,139.39280347393304,138.83669797239887,140.12623590960456,136.80471120974187
4271,138.69322790489906,139.39280347393523,138.83669797239887,140.12623591216249,136.80471120974192
4272,138.69322790489906,139.39280347393742,138.83669797239887,140.1262359147111,136.80471120974198
4273,138.69322790489906,139.39280347393958,138.83669797239887,140.12623591725037,136.80471120974204
4274,138.69322790489906,139.39280347394174,138.83669797239887,140.12623591978038,136.8047112097421
4275,138.69322790489906,139.3928034739439,138.83669797239887,140.12623592230116,136.80471120974215
4276,138.69322790489906,139.39280347394603,138.83669797239887,140.12623592481273,136.8047112097422
4277,138.69322790489906,139.39280347394816,138.83669797239887,140.12623592731512,136.80471120974227
4278,138.69322790489906,139.39280347395027,138.83669797239887,140.1262359298084,136.80471120974232
4279,138.69322790489906,139.39280347395237,138.83669797239887,140.12623593229253,136.80471120974238
4280,138.69322790489906,139.39280347395447,138.83669797239887,140.1262359347676,136.80471120974244
4281,138.69322790489906,139.39280347395655,138.83669797239887,140.12623593723364,136.8047112097425
4282,138.69322790489906,139.39280347395862,138.83669797239887,140.12623593969067,136.80471120974255
4283,138.69322790489906,139.39280347396067,138.83669797239887,140.12623594213872,136.8047112097426
4284,138.69322790489906,139.39280347396272,138.83669797239887,140.12623594457784,136.80471120974266
4285,138.69322790489906,139.39280347396476,138.83669797239887,140.12623594700804,136.80471120974272
4286,138.69322790489906,139.39280347396678,138.83669797239887,140.12623594942937,136.80471120974278
4287,138.69322790489906,139.3928034739688,138.83669797239887,140.12623595184186,136.80471120974283
4288,138.69322790489906,139.3928034739708,138.83669797239887,140.12623595424554,136.8047112097429
4289,138.69322790489906,139.39280347397278,138.83669797239887,140.12623595664044,136.80471120974295
4290,138.69322790489906,139.39280347397477,138.83669797239887,140.1262359590266,136.804711209743
4291,138.69322790489906,139.39280347397673,138.83669797239887,140.12623596140403,136.80471120974306
4292,138.69322790489906,139.3928034739787,138.83669797239887,140.12623596377279,136.80471120974312
4293,138.69322790489906,139.39280347398062,138.83669797239887,140.1262359661329,136.80471120974318
4294,138.69322790489906,139.39280347398255,138.83669797239887,140.12623596848437,136.80471120974323
4295,138.69322790489906,139.3928034739845,138.83669797239887,140.12623597082725,136.8047112097433
4296,138.69322790489906,139.3928034739864,138.83669797239887,140.12623597316158,136.80471120974335
4297,138.69322790489906,139.3928034739883,138.83669797239887,140.1262359754874,136.8047112097434
4298,138.69322790489906,139.3928034739902,138.83669797239887,140.1262359778047,136.80471120974346
4299,138.69322790489906,139.39280347399207,138.83669797239887,140.12623598011356,136.80471120974352
4300,138.69322790489906,139.39280347399395,138.83669797239887,140.126235982414,136.80471120974357
4301,138.69322790489906,139.3928034739958,138.83669797239887,140.126235984706,136.80471120974363
4302,138.69322790489906,139.39280347399765,138.83669797239887,140.12623598698966,136.8047112097437
4303,138.69322790489906,139.3928034739995,138.83669797239887,140.12623598926496,136.80471120974374
4304,138.69322790489906,139.3928034740013,138.83669797239887,140.12623599153196,136.8047112097438
4305,138.69322790489906,139.39280347400313,138.83669797239887,140.1262359937907,136.80471120974386
4306,138.69322790489906,139.39280347400495,138.83669797239887,140.12623599604115,136.8047112097439
4307,138.69322790489906,139.39280347400674,138.83669797239887,140.1262359982834,136.80471120974397
4308,138.69322790489906,139.39280347400853,138.83669797239887,140.12623600051745,136.80471120974403
4309,138.69322790489906,139.39280347401032,138.83669797239887,140.12623600274335,136.80471120974408
4310,138.69322790489906,139.39280347401208,138.83669797239887,140.12623600496113,136.80471120974414
4311,138.69322790489906,139.39280347401385,138.83669797239887,140.1262360071708,136.8047112097442
4312,138.69322790489906,139.3928034740156,138.83669797239887,140.1262360093724,136.80471120974426
4313,138.69322790489906,139.39280347401734,138.83669797239887,140.12623601156596,136.8047112097443
4314,138.69322790489906,139.39280347401908,138.83669797239887,140.1262360137515,136.80471120974437
4315,138.69322790489906,139.3928034740208,138.83669797239887,140.12623601592907,136.80471120974443
4316,138.69322790489906,139.39280347402251,138.83669797239887,140.1262360180987,136.80471120974448
4317,138.69322790489906,139.39280347402422,138.83669797239887,140.1262360202604,136.80471120974454
4318,138.69322790489906,139.39280347402592,138.83669797239887,140.1262360224142,136.8047112097446
4319,138.69322790489906,139.3928034740276,138.83669797239887,140.12623602456011,136.80471120974465
4320,138.69322790489906,139.39280347402928,138.83669797239887,140.1262360266982,136.8047112097447
4321,138.69322790489906,139.39280347403096,138.83669797239887,140.1262360288285,136.80471120974477
4322,138.69322790489906,139.3928034740326,138.83669797239887,140.126236030951,136.80471120974482
4323,138.69322790489906,139.39280347403425,138.83669797239887,140.12623603306574,136.80471120974488
4324,138.69322790489906,139.3928034740359,138.83669797239887,140.12623603517275,136.80471120974494
4325,138.69322790489906,139.39280347403752,138.83669797239887,140.1262360372721,136.804711209745
4326,138.69322790489906,139.39280347403914,138.83669797239887,140.12623603936376,136.80471120974505
4327,138.69322790489906,139.39280347404076,138.83669797239887,140.12623604144778,136.8047112097451
4328,138.69322790489906,139.39280347404235,138.83669797239887,140.1262360435242,136.80471120974516
4329,138.69322790489906,139.39280347404394,138.83669797239887,140.12623604559303,136.80471120974522
4330,138.69322790489906,139.39280347404554,138.83669797239887,140.12623604765432,136.80471120974528
4331,138.69322790489906,139.3928034740471,138.83669797239887,140.12623604970807,136.80471120974534
4332,138.69322790489906,139.39280347404866,138.83669797239887,140.12623605175432,136.8047112097454
4333,138.69322790489906,139.39280347405023,138.83669797239887,140.1262360537931,136.80471120974545
4334,138.69322790489906,139.39280347405176,138.83669797239887,140.12623605582442,136.8047112097455
4335,138.69322790489906,139.3928034740533,138.83669797239887,140.12623605784833,136.80471120974556
4336,138.69322790489906,139.39280347405483,138.83669797239887,140.12623605986485,136.80471120974562
4337,138.69322790489906,139.39280347405636,138.83669797239887,140.126236061874,136.80471120974568
4338,138.69322790489906,139.39280347405787,138.83669797239887,140.12623606387584,136.80471120974573
4339,138.69322790489906,139.39280347405938,138.83669797239887,140.12623606587033,136.8047112097458
4340,138.69322790489906,139.39280347406088,138.83669797239887,140.12623606785755,136.80471120974585
4341,138.69322790489906,139.39280347406236,138.83669797239887,140.12623606983752,136.8047112097459
4342,138.69322790489906,139.39280347406384,138.83669797239887,140.12623607181024,136.80471120974596
4343,138.69322790489906,139.39280347406532,138.83669797239887,140.12623607377577,136.80471120974602
4344,138.69322790489906,139.3928034740668,138.83669797239887,140.1262360757341,136.80471120974607
4345,138.69322790489906,139.39280347406824,138.83669797239887,140.12623607768532,136.80471120974613
4346,138.69322790489906,139.3928034740697,138.83669797239887,140.1262360796294,136.80471120974616
4347,138.69322790489906,139.39280347407114,138.83669797239887,140.12623608156636,136.8047112097462
4348,138.69322790489906,139.39280347407256,138.83669797239887,140.12623608349625,136.80471120974622
4349,138.69322790489906,139.392803474074,138.83669797239887,140.1262360854191,136.80471120974624
4350,138.69322790489906,139.3928034740754,138.83669797239887,140.12623608733492,136.80471120974627
4351,138.69322790489906,139.39280347407683,138.83669797239887,140.12623608924375,136.8047112097463
4352,138.69322790489906,139.39280347407822,138.83669797239887,140.1262360911456,136.80471120974633
4353,138.69322790489906,139.3928034740796,138.83669797239887,140.12623609304052,136.80471120974636
4354,138.69322790489906,139.392803474081,138.83669797239887,140.12623609492852,136.8047112097464
4355,138.69322790489906,139.3928034740824,138.83669797239887,140.1262360968096,136.80471120974642
4356,138.69322790489906,139.39280347408376,138.83669797239887,140.12623609868382,136.80471120974644
4357,138.69322790489906,139.39280347408513,138.83669797239887,140.1262361005512,136.80471120974647
4358,138.69322790489906,139.3928034740865,138.83669797239887,140.12623610241178,136.8047112097465
4359,138.69322790489906,139.39280347408783,138.83669797239887,140.12623610426553,136.80471120974653
4360,138.69322790489906,139.39280347408916,138.83669797239887,140.12623610611251,136.80471120974656
4361,138.69322790489906,139.3928034740905,138.83669797239887,140.12623610795276,136.80471120974659
4362,138.69322790489906,139.39280347409183,138.83669797239887,140.12623610978628,136.8047112097466
4363,138.69322790489906,139.39280347409314,138.83669797239887,140.1262361116131,136.80471120974664
4364,138.69322790489906,139.39280347409445,138.83669797239887,140.12623611343327,136.80471120974667
4365,138.69322790489906,139.39280347409576,138.83669797239887,140.12623611524677,136.8047112097467
4366,138.69322790489906,139.39280347409706,138.83669797239887,140.12623611705365,136.80471120974673
4367,138.69322790489906,139.39280347409834,138.83669797239887,140.12623611885394,136.80471120974676
4368,138.69322790489906,139.39280347409962,138.83669797239887,140.12623612064766,136.80471120974678
4369,138.69322790489906,139.3928034741009,138.83669797239887,140.12623612243482,136.8047112097468
4370,138.69322790489906,139.39280347410218,138.83669797239887,140.12623612421544,136.80471120974684
4371,138.69322790489906,139.39280347410343,138.83669797239887,140.12623612598958,136.80471120974687
4372,138.69322790489906,139.39280347410468,138.83669797239887,140.12623612775724,136.8047112097469
4373,138.69322790489906,139.39280347410593,138.83669797239887,140.12623612951845,136.80471120974693
4374,138.69322790489906,139.39280347410718,138.83669797239887,140.1262361312732,136.80471120974696
4375,138.69322790489906,139.3928034741084,138.83669797239887,140.12623613302156,136.80471120974698
4376,138.69322790489906,139.39280347410963,138.83669797239887,140.12623613476353,136.804711209747
4377,138.69322790489906,139.39280347411085,138.83669797239887,140.12623613649913,136.80471120974704
4378,138.69322790489906,139.39280347411207,138.83669797239887,140.1262361382284,136.80471120974707
4379,138.69322790489906,139.39280347411326,138.83669797239887,140.12623613995135,136.8047112097471
4380,138.69322790489906,139.39280347411446,138.83669797239887,140.12623614166802,136.80471120974713
4381,138.69322790489906,139.39280347411565,138.83669797239887,140.1262361433784,136.80471120974715
4382,138.69322790489906,139.39280347411685,138.83669797239887,140.12623614508254,136.80471120974718
4383,138.69322790489906,139.39280347411804,138.83669797239887,140.12623614678046,136.8047112097472
4384,138.69322790489906,139.3928034741192,138.83669797239887,140.12623614847217,136.80471120974724
4385,138.69322790489906,139.39280347412037,138.83669797239887,140.12623615015772,136.80471120974727
4386,138.69322790489906,139.39280347412154,138.83669797239887,140.1262361518371,136.8047112097473
4387,138.69322790489906,139.3928034741227,138.83669797239887,140.12623615351035,136.80471120974732
4388,138.69322790489906,139.39280347412384,138.83669797239887,140.12623615517748,136.80471120974735
4389,138.69322790489906,139.39280347412497,138.83669797239887,140.12623615683853,136.80471120974738
4390,138.69322790489906,139.3928034741261,138.83669797239887,140.12623615849353,136.8047112097474
4391,138.69322790489906,139.39280347412725,138.83669797239887,140.12623616014247,136.80471120974744
4392,138.69322790489906,139.39280347412839,138.83669797239887,140.12623616178539,136.80471120974747
4393,138.69322790489906,139.3928034741295,138.83669797239887,140.1262361634223,136.8047112097475
4394,138.69322790489906,139.3928034741306,138.83669797239887,140.12623616505326,136.80471120974752
4395,138.69322790489906,139.3928034741317,138.83669797239887,140.12623616667824,136.80471120974755
4396,138.69322790489906,139.39280347413282,138.83669797239887,140.12623616829728,136.80471120974758
4397,138.69322790489906,139.3928034741339,138.83669797239887,140.1262361699104,136.8047112097476
4398,138.69322790489906,139.39280347413498,138.83669797239887,140.12623617151766,136.80471120974764
4399,138.69322790489906,139.39280347413606,138.83669797239887,140.12623617311903,136.80471120974767
4400,138.69322790489906,139.39280347413714,138.83669797239887,140.12623617471456,136.8047112097477
4401,138.69322790489906,139.39280347413822,138.83669797239887,140.12623617630427,136.80471120974772
4402,138.69322790489906,139.39280347413927,138.83669797239887,140.12623617788816,136.80471120974775
4403,138.69322790489906,139.39280347414032,138.83669797239887,140.12623617946628,136.80471120974778
4404,138.69322790489906,139.39280347414137,138.83669797239887,140.12623618103862,136.8047112097478
4405,138.69322790489906,139.39280347414243,138.83669797239887,140.12623618260523,136.80471120974784
4406,138.69322790489906,139.39280347414348,138.83669797239887,140.12623618416612,136.80471120974786
4407,138.69322790489906,139.3928034741445,138.83669797239887,140.1262361857213,136.8047112097479
4408,138.69322790489906,139.39280347414552,138.83669797239887,140.1262361872708,136.80471120974792
4409,138.69322790489906,139.39280347414655,138.83669797239887,140.12623618881463,136.80471120974795
4410,138.69322790489906,139.39280347414757,138.83669797239887,140.12623619035284,136.80471120974798
4411,138.69322790489906,139.3928034741486,138.83669797239887,140.12623619188543,136.804711209748
4412,138.69322790489906,139.3928034741496,138.83669797239887,140.1262361934124,136.80471120974804
4413,138.69322790489906,139.39280347415058,138.83669797239887,140.12623619493382,136.80471120974806
4414,138.69322790489906,139.39280347415158,138.83669797239887,140.12623619644967,136.8047112097481
4415,138.69322790489906,139.39280347415257,138.83669797239887,140.12623619796,136.80471120974812
4416,138.69322790489906,139.39280347415357,138.83669797239887,140.12623619946478,136.80471120974815
4417,138.69322790489906,139.39280347415453,138.83669797239887,140.1262362009641,136.80471120974818
4418,138.69322790489906,139.3928034741555,138.83669797239887,140.1262362024579,136.8047112097482
4419,138.69322790489906,139.39280347415647,138.83669797239887,140.12623620394626,136.80471120974823
4420,138.69322790489906,139.39280347415743,138.83669797239887,140.1262362054292,136.80471120974826
4421,138.69322790489906,139.3928034741584,138.83669797239887,140.12623620690673,136.8047112097483
4422,138.69322790489906,139.39280347415934,138.83669797239887,140.12623620837886,136.80471120974832
4423,138.69322790489906,139.39280347416027,138.83669797239887,140.12623620984562,136.80471120974835
4424,138.69322790489906,139.3928034741612,138.83669797239887,140.126236211307,136.80471120974838
4425,138.69322790489906,139.39280347416215,138.83669797239887,140.12623621276305,136.8047112097484
4426,138.69322790489906,139.3928034741631,138.83669797239887,140.12623621421378,136.80471120974843
4427,138.69322790489906,139.39280347416403,138.83669797239887,140.12623621565922,136.80471120974846
4428,138.69322790489906,139.39280347416494,138.83669797239887,140.12623621709938,136.8047112097485
4429,138.69322790489906,139.39280347416585,138.83669797239887,140.12623621853427,136.80471120974852
4430,138.69322790489906,139.39280347416675,138.83669797239887,140.12623621996394,136.80471120974855
4431,138.69322790489906,139.39280347416766,138.83669797239887,140.12623622138838,136.80471120974858
4432,138.69322790489906,139.39280347416857,138.83669797239887,140.12623622280762,136.8047112097486
4433,138.69322790489906,139.39280347416945,138.83669797239887,140.12623622422169,136.80471120974863
4434,138.69322790489906,139.39280347417034,138.83669797239887,140.12623622563058,136.80471120974866
4435,138.69322790489906,139.39280347417122,138.83669797239887,140.12623622703433,136.8047112097487
4436,138.69322790489906,139.3928034741721,138.83669797239887,140.12623622843293,136.80471120974872
4437,138.69322790489906,139.39280347417298,138.83669797239887,140.12623622982645,136.80471120974875
4438,138.69322790489906,139.39280347417386,138.83669797239887,140.12623623121488,136.80471120974877
4439,138.69322790489906,139.3928034741747,138.83669797239887,140.12623623259822,136.8047112097488
4440,138.69322790489906,139.39280347417557,138.83669797239887,140.1262362339765,136.80471120974883
4441,138.69322790489906,139.39280347417642,138.83669797239887,140.12623623534975,136.80471120974886
4442,138.69322790489906,139.39280347417727,138.83669797239887,140.126236236718,136.8047112097489
4443,138.69322790489906,139.39280347417812,138.83669797239887,140.12623623808125,136.80471120974892
4444,138.69322790489906,139.39280347417898,138.83669797239887,140.12623623943952,136.80471120974894
4445,138.69322790489906,139.3928034741798,138.83669797239887,140.12623624079282,136.80471120974897
4446,138.69322790489906,139.39280347418062,138.83669797239887,140.12623624214118,136.804711209749
4447,138.69322790489906,139.39280347418145,138.83669797239887,140.1262362434846,136.80471120974903
4448,138.69322790489906,139.39280347418227,138.83669797239887,140.12623624482316,136.80471120974906
4449,138.69322790489906,139.3928034741831,138.83669797239887,140.1262362461568,136.8047112097491
4450,138.69322790489906,139.39280347418392,138.83669797239887,140.12623624748556,136.80471120974912
4451,138.69322790489906,139.39280347418475,138.83669797239887,140.12623624880948,136.80471120974914
4452,138.69322790489906,139.39280347418554,138.83669797239887,140.12623625012856,136.80471120974917
4453,138.69322790489906,139.39280347418634,138.83669797239887,140.12623625144283,136.8047112097492
4454,138.69322790489906,139.39280347418713,138.83669797239887,140.1262362527523,136.80471120974923
4455,138.69322790489906,139.39280347418793,138.83669797239887,140.126236254057,136.80471120974926
4456,138.69322790489906,139.39280347418872,138.83669797239887,140.12623625535693,136.80471120974929
4457,138.69322790489906,139.39280347418952,138.83669797239887,140.1262362566521,136.8047112097493
4458,138.69322790489906,139.3928034741903,138.83669797239887,140.12623625794254,136.80471120974934
4459,138.69322790489906,139.39280347419106,138.83669797239887,140.12623625922828,136.80471120974937
4460,138.69322790489906,139.39280347419182,138.83669797239887,140.1262362605093,136.8047112097494
4461,138.69322790489906,139.3928034741926,138.83669797239887,140.12623626178566,136.80471120974943
4462,138.69322790489906,139.39280347419336,138.83669797239887,140.12623626305736,136.80471120974946
4463,138.69322790489906,139.39280347419412,138.83669797239887,140.1262362643244,136.80471120974948
4464,138.69322790489906,139.3928034741949,138.83669797239887,140.12623626558684,136.8047112097495
4465,138.69322790489906,139.39280347419563,138.83669797239887,140.12623626684464,136.80471120974954
4466,138.69322790489906,139.39280347419637,138.83669797239887,140.12623626809787,136.80471120974957
4467,138.69322790489906,139.3928034741971,138.83669797239887,140.12623626934652,136.8047112097496
4468,138.69322790489906,139.39280347419785,138.83669797239887,140.1262362705906,136.80471120974963
4469,138.69322790489906,139.3928034741986,138.83669797239887,140.12623627183012,136.80471120974966
4470,138.69322790489906,139.39280347419933,138.83669797239887,140.12623627306513,136.80471120974968
4471,138.69322790489906,139.39280347420006,138.83669797239887,140.12623627429562,136.8047112097497
4472,138.69322790489906,139.39280347420078,138.83669797239887,140.12623627552162,136.80471120974974
4473,138.69322790489906,139.3928034742015,138.83669797239887,140.12623627674316,136.80471120974977
4474,138.69322790489906,139.3928034742022,138.83669797239887,140.12623627796023,136.8047112097498
4475,138.69322790489906,139.3928034742029,138.83669797239887,140.12623627917284,136.80471120974983
4476,138.69322790489906,139.39280347420362,138.83669797239887,140.12623628038105,136.80471120974985
4477,138.69322790489906,139.39280347420433,138.83669797239887,140.12623628158482,136.80471120974988
4478,138.69322790489906,139.39280347420504,138.83669797239887,140.12623628278422,136.8047112097499
4479,138.69322790489906,139.39280347420572,138.83669797239887,140.1262362839792,136.80471120974994
4480,138.69322790489906,139.3928034742064,138.83669797239887,140.12623628516985,136.80471120974997
4481,138.69322790489906,139.39280347420708,138.83669797239887,140.12623628635615,136.80471120975
4482,138.69322790489906,139.39280347420777,138.83669797239887,140.1262362875381,136.80471120975002
4483,138.69322790489906,139.39280347420845,138.83669797239887,140.12623628871575,136.80471120975005
4484,138.69322790489906,139.39280347420913,138.83669797239887,140.12623628988908,136.80471120975008
4485,138.69322790489906,139.3928034742098,138.83669797239887,140.12623629105812,136.8047112097501
4486,138.69322790489906,139.39280347421047,138.83669797239887,140.1262362922229,136.80471120975014
4487,138.69322790489906,139.39280347421112,138.83669797239887,140.12623629338344,136.80471120975017
