,Sterman biomass,NE_OP trf_linear  biomass,NE_OP trf_linear (constrained) biomass,NE_OP trf_soft_l1  biomass,NE_OP trf_soft_l1 (constrained) biomass,NE_OP trf_huber  biomass,NE_OP trf_huber (constrained) biomass,NE_OP dogbox_huber (constrained) biomass
3870,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3871,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3872,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3873,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3874,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3875,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3876,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3877,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3878,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3879,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3880,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3881,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3882,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3883,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3884,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3885,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3886,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3887,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3888,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3889,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3890,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3891,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3892,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3893,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3894,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3895,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3896,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3897,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3898,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3899,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3900,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3901,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3902,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3903,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3904,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3905,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3906,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3907,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3908,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3909,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3910,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3911,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3912,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3913,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3914,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3915,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3916,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3917,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3918,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3919,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3920,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3921,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3922,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3923,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3924,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3925,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3926,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3927,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3928,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3929,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3930,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3931,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3932,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3933,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3934,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3935,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3936,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3937,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3938,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3939,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3940,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3941,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3942,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3943,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3944,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3945,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3946,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3947,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3948,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3949,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3950,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3951,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3952,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3953,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3954,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3955,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3956,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3957,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3958,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3959,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3960,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3961,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3962,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3963,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3964,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3965,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3966,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3967,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3968,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3969,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3970,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3971,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3972,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3973,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3974,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3975,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3976,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3977,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3978,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3979,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3980,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3981,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3982,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3983,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3984,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3985,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3986,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3987,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3988,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3989,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3990,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3991,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3992,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3993,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3994,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3995,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3996,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3997,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
3998,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
3999,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4000,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4001,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4002,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4003,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4004,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4005,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4006,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4007,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4008,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4009,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4010,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4011,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4012,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4013,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4014,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4015,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4016,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4017,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4018,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4019,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4020,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4021,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4022,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4023,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4024,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4025,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4026,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4027,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4028,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4029,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4030,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4031,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4032,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4033,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4034,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4035,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4036,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4037,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4038,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4039,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4040,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4041,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4042,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4043,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4044,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4045,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4046,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4047,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4048,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4049,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4050,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4051,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4052,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4053,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4054,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4055,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4056,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4057,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4058,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4059,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4060,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4061,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4062,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4063,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4064,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4065,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4066,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4067,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4068,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4069,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4070,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4071,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4072,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4073,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
4074,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235616,186.95530840075824,184.01387927272347,182.17489678609164
4075,176.32746559581733,182.2993139252083,179.34666994842857,186.45901527864046,183.43573286235613,186.95530840075824,184.01387927272347,182.17489678609164
