,Sterman soil,SC_SLP trf_linear  soil,SC_SLP trf_linear (constrained) soil,SC_SLP trf_huber (constrained) soil,SC_SLP dogbox_linear (constrained) soil,SC_SLP dogbox_huber (constrained) soil
921,66.9414716774087,67.27635342778339,66.9831346573757,66.18050648084457,66.98316115817146,66.18052800179433
922,66.9414718388123,67.27635484461031,66.98313497548594,66.1805069920964,66.98316147629805,66.18052851308012
923,66.94147199787261,67.27635624555596,66.98313528930947,66.18050749698413,66.98316179013773,66.1805290180014
924,66.94147215462363,67.27635763079834,66.98313559890407,66.180507995587,66.98316209974824,66.18052951663739
925,66.94147230909888,67.2763590005135,66.98313590432673,66.18050848798325,66.98316240518659,66.18053000906635
926,66.94147246133143,67.27636035487545,66.98313620563366,66.18050897425012,66.983162706509,66.18053049536552
927,66.94147261135382,67.2763616940563,66.98313650288031,66.1805094544639,66.98316300377094,66.1805309756112
928,66.94147275919813,67.27636301822623,66.98313679612141,66.18050992869996,66.98316329702712,66.18053144987877
929,66.941472904896,67.27636432755348,66.98313708541095,66.18051039703272,66.98316358633151,66.18053191824264
930,66.94147304847858,67.27636562220442,66.98313737080214,66.18051085953564,66.98316387173737,66.18053238077628
931,66.94147318997659,67.27636690234357,66.98313765234755,66.18051131628131,66.98316415329724,66.18053283755229
932,66.94147332942029,67.27636816813359,66.98313793009899,66.18051176734139,66.98316443106293,66.18053328864232
933,66.9414734668395,67.27636941973532,66.98313820410758,66.18051221278664,66.98316470508558,66.18053373411716
934,66.94147360226361,67.2763706573078,66.98313847442375,66.18051265268697,66.98316497541565,66.18053417404671
935,66.9414737357216,67.27637188100826,66.98313874109728,66.18051308711141,66.98316524210287,66.1805346085
936,66.94147386724201,67.27637309099222,66.98313900417725,66.1805135161281,66.98316550519634,66.18053503754518
937,66.94147399685296,67.27637428741343,66.98313926371206,66.18051393980438,66.98316576474448,66.1805354612496
938,66.94147412458219,67.2763754704239,66.98313951974951,66.18051435820672,66.98316602079508,66.18053587967972
939,66.941474250457,67.27637664017395,66.98313977233673,66.18051477140077,66.98316627339526,66.18053629290121
940,66.94147437450432,67.27637779681223,66.9831400215202,66.18051517945135,66.98316652259152,66.18053670097889
941,66.94147449675069,67.2763789404857,66.98314026734579,66.1805155824225,66.98316676842973,66.1805371039768
942,66.94147461722224,67.27638007133969,66.98314050985876,66.18051598037745,66.98316701095514,66.18053750195817
943,66.94147473594475,67.27638118951789,66.98314074910374,66.18051637337864,66.98316725021239,66.18053789498545
944,66.94147485294361,67.27638229516239,66.98314098512476,66.18051676148772,66.98316748624552,66.18053828312031
945,66.94147496824385,67.27638338841368,66.98314121796528,66.18051714476562,66.98316771909798,66.18053866642364
946,66.94147508187014,67.27638446941066,66.98314144766816,66.18051752327244,66.98316794881264,66.18053904495561
947,66.94147519384676,67.2763855382907,66.98314167427567,66.1805178970676,66.98316817543176,66.18053941877558
948,66.94147530419767,67.27638659518962,66.98314189782953,66.18051826620975,66.98316839899707,66.18053978794222
949,66.94147541294647,67.27638764024172,66.98314211837088,66.18051863075678,66.98316861954972,66.18054015251346
950,66.94147552011643,67.27638867357979,66.98314233594031,66.18051899076592,66.98316883713031,66.1805405125465
951,66.94147562573046,67.27638969533513,66.9831425505779,66.18051934629365,66.98316905177889,66.18054086809784
952,66.94147572981116,67.27639070563757,66.98314276232311,66.18051969739575,66.98316926353496,66.18054121922324
953,66.94147583238077,67.27639170461549,66.98314297121496,66.18052004412732,66.98316947243751,66.18054156597783
954,66.94147593346125,67.27639269239583,66.98314317729188,66.18052038654275,66.98316967852499,66.180541908416
955,66.94147603307421,67.2763936691041,66.9831433805918,66.18052072469578,66.98316988183532,66.18054224659149
956,66.94147613124096,67.2763946348644,66.98314358115215,66.18052105863947,66.98317008240595,66.18054258055734
957,66.9414762279825,67.27639558979946,66.98314377900985,66.18052138842621,66.98317028027378,66.18054291036597
958,66.94147632331952,67.27639653403061,66.98314397420131,66.18052171410775,66.98317047547525,66.18054323606913
959,66.94147641727241,67.27639746767784,66.98314416676247,66.1805220357352,66.98317066804627,66.18054355771791
960,66.94147650986126,67.27639839085977,66.98314435672876,66.180522353359,66.98317085802229,66.1805438753628
961,66.94147660110588,67.27639930369372,66.98314454413516,66.18052266702901,66.98317104543828,66.18054418905363
962,66.94147669102577,67.27640020629568,66.98314472901616,66.18052297679444,66.98317123032875,66.18054449883962
963,66.94147677964018,67.27640109878033,66.98314491140579,66.18052328270389,66.98317141272771,66.18054480476938
964,66.94147686696807,67.27640198126109,66.98314509133762,66.18052358480537,66.98317159266875,66.18054510689092
965,66.9414769530281,67.27640285385009,66.98314526884478,66.18052388314628,66.983171770185,66.18054540525162
966,66.94147703783868,67.2764037166582,66.98314544395994,66.18052417777342,66.98317194530911,66.18054569989832
967,66.94147712141796,67.27640456979505,66.98314561671533,66.18052446873304,66.98317211807334,66.18054599087723
968,66.94147720378382,67.27640541336906,66.98314578714276,66.18052475607078,66.98317228850948,66.18054627823403
969,66.94147728495386,67.27640624748742,66.98314595527359,66.18052503983172,66.9831724566489,66.1805465620138
970,66.94147736494546,67.2764070722561,66.98314612113876,66.1805253200604,66.98317262252256,66.18054684226107
971,66.9414774437757,67.27640788777992,66.98314628476881,66.18052559680076,66.98317278616098,66.18054711901979
972,66.94147752146147,67.27640869416251,66.98314644619386,66.18052587009626,66.98317294759428,66.18054739233342
973,66.94147759801936,67.27640949150633,66.98314660544362,66.18052613998977,66.98317310685219,66.18054766224483
974,66.94147767346577,67.27641027991268,66.9831467625474,66.18052640652361,66.98317326396402,66.18054792879637
975,66.94147774781682,67.27641105948176,66.98314691753414,66.18052666973963,66.98317341895869,66.18054819202986
976,66.94147782108843,67.27641183031261,66.98314707043235,66.18052692967913,66.98317357186471,66.18054845198661
977,66.94147789329625,67.27641259250319,66.98314722127017,66.18052718638289,66.98317372271025,66.18054870870739
978,66.94147796445574,67.27641334615033,66.98314737007537,66.1805274398912,66.98317387152306,66.1805489622325
979,66.94147803458212,67.27641409134982,66.98314751687535,66.1805276902438,66.98317401833054,66.18054921260173
980,66.94147810369039,67.27641482819634,66.98314766169712,66.18052793748002,66.98317416315972,66.18054945985435
981,66.94147817179531,67.2764155567835,66.98314780456734,66.18052818163864,66.98317430603724,66.18054970402915
982,66.94147823891147,67.27641627720391,66.98314794551231,66.18052842275794,66.98317444698941,66.18054994516444
983,66.94147830505322,67.27641698954909,66.98314808455798,66.1805286608758,66.98317458604218,66.18055018329808
984,66.9414783702347,67.27641769390958,66.98314822172993,66.18052889602954,66.98317472322114,66.18055041846742
985,66.94147843446986,67.27641839037486,66.98314835705342,66.18052912825608,66.98317485855154,66.18055065070936
986,66.94147849777242,67.27641907903343,66.98314849055336,66.18052935759185,66.9831749920583,66.18055088006034
987,66.94147856015594,67.2764197599728,66.98314862225432,66.18052958407284,66.98317512376597,66.18055110655635
988,66.94147862163376,67.27642043327948,66.98314875218053,66.18052980773459,66.98317525369882,66.18055133023293
989,66.94147868221903,67.27642109903906,66.98314888035591,66.18053002861218,66.98317538188076,66.18055155112516
990,66.9414787419247,67.2764217573361,66.98314900680407,66.18053024674028,66.98317550833536,66.18055176926772
991,66.94147880076355,67.27642240825426,66.98314913154827,66.1805304621531,66.98317563308593,66.18055198469483
992,66.94147885874816,67.27642305187625,66.98314925461149,66.18053067488447,66.98317575615543,66.18055219744029
993,66.94147891589093,67.27642368828386,66.98314937601636,66.18053088496774,66.9831758775665,66.18055240753749
994,66.94147897220408,67.27642431755794,66.98314949578523,66.18053109243588,66.98317599734149,66.18055261501938
995,66.94147902769967,67.27642493977847,66.98314961394016,66.18053129732145,66.98317611550245,66.18055281991853
996,66.94147908238955,67.2764255550245,66.98314973050289,66.1805314996566,66.98317623207112,66.18055302226709
997,66.94147913628542,67.27642616337423,66.98314984549488,66.18053169947306,66.98317634706896,66.1805532220968
998,66.94147918939882,67.27642676490493,66.98314995893729,66.18053189680221,66.98317646051716,66.18055341943902
999,66.9414792417411,67.27642735969305,66.983150070851,66.18053209167499,66.98317657243658,66.18055361432472
1000,66.94147929332347,67.27642794781416,66.98315018125662,66.18053228412198,66.98317668284783,66.18055380678447
1001,66.94147934415695,67.276428529343,66.98315029017446,66.18053247417339,66.98317679177123,66.18055399684847
1002,66.94147939425241,67.27642910435345,66.98315039762458,66.18053266185902,66.98317689922682,66.18055418454655
1003,66.94147944362057,67.2764296729186,66.98315050362676,66.18053284720834,66.9831770052344,66.18055436990815
1004,66.94147949227198,67.27643023511067,66.9831506082005,66.18053303025042,66.98317710981347,66.18055455296236
1005,66.94147954021706,67.2764307910011,66.98315071136506,66.18053321101398,66.98317721298328,66.1805547337379
1006,66.94147958746606,67.27643134066055,66.98315081313942,66.18053338952738,66.98317731476283,66.18055491226315
1007,66.9414796340291,67.27643188415884,66.98315091354232,66.18053356581865,66.98317741517084,66.1805550885661
1008,66.9414796799161,67.27643242156503,66.98315101259223,66.18053373991543,66.9831775142258,66.18055526267442
1009,66.94147972513692,67.27643295294742,66.98315111030739,66.18053391184505,66.98317761194595,66.18055543461543
1010,66.94147976970119,67.27643347837352,66.98315120670578,66.18053408163448,66.98317770834926,66.18055560441611
1011,66.94147981361847,67.27643399791009,66.98315130180517,66.18053424931036,66.98317780345349,66.1805557721031
1012,66.94147985689816,67.27643451162315,66.98315139562303,66.180534414899,66.98317789727614,66.18055593770272
1013,66.94147989954949,67.27643501957799,66.98315148817665,66.18053457842639,66.98317798983447,66.18055610124095
1014,66.94147994158159,67.27643552183913,66.98315157948306,66.18053473991819,66.98317808114554,66.18055626274345
1015,66.94147998300346,67.27643601847042,66.98315166955908,66.18053489939972,66.98317817122614,66.18055642223555
1016,66.94148002382396,67.27643650953495,66.98315175842127,66.18053505689602,66.98317826009286,66.18055657974229
1017,66.9414800640518,67.27643699509511,66.983151846086,66.1805352124318,66.98317834776205,66.18055673528838
1018,66.94148010369561,67.2764374752126,66.9831519325694,66.18053536603146,66.98317843424985,66.18055688889822
1019,66.94148014276387,67.27643794994844,66.98315201788739,66.18053551771911,66.98317851957218,66.18055704059591
1020,66.94148018126491,67.27643841936295,66.98315210205568,66.18053566751854,66.98317860374475,66.18055719040527
1021,66.94148021920698,67.27643888351577,66.98315218508975,66.18053581545327,66.98317868678305,66.18055733834979
1022,66.9414802565982,67.27643934246588,66.9831522670049,66.1805359615465,66.98317876870236,66.18055748445269
1023,66.94148029344656,67.2764397962716,66.98315234781619,66.18053610582115,66.98317884951777,66.18055762873689
1024,66.94148032975995,67.2764402449906,66.98315242753851,66.18053624829986,66.98317892924415,66.18055777122504
1025,66.94148036554614,67.27644068867988,66.98315250618654,66.18053638900498,66.98317900789617,66.18055791193949
1026,66.94148040081276,67.27644112739584,66.98315258377474,66.18053652795861,66.98317908548832,66.18055805090232
1027,66.94148043556739,67.2764415611942,66.9831526603174,66.18053666518253,66.98317916203487,66.18055818813534
1028,66.94148046981742,67.27644199013011,66.98315273582861,66.18053680069828,66.98317923754992,66.18055832366007
1029,66.9414805035702,67.27644241425806,66.98315281032227,66.18053693452713,66.98317931204735,66.18055845749778
1030,66.94148053683296,67.27644283363193,66.98315288381208,66.18053706669006,66.98317938554091,66.18055858966947
1031,66.94148056961279,67.27644324830503,66.98315295631159,66.18053719720784,66.98317945804409,66.18055872019589
1032,66.94148060191672,67.27644365833004,66.98315302783412,66.18053732610092,66.98317952957025,66.18055884909751
1033,66.94148063375165,67.27644406375906,66.98315309839285,66.18053745338953,66.98317960013256,66.18055897639455
1034,66.94148066512439,67.27644446464362,66.98315316800075,66.18053757909365,66.983179669744,66.180559102107
1035,66.94148069604165,67.27644486103463,66.98315323667066,66.180537703233,66.9831797384174,66.18055922625456
1036,66.94148072651005,67.2764452529825,66.98315330441521,66.18053782582706,66.9831798061654,66.18055934885673
1037,66.9414807565361,67.27644564053699,66.98315337124686,66.18053794689506,66.98317987300044,66.18055946993275
1038,66.9414807861262,67.27644602374738,66.98315343717792,66.180538066456,66.98317993893485,66.1805595895016
1039,66.94148081528672,67.27644640266234,66.98315350222052,66.18053818452863,66.98318000398076,66.18055970758205
1040,66.94148084402389,67.27644677733004,66.98315356638663,66.18053830113149,66.98318006815015,66.18055982419263
1041,66.94148087234383,67.27644714779807,66.98315362968809,66.18053841628287,66.98318013145482,66.18055993935164
1042,66.94148090025261,67.2764475141135,66.98315369213653,66.18053853000085,66.98318019390642,66.18056005307714
1043,66.94148092775622,67.27644787632289,66.98315375374344,66.18053864230325,66.98318025551646,66.18056016538699
1044,66.94148095486051,67.27644823447226,66.98315381452015,66.18053875320771,66.98318031629626,66.18056027629879
1045,66.94148098157129,67.27644858860711,66.98315387447788,66.18053886273164,66.98318037625702,66.18056038582996
1046,66.94148100789428,67.27644893877246,66.98315393362763,66.1805389708922,66.98318043540979,66.18056049399769
1047,66.9414810338351,67.27644928501279,66.98315399198032,66.18053907770637,66.98318049376545,66.18056060081894
1048,66.94148105939931,67.27644962737209,66.98315404954667,66.18053918319092,66.98318055133471,66.18056070631046
1049,66.94148108459237,67.27644996589387,66.98315410633728,66.18053928736238,66.98318060812821,66.18056081048881
1050,66.94148110941967,67.27645030062116,66.98315416236261,66.18053939023712,66.98318066415638,66.18056091337036
1051,66.94148113388651,67.27645063159648,66.98315421763297,66.18053949183125,66.98318071942954,66.18056101497123
1052,66.94148115799814,67.27645095886187,66.98315427215854,66.18053959216076,66.98318077395787,66.18056111530737
1053,66.94148118175971,67.27645128245894,66.98315432594934,66.18053969124135,66.9831808277514,66.18056121439452
1054,66.9414812051763,67.27645160242879,66.98315437901529,66.18053978908858,66.98318088082003,66.18056131224822
1055,66.94148122825293,67.27645191881209,66.98315443136615,66.1805398857178,66.98318093317354,66.18056140888383
1056,66.94148125099451,67.27645223164903,66.98315448301155,66.18053998114418,66.98318098482156,66.18056150431653
1057,66.94148127340594,67.27645254097938,66.983154533961,66.18054007538268,66.9831810357736,66.18056159856127
1058,66.94148129549198,67.27645284684242,66.98315458422388,66.1805401684481,66.98318108603902,66.18056169163285
1059,66.94148131725737,67.27645314927703,66.98315463380945,66.18054026035504,66.9831811356271,66.18056178354587
1060,66.94148133870677,67.27645344832165,66.98315468272682,66.18054035111793,66.98318118454695,66.18056187431475
1061,66.94148135984476,67.27645374401425,66.983154730985,66.18054044075099,66.98318123280758,66.18056196395374
1062,66.94148138067585,67.27645403639242,66.98315477859289,66.18054052926828,66.98318128041787,66.18056205247689
1063,66.94148140120453,67.27645432549332,66.98315482555923,66.18054061668371,66.98318132738659,66.1805621398981
1064,66.94148142143516,67.27645461135367,66.98315487189267,66.18054070301099,66.98318137372237,66.18056222623109
1065,66.94148144137208,67.2764548940098,66.98315491760174,66.18054078826367,66.98318141943376,66.18056231148941
1066,66.94148146101954,67.27645517349764,66.98315496269485,66.18054087245511,66.98318146452917,66.18056239568642
1067,66.94148148038175,67.27645544985268,66.98315500718033,66.18054095559853,66.98318150901689,66.18056247883536
1068,66.94148149946287,67.27645572311005,66.98315505106633,66.18054103770699,66.98318155290511,66.18056256094924
1069,66.94148151826695,67.27645599330445,66.98315509436095,66.18054111879336,66.98318159620192,66.18056264204097
1070,66.94148153679804,67.27645626047024,66.98315513707215,66.18054119887036,66.98318163891528,66.18056272212326
1071,66.94148155506008,67.27645652464136,66.98315517920778,66.18054127795055,66.98318168105305,66.18056280120868
1072,66.94148157305699,67.27645678585138,66.98315522077563,66.18054135604635,66.983181722623,66.18056287930965
1073,66.9414815907926,67.27645704413348,66.98315526178332,66.18054143317,66.98318176363277,66.18056295643841
1074,66.94148160827073,67.27645729952049,66.98315530223842,66.18054150933362,66.98318180408991,66.18056303260707
1075,66.94148162549511,67.27645755204485,66.98315534214835,66.18054158454916,66.98318184400188,66.18056310782758
1076,66.94148164246943,67.27645780173866,66.98315538152049,66.1805416588284,66.983181883376,66.18056318211174
1077,66.9414816591973,67.27645804863364,66.98315542036207,66.18054173218302,66.98318192221954,66.1805632554712
1078,66.9414816756823,67.27645829276116,66.98315545868023,66.18054180462451,66.98318196053964,66.18056332791748
1079,66.94148169192798,67.27645853415225,66.98315549648204,66.18054187616424,66.98318199834335,66.18056339946195
1080,66.9414817079378,67.27645877283757,66.98315553377445,66.18054194681345,66.98318203563765,66.18056347011583
1081,66.94148172371519,67.27645900884747,66.98315557056432,66.18054201658322,66.98318207242939,66.1805635398902
1082,66.94148173926351,67.27645924221191,66.98315560685843,66.18054208548449,66.98318210872533,66.18056360879602
1083,66.94148175458609,67.27645947296057,66.98315564266346,66.18054215352807,66.98318214453217,66.1805636768441
1084,66.94148176968622,67.27645970112275,66.983155677986,66.18054222072463,66.98318217985648,66.18056374404512
1085,66.94148178456712,67.27645992672745,66.98315571283256,66.18054228708473,66.9831822147048,66.18056381040961
1086,66.94148179923197,67.27646014980334,66.98315574720952,66.18054235261879,66.98318224908351,66.180563875948
1087,66.94148181368391,67.27646037037877,66.98315578112324,66.18054241733707,66.98318228299895,66.18056394067055
1088,66.94148182792604,67.27646058848175,66.98315581457996,66.18054248124973,66.98318231645736,66.18056400458744
1089,66.94148184196139,67.27646080414002,66.98315584758583,66.1805425443668,66.9831823494649,66.18056406770869
1090,66.94148185579297,67.27646101738095,66.98315588014694,66.1805426066982,66.98318238202764,66.1805641300442
1091,66.94148186942375,67.27646122823167,66.98315591226925,66.18054266825368,66.98318241415159,66.18056419160376
1092,66.94148188285664,67.27646143671895,66.9831559439587,66.18054272904293,66.98318244584264,66.18056425239702
1093,66.94148189609449,67.27646164286928,66.98315597522114,66.18054278907546,66.98318247710665,66.18056431243352
1094,66.94148190914015,67.27646184670887,66.98315600606229,66.1805428483607,66.98318250794935,66.18056437172268
1095,66.94148192199641,67.27646204826361,66.98315603648784,66.18054290690796,66.98318253837644,66.1805644302738
1096,66.94148193466603,67.27646224755911,66.98315606650338,66.18054296472641,66.9831825683935,66.18056448809608
1097,66.9414819471517,67.2764624446207,66.98315609611446,66.18054302182514,66.98318259800607,66.18056454519859
1098,66.9414819594561,67.27646263947342,66.9831561253265,66.1805430782131,66.98318262721959,66.18056460159029
1099,66.94148197158187,67.27646283214203,66.98315615414491,66.18054313389915,66.98318265603945,66.18056465728002
1100,66.94148198353159,67.27646302265101,66.98315618257496,66.18054318889202,66.98318268447093,66.18056471227652
1101,66.94148199530781,67.27646321102458,66.9831562106219,66.18054324320033,66.9831827125193,66.18056476658842
1102,66.94148200691306,67.27646339728665,66.9831562382909,66.18054329683261,66.98318274018969,66.18056482022423
1103,66.94148201834983,67.2764635814609,66.98315626558704,66.18054334979728,66.98318276748721,66.1805648731924
1104,66.94148202962056,67.27646376357073,66.98315629251536,66.18054340210263,66.98318279441688,66.1805649255012
1105,66.94148204072765,67.27646394363929,66.9831563190808,66.18054345375688,66.98318282098366,66.18056497715887
1106,66.94148205167349,67.27646412168944,66.98315634528826,66.18054350476814,66.98318284719244,66.18056502817349
1107,66.94148206246041,67.27646429774383,66.98315637114257,66.18054355514441,66.98318287304804,66.18056507855309
1108,66.94148207309073,67.27646447182482,66.98315639664847,66.1805436048936,66.98318289855523,66.18056512830556
1109,66.94148208356671,67.27646464395453,66.98315642181066,66.18054365402351,66.98318292371869,66.18056517743871
1110,66.9414820938906,67.27646481415482,66.98315644663379,66.18054370254184,66.98318294854306,66.18056522596025
1111,66.9414821040646,67.27646498244734,66.9831564711224,66.18054375045621,66.98318297303291,66.18056527387779
1112,66.9414821140909,67.27646514885346,66.98315649528102,66.18054379777413,66.98318299719274,66.18056532119884
1113,66.94148212397162,67.27646531339433,66.98315651911409,66.18054384450305,66.98318302102702,66.18056536793084
1114,66.9414821337089,67.27646547609085,66.98315654262599,66.18054389065028,66.98318304454011,66.18056541408112
1115,66.94148214330481,67.27646563696369,66.98315656582106,66.18054393622307,66.98318306773635,66.18056545965692
1116,66.94148215276141,67.2764657960333,66.98315658870357,66.18054398122857,66.98318309062,66.1805655046654
1117,66.9414821620807,67.27646595331991,66.98315661127772,66.18054402567384,66.9831831131953,66.1805655491136
1118,66.9414821712647,67.27646610884348,66.98315663354768,66.18054406956585,66.98318313546638,66.18056559300851
1119,66.94148218031536,67.27646626262379,66.98315665551753,66.18054411291149,66.98318315743734,66.18056563635702
1120,66.94148218923462,67.27646641468036,66.98315667719133,66.18054415571757,66.98318317911223,66.18056567916591
1121,66.94148219802439,67.27646656503252,66.98315669857307,66.18054419799078,66.98318320049503,66.18056572144192
1122,66.94148220668654,67.27646671369938,66.98315671966667,66.18054423973778,66.9831832215897,66.18056576319168
1123,66.94148221522295,67.27646686069983,66.98315674047602,66.18054428096512,66.9831832424001,66.18056580442173
1124,66.9414822236354,67.27646700605254,66.98315676100496,66.18054432167925,66.98318326293007,66.18056584513856
1125,66.94148223192573,67.27646714977598,66.98315678125726,66.18054436188658,66.9831832831834,66.18056588534854
1126,66.9414822400957,67.27646729188842,66.98315680123666,66.1805444015934,66.98318330316378,66.18056592505798
1127,66.94148224814705,67.27646743240793,66.98315682094682,66.18054444080595,66.98318332287494,66.18056596427311
1128,66.94148225608151,67.27646757135234,66.98315684039137,66.18054447953037,66.98318334232047,66.1805660030001
1129,66.94148226390078,67.27646770873932,66.9831568595739,66.18054451777274,66.98318336150396,66.180566041245
1130,66.94148227160653,67.27646784458632,66.98315687849792,66.18054455553909,66.98318338042894,66.18056607901383
1131,66.9414822792004,67.2764679789106,66.98315689716695,66.1805445928353,66.9831833990989,66.18056611631252
1132,66.94148228668402,67.27646811172924,66.9831569155844,66.18054462966727,66.98318341751728,66.18056615314691
1133,66.94148229405899,67.27646824305911,66.98315693375366,66.18054466604075,66.98318343568745,66.18056618952279
1134,66.94148230132689,67.27646837291691,66.98315695167808,66.18054470196144,66.98318345361277,66.18056622544586
1135,66.94148230848927,67.27646850131912,66.98315696936096,66.18054473743499,66.98318347129654,66.18056626092175
1136,66.94148231554766,67.27646862828206,66.98315698680555,66.18054477246696,66.98318348874201,66.18056629595604
1137,66.94148232250357,67.27646875382187,66.98315700401507,66.18054480706286,66.9831835059524,66.18056633055421
1138,66.94148232935851,67.2764688779545,66.98315702099268,66.1805448412281,66.98318352293086,66.18056636472171
1139,66.94148233611392,67.27646900069573,66.9831570377415,66.18054487496805,66.98318353968052,66.1805663984639
1140,66.94148234277125,67.27646912206113,66.98315705426464,66.180544908288,66.98318355620448,66.18056643178605
1141,66.94148234933193,67.27646924206616,66.98315707056511,66.18054494119319,66.98318357250578,66.18056646469341
1142,66.94148235579736,67.27646936072604,66.98315708664593,66.18054497368877,66.98318358858741,66.18056649719114
1143,66.94148236216893,67.27646947805586,66.98315710251005,66.18054500577985,66.98318360445232,66.18056652928433
1144,66.94148236844798,67.27646959407052,66.98315711816039,66.18054503747145,66.98318362010345,66.18056656097804
1145,66.94148237463587,67.27646970878476,66.98315713359983,66.18054506876855,66.98318363554367,66.1805665922772
1146,66.94148238073393,67.27646982221317,66.98315714883122,66.18054509967607,66.98318365077583,66.18056662318676
1147,66.94148238674346,67.27646993437016,66.98315716385737,66.18054513019885,66.98318366580273,66.18056665371155
1148,66.94148239266573,67.27647004526997,66.98315717868103,66.18054516034168,66.98318368062712,66.18056668385637
1149,66.94148239850203,67.27647015492671,66.98315719330492,66.18054519010929,66.98318369525175,66.18056671362595
1150,66.94148240425359,67.2764702633543,66.98315720773175,66.18054521950634,66.98318370967931,66.18056674302495
1151,66.94148240992165,67.27647037056651,66.98315722196418,66.18054524853747,66.98318372391245,66.180566772058
1152,66.94148241550742,67.27647047657699,66.98315723600481,66.18054527720722,66.98318373795378,66.18056680072964
1153,66.9414824210121,67.27647058139918,66.98315724985625,66.18054530552008,66.98318375180591,66.18056682904437
1154,66.94148242643685,67.27647068504642,66.98315726352102,66.18054533348051,66.98318376547137,66.18056685700664
1155,66.94148243178284,67.27647078753188,66.98315727700165,66.18054536109288,66.98318377895268,66.18056688462083
1156,66.94148243705122,67.27647088886857,66.98315729030062,66.18054538836154,66.98318379225232,66.18056691189128
1157,66.94148244224311,67.27647098906938,66.98315730342038,66.18054541529075,66.98318380537275,66.18056693882227
1158,66.94148244735963,67.27647108814703,66.98315731636336,66.18054544188475,66.98318381831636,66.18056696541801
1159,66.94148245240187,67.27647118611412,66.98315732913191,66.1805454681477,66.98318383108555,66.1805669916827
1160,66.9414824573709,67.27647128298308,66.9831573417284,66.18054549408373,66.98318384368268,66.18056701762043
1161,66.94148246226779,67.27647137876623,66.98315735415515,66.1805455196969,66.98318385611006,66.1805670432353
1162,66.94148246709358,67.27647147347575,66.98315736641445,66.18054554499125,66.98318386836996,66.1805670685313
1163,66.94148247184931,67.27647156712366,66.98315737850854,66.18054556997072,66.98318388046467,66.18056709351242
1164,66.941482476536,67.27647165972188,66.98315739043966,66.18054559463924,66.98318389239638,66.18056711818258
1165,66.94148248115464,67.27647175128216,66.98315740221,66.1805456190007,66.98318390416732,66.18056714254564
1166,66.94148248570622,67.27647184181613,66.98315741382173,66.18054564305889,66.98318391577963,66.18056716660543
1167,66.94148249019172,67.27647193133531,66.98315742527699,66.18054566681762,66.98318392723546,66.18056719036572
1168,66.9414824946121,67.27647201985106,66.98315743657787,66.1805456902806,66.98318393853691,66.18056721383024
1169,66.94148249896831,67.27647210737463,66.98315744772647,66.18054571345151,66.98318394968608,66.18056723700268
1170,66.94148250326127,67.27647219391714,66.98315745872483,66.18054573633398,66.983183960685,66.18056725988666
1171,66.94148250749191,67.27647227948961,66.98315746957499,66.18054575893161,66.9831839715357,66.18056728248578
1172,66.94148251166112,67.27647236410289,66.98315748027895,66.18054578124796,66.98318398224018,66.18056730480359
1173,66.9414825157698,67.27647244776773,66.98315749083865,66.18054580328649,66.98318399280042,66.18056732684359
1174,66.94148251981883,67.27647253049477,66.98315750125606,66.1805458250507,66.98318400321835,66.18056734860923
1175,66.94148252380909,67.27647261229451,66.9831575115331,66.18054584654398,66.9831840134959,66.18056737010393
1176,66.9414825277414,67.27647269317737,66.98315752167164,66.18054586776971,66.98318402363495,66.18056739133107
1177,66.94148253161663,67.2764727731536,66.98315753167357,66.18054588873122,66.98318403363737,66.18056741229397
1178,66.9414825354356,67.27647285223337,66.9831575415407,66.1805459094318,66.983184043505,66.18056743299591
1179,66.94148253919911,67.27647293042673,66.98315755127489,66.1805459298747,66.98318405323967,66.18056745344016
1180,66.94148254290799,67.27647300774363,66.98315756087788,66.18054595006312,66.98318406284315,66.18056747362992
1181,66.94148254656302,67.27647308419388,66.98315757035148,66.18054597000024,66.98318407231721,66.18056749356836
1182,66.94148255016499,67.27647315978719,66.98315757969742,66.18054598968918,66.98318408166362,66.18056751325861
1183,66.94148255371466,67.27647323453317,66.98315758891741,66.18054600913304,66.98318409088408,66.18056753270375
1184,66.94148255721281,67.27647330844133,66.98315759801315,66.18054602833486,66.98318409998028,66.18056755190683
1185,66.94148256066016,67.27647338152104,66.98315760698632,66.18054604729765,66.9831841089539,66.18056757087088
1186,66.94148256405747,67.2764734537816,66.98315761583858,66.18054606602439,66.98318411780662,66.18056758959885
1187,66.94148256740544,67.27647352523219,66.98315762457155,66.18054608451803,66.98318412654002,66.1805676080937
1188,66.94148257070482,67.27647359588188,66.98315763318683,66.18054610278145,66.98318413515574,66.18056762635833
1189,66.94148257395629,67.27647366573966,66.98315764168603,66.18054612081752,66.98318414365536,66.1805676443956
1190,66.94148257716056,67.2764737348144,66.9831576500707,66.18054613862908,66.98318415204045,66.18056766220833
1191,66.94148258031831,67.27647380311488,66.98315765834236,66.18054615621892,66.98318416031255,66.18056767979934
1192,66.9414825834302,67.27647387064978,66.98315766650258,66.1805461735898,66.98318416847316,66.18056769717137
1193,66.94148258649692,67.27647393742768,66.98315767455283,66.18054619074445,66.9831841765238,66.18056771432715
1194,66.94148258951911,67.27647400345705,66.98315768249459,66.18054620768557,66.98318418446597,66.18056773126938
