,Sterman biomass,SC_OP trf_linear  biomass,SC_OP trf_linear (constrained) biomass,SC_OP trf_soft_l1 (constrained) biomass,SC_OP trf_huber (constrained) biomass,SC_OP trf_cauchy (constrained) biomass
1556,180.47288844101064,185.64150590586968,186.1807769413923,182.45205945851308,184.90234088569818,183.2842790286207
1557,180.4728884410107,185.6415059058712,186.18077694139453,182.45205945851325,184.90234088569918,183.28427902862106
1558,180.47288844101075,185.64150590587272,186.18077694139672,182.45205945851342,184.90234088570014,183.2842790286214
1559,180.4728884410108,185.6415059058742,186.18077694139885,182.4520594585136,184.9023408857011,183.28427902862174
1560,180.47288844101087,185.64150590587565,186.18077694140092,182.45205945851376,184.90234088570205,183.28427902862208
1561,180.47288844101092,185.64150590587707,186.18077694140297,182.45205945851393,184.90234088570298,183.28427902862242
1562,180.47288844101098,185.64150590587846,186.18077694140496,182.4520594585141,184.90234088570386,183.28427902862276
1563,180.47288844101104,185.64150590587985,186.18077694140692,182.45205945851424,184.90234088570475,183.28427902862308
1564,180.4728884410111,185.6415059058812,186.18077694140885,182.45205945851438,184.9023408857056,183.28427902862336
1565,180.47288844101115,185.6415059058825,186.18077694141076,182.45205945851455,184.90234088570645,183.28427902862364
1566,180.4728884410112,185.64150590588378,186.18077694141263,182.45205945851473,184.90234088570728,183.28427902862393
1567,180.47288844101126,185.64150590588503,186.18077694141448,182.45205945851487,184.9023408857081,183.2842790286242
1568,180.4728884410113,185.64150590588628,186.1807769414163,182.452059458515,184.9023408857089,183.28427902862447
1569,180.47288844101132,185.6415059058875,186.18077694141806,182.45205945851515,184.9023408857097,183.28427902862472
1570,180.47288844101135,185.6415059058887,186.1807769414198,182.4520594585153,184.90234088571046,183.28427902862498
1571,180.47288844101138,185.6415059058899,186.1807769414215,182.45205945851544,184.90234088571123,183.28427902862524
1572,180.4728884410114,185.64150590589105,186.18077694142318,182.45205945851558,184.902340885712,183.2842790286255
1573,180.47288844101143,185.6415059058922,186.18077694142482,182.45205945851572,184.9023408857127,183.28427902862575
1574,180.47288844101146,185.64150590589333,186.18077694142644,182.45205945851586,184.90234088571341,183.284279028626
1575,180.4728884410115,185.6415059058944,186.18077694142804,182.45205945851598,184.9023408857141,183.28427902862623
1576,180.47288844101152,185.64150590589546,186.1807769414296,182.45205945851606,184.90234088571478,183.28427902862646
1577,180.47288844101155,185.6415059058965,186.18077694143113,182.45205945851617,184.90234088571546,183.28427902862668
1578,180.47288844101158,185.64150590589753,186.1807769414326,182.4520594585163,184.90234088571611,183.2842790286269
1579,180.4728884410116,185.64150590589855,186.1807769414341,182.4520594585164,184.90234088571677,183.28427902862714
1580,180.47288844101163,185.64150590589955,186.18077694143554,182.4520594585165,184.90234088571742,183.28427902862737
1581,180.47288844101166,185.64150590590052,186.18077694143696,182.45205945851657,184.90234088571805,183.2842790286276
1582,180.4728884410117,185.64150590590148,186.18077694143838,182.45205945851666,184.90234088571867,183.28427902862782
1583,180.47288844101172,185.64150590590242,186.18077694143975,182.45205945851674,184.9023408857193,183.28427902862802
1584,180.47288844101175,185.64150590590336,186.18077694144108,182.45205945851683,184.9023408857199,183.28427902862822
1585,180.47288844101178,185.64150590590427,186.1807769414424,182.45205945851694,184.9023408857205,183.28427902862842
1586,180.4728884410118,185.64150590590518,186.1807769414437,182.45205945851703,184.90234088572106,183.28427902862862
1587,180.47288844101183,185.64150590590606,186.18077694144498,182.4520594585171,184.9023408857216,183.28427902862882
1588,180.47288844101186,185.64150590590694,186.18077694144623,182.4520594585172,184.90234088572214,183.28427902862902
1589,180.4728884410119,185.6415059059078,186.18077694144745,182.45205945851728,184.90234088572268,183.28427902862921
1590,180.47288844101192,185.64150590590862,186.18077694144864,182.45205945851737,184.9023408857232,183.2842790286294
1591,180.47288844101195,185.6415059059094,186.18077694144984,182.45205945851745,184.9023408857237,183.28427902862958
1592,180.47288844101197,185.6415059059102,186.180776941451,182.4520594585175,184.90234088572421,183.28427902862975
1593,180.472888441012,185.64150590591098,186.18077694145217,182.45205945851757,184.90234088572473,183.28427902862992
1594,180.47288844101203,185.64150590591174,186.18077694145327,182.45205945851762,184.9023408857252,183.2842790286301
1595,180.47288844101206,185.64150590591248,186.18077694145435,182.45205945851768,184.9023408857257,183.28427902863027
1596,180.4728884410121,185.64150590591322,186.18077694145543,182.45205945851774,184.90234088572618,183.28427902863044
1597,180.47288844101212,185.64150590591396,186.1807769414565,182.45205945851782,184.90234088572666,183.2842790286306
1598,180.47288844101217,185.64150590591467,186.18077694145754,182.4520594585179,184.9023408857271,183.28427902863078
1599,180.47288844101223,185.64150590591538,186.18077694145856,182.452059458518,184.90234088572757,183.28427902863095
1600,180.4728884410123,185.64150590591606,186.18077694145958,182.45205945851805,184.90234088572802,183.28427902863112
1601,180.47288844101234,185.64150590591674,186.18077694146055,182.4520594585181,184.90234088572848,183.28427902863126
1602,180.4728884410124,185.6415059059174,186.18077694146152,182.45205945851816,184.9023408857289,183.2842790286314
1603,180.47288844101243,185.64150590591805,186.18077694146245,182.45205945851822,184.9023408857293,183.28427902863154
1604,180.47288844101246,185.6415059059187,186.1807769414634,182.45205945851828,184.9023408857297,183.2842790286317
1605,180.4728884410125,185.64150590591933,186.1807769414643,182.45205945851833,184.9023408857301,183.28427902863183
1606,180.47288844101251,185.64150590591996,186.1807769414652,182.4520594585184,184.90234088573047,183.28427902863197
1607,180.47288844101254,185.64150590592058,186.1807769414661,182.45205945851845,184.90234088573084,183.2842790286321
1608,180.47288844101257,185.64150590592118,186.18077694146697,182.4520594585185,184.9023408857312,183.28427902863226
1609,180.4728884410126,185.64150590592178,186.18077694146783,182.4520594585186,184.90234088573158,183.2842790286324
1610,180.47288844101263,185.64150590592234,186.18077694146865,182.45205945851865,184.90234088573195,183.28427902863254
1611,180.47288844101266,185.64150590592288,186.18077694146947,182.4520594585187,184.9023408857323,183.28427902863268
1612,180.47288844101269,185.64150590592342,186.18077694147027,182.45205945851876,184.90234088573263,183.28427902863282
1613,180.4728884410127,185.64150590592396,186.18077694147107,182.45205945851882,184.90234088573297,183.28427902863294
1614,180.47288844101274,185.64150590592448,186.18077694147186,182.45205945851887,184.9023408857333,183.28427902863302
1615,180.47288844101277,185.641505905925,186.18077694147263,182.45205945851893,184.90234088573365,183.2842790286331
1616,180.4728884410128,185.6415059059255,186.1807769414734,182.452059458519,184.902340885734,183.2842790286332
1617,180.47288844101283,185.64150590592598,186.18077694147414,182.45205945851905,184.9023408857343,183.28427902863328
1618,180.47288844101286,185.64150590592646,186.18077694147485,182.4520594585191,184.90234088573462,183.28427902863336
1619,180.47288844101288,185.64150590592695,186.18077694147556,182.45205945851916,184.90234088573493,183.28427902863345
1620,180.4728884410129,185.64150590592743,186.18077694147624,182.4520594585192,184.90234088573524,183.28427902863353
1621,180.47288844101294,185.6415059059279,186.18077694147692,182.45205945851922,184.90234088573555,183.28427902863362
1622,180.47288844101297,185.64150590592834,186.1807769414776,182.45205945851924,184.90234088573587,183.2842790286337
1623,180.472888441013,185.6415059059288,186.18077694147826,182.45205945851927,184.90234088573615,183.2842790286338
1624,180.47288844101303,185.64150590592925,186.1807769414789,182.4520594585193,184.90234088573644,183.28427902863388
1625,180.47288844101305,185.64150590592968,186.18077694147956,182.45205945851933,184.90234088573672,183.28427902863396
1626,180.47288844101308,185.6415059059301,186.1807769414802,182.45205945851936,184.902340885737,183.28427902863405
1627,180.4728884410131,185.64150590593053,186.18077694148081,182.45205945851941,184.9023408857373,183.28427902863413
1628,180.47288844101314,185.64150590593096,186.18077694148144,182.45205945851947,184.90234088573754,183.28427902863422
1629,180.47288844101317,185.64150590593135,186.180776941482,182.45205945851953,184.90234088573777,183.2842790286343
1630,180.4728884410132,185.64150590593175,186.18077694148258,182.45205945851959,184.902340885738,183.2842790286344
1631,180.47288844101323,185.64150590593215,186.18077694148315,182.45205945851964,184.90234088573823,183.28427902863447
1632,180.47288844101325,185.64150590593255,186.1807769414837,182.4520594585197,184.90234088573845,183.28427902863456
1633,180.47288844101328,185.64150590593292,186.18077694148425,182.45205945851976,184.90234088573868,183.28427902863464
1634,180.4728884410133,185.6415059059333,186.1807769414848,182.45205945851978,184.9023408857389,183.2842790286347
1635,180.47288844101334,185.64150590593366,186.18077694148533,182.4520594585198,184.90234088573914,183.28427902863476
1636,180.47288844101337,185.64150590593403,186.18077694148585,182.45205945851984,184.90234088573936,183.2842790286348
1637,180.4728884410134,185.6415059059344,186.18077694148636,182.45205945851987,184.90234088573956,183.28427902863487
1638,180.47288844101342,185.64150590593474,186.18077694148687,182.4520594585199,184.90234088573976,183.28427902863493
1639,180.47288844101345,185.64150590593508,186.18077694148738,182.45205945851993,184.90234088573996,183.28427902863498
1640,180.47288844101348,185.64150590593542,186.18077694148786,182.45205945851995,184.90234088574016,183.28427902863504
1641,180.4728884410135,185.64150590593576,186.18077694148835,182.45205945851998,184.90234088574036,183.2842790286351
1642,180.47288844101354,185.6415059059361,186.1807769414888,182.45205945852,184.90234088574056,183.28427902863515
1643,180.47288844101357,185.64150590593638,186.18077694148926,182.45205945852004,184.90234088574076,183.2842790286352
1644,180.47288844101357,185.64150590593667,186.1807769414897,182.45205945852007,184.90234088574095,183.28427902863527
1645,180.47288844101357,185.64150590593695,186.18077694149014,182.4520594585201,184.90234088574115,183.28427902863532
1646,180.47288844101357,185.64150590593724,186.18077694149056,182.45205945852013,184.90234088574135,183.28427902863538
1647,180.47288844101357,185.64150590593752,186.180776941491,182.45205945852015,184.90234088574152,183.28427902863544
1648,180.47288844101357,185.6415059059378,186.18077694149142,182.45205945852018,184.9023408857417,183.2842790286355
1649,180.47288844101357,185.64150590593806,186.1807769414918,182.45205945852024,184.90234088574186,183.28427902863555
1650,180.47288844101357,185.64150590593832,186.1807769414922,182.4520594585203,184.90234088574203,183.2842790286356
1651,180.47288844101357,185.64150590593857,186.1807769414926,182.45205945852032,184.9023408857422,183.28427902863567
1652,180.47288844101357,185.64150590593883,186.180776941493,182.45205945852035,184.90234088574238,183.28427902863572
1653,180.47288844101357,185.64150590593908,186.1807769414934,182.45205945852038,184.90234088574255,183.28427902863578
1654,180.47288844101357,185.64150590593934,186.18077694149378,182.4520594585204,184.90234088574272,183.28427902863584
1655,180.47288844101357,185.6415059059396,186.18077694149414,182.45205945852044,184.9023408857429,183.2842790286359
1656,180.47288844101357,185.64150590593982,186.1807769414945,182.45205945852047,184.90234088574306,183.28427902863595
1657,180.47288844101357,185.64150590594005,186.18077694149488,182.4520594585205,184.9023408857432,183.284279028636
1658,180.47288844101357,185.64150590594028,186.18077694149525,182.45205945852052,184.90234088574334,183.28427902863606
1659,180.47288844101357,185.6415059059405,186.1807769414956,182.45205945852055,184.90234088574348,183.28427902863612
1660,180.47288844101357,185.64150590594073,186.1807769414959,182.45205945852058,184.90234088574363,183.28427902863618
1661,180.47288844101357,185.64150590594096,186.18077694149622,182.4520594585206,184.90234088574377,183.28427902863623
1662,180.47288844101357,185.6415059059412,186.18077694149653,182.45205945852064,184.9023408857439,183.2842790286363
1663,180.47288844101357,185.6415059059414,186.18077694149684,182.45205945852067,184.90234088574405,183.28427902863635
1664,180.47288844101357,185.64150590594159,186.18077694149716,182.4520594585207,184.9023408857442,183.28427902863638
1665,180.47288844101357,185.64150590594178,186.18077694149747,182.45205945852072,184.90234088574434,183.2842790286364
1666,180.47288844101357,185.64150590594198,186.18077694149775,182.45205945852075,184.90234088574448,183.28427902863643
1667,180.47288844101357,185.64150590594218,186.18077694149804,182.45205945852078,184.90234088574462,183.28427902863646
1668,180.47288844101357,185.64150590594238,186.18077694149832,182.4520594585208,184.90234088574476,183.2842790286365
1669,180.47288844101357,185.64150590594258,186.1807769414986,182.45205945852084,184.9023408857449,183.28427902863652
1670,180.47288844101357,185.64150590594278,186.1807769414989,182.45205945852084,184.90234088574502,183.28427902863655
1671,180.47288844101357,185.64150590594298,186.18077694149918,182.45205945852084,184.90234088574513,183.28427902863658
1672,180.47288844101357,185.64150590594315,186.18077694149946,182.45205945852084,184.90234088574525,183.2842790286366
1673,180.47288844101357,185.64150590594332,186.18077694149972,182.45205945852084,184.90234088574536,183.28427902863663
1674,180.47288844101357,185.6415059059435,186.18077694149997,182.45205945852084,184.90234088574547,183.28427902863666
1675,180.47288844101357,185.64150590594366,186.18077694150023,182.45205945852084,184.9023408857456,183.2842790286367
1676,180.47288844101357,185.64150590594383,186.18077694150048,182.45205945852084,184.9023408857457,183.28427902863672
1677,180.47288844101357,185.641505905944,186.18077694150074,182.45205945852084,184.90234088574582,183.28427902863675
1678,180.47288844101357,185.64150590594417,186.180776941501,182.45205945852084,184.90234088574593,183.28427902863677
1679,180.47288844101357,185.64150590594434,186.18077694150125,182.45205945852084,184.902340885746,183.2842790286368
1680,180.47288844101357,185.6415059059445,186.1807769415015,182.45205945852084,184.9023408857461,183.28427902863683
1681,180.47288844101357,185.64150590594468,186.18077694150173,182.45205945852084,184.90234088574618,183.28427902863686
1682,180.47288844101357,185.64150590594483,186.18077694150196,182.45205945852084,184.90234088574627,183.2842790286369
1683,180.47288844101357,185.64150590594497,186.1807769415022,182.45205945852084,184.90234088574636,183.28427902863692
1684,180.47288844101357,185.6415059059451,186.18077694150242,182.45205945852084,184.90234088574644,183.28427902863694
1685,180.47288844101357,185.64150590594525,186.18077694150261,182.45205945852084,184.90234088574653,183.28427902863697
1686,180.47288844101357,185.6415059059454,186.1807769415028,182.45205945852084,184.9023408857466,183.284279028637
1687,180.47288844101357,185.64150590594554,186.180776941503,182.45205945852084,184.9023408857467,183.28427902863703
1688,180.47288844101357,185.64150590594568,186.1807769415032,182.45205945852084,184.90234088574678,183.28427902863706
1689,180.47288844101357,185.64150590594582,186.1807769415034,182.45205945852084,184.90234088574684,183.2842790286371
1690,180.47288844101357,185.64150590594596,186.18077694150358,182.45205945852084,184.9023408857469,183.28427902863712
1691,180.47288844101357,185.6415059059461,186.18077694150375,182.45205945852084,184.90234088574695,183.28427902863714
1692,180.47288844101357,185.64150590594625,186.18077694150392,182.45205945852084,184.902340885747,183.28427902863717
1693,180.47288844101357,185.6415059059464,186.1807769415041,182.45205945852084,184.90234088574707,183.2842790286372
1694,180.47288844101357,185.6415059059465,186.18077694150426,182.45205945852084,184.90234088574712,183.28427902863723
1695,180.47288844101357,185.64150590594662,186.18077694150443,182.45205945852084,184.90234088574718,183.28427902863726
1696,180.47288844101357,185.64150590594673,186.1807769415046,182.45205945852084,184.90234088574724,183.2842790286373
1697,180.47288844101357,185.64150590594684,186.18077694150477,182.45205945852084,184.9023408857473,183.28427902863731
1698,180.47288844101357,185.64150590594696,186.18077694150494,182.45205945852084,184.90234088574735,183.28427902863734
1699,180.47288844101357,185.64150590594707,186.18077694150512,182.45205945852084,184.9023408857474,183.28427902863737
1700,180.47288844101357,185.64150590594718,186.1807769415053,182.45205945852084,184.90234088574746,183.2842790286374
1701,180.47288844101357,185.6415059059473,186.18077694150546,182.45205945852084,184.90234088574752,183.28427902863743
1702,180.47288844101357,185.6415059059474,186.1807769415056,182.45205945852084,184.90234088574758,183.28427902863746
1703,180.47288844101357,185.64150590594753,186.18077694150574,182.45205945852084,184.90234088574763,183.28427902863748
1704,180.47288844101357,185.64150590594764,186.18077694150588,182.45205945852084,184.9023408857477,183.2842790286375
1705,180.47288844101357,185.64150590594775,186.18077694150602,182.45205945852084,184.90234088574775,183.28427902863754
1706,180.47288844101357,185.64150590594787,186.18077694150617,182.45205945852084,184.9023408857478,183.28427902863757
1707,180.47288844101357,185.64150590594798,186.1807769415063,182.45205945852084,184.90234088574786,183.2842790286376
1708,180.47288844101357,185.6415059059481,186.18077694150645,182.45205945852084,184.90234088574792,183.28427902863763
1709,180.47288844101357,185.64150590594818,186.1807769415066,182.45205945852084,184.90234088574798,183.28427902863766
1710,180.47288844101357,185.64150590594826,186.18077694150674,182.45205945852084,184.90234088574803,183.28427902863768
1711,180.47288844101357,185.64150590594835,186.18077694150688,182.45205945852084,184.9023408857481,183.2842790286377
1712,180.47288844101357,185.64150590594843,186.18077694150702,182.45205945852084,184.90234088574815,183.28427902863774
1713,180.47288844101357,185.64150590594852,186.18077694150716,182.45205945852084,184.9023408857482,183.28427902863777
1714,180.47288844101357,185.6415059059486,186.1807769415073,182.45205945852084,184.90234088574826,183.2842790286378
1715,180.47288844101357,185.6415059059487,186.18077694150745,182.45205945852084,184.90234088574832,183.28427902863783
1716,180.47288844101357,185.64150590594878,186.18077694150756,182.45205945852084,184.90234088574837,183.28427902863785
1717,180.47288844101357,185.64150590594886,186.18077694150767,182.45205945852084,184.90234088574843,183.28427902863788
1718,180.47288844101357,185.64150590594895,186.1807769415078,182.45205945852084,184.9023408857485,183.2842790286379
1719,180.47288844101357,185.64150590594903,186.1807769415079,182.45205945852084,184.90234088574854,183.28427902863794
1720,180.47288844101357,185.64150590594912,186.18077694150801,182.45205945852084,184.9023408857486,183.28427902863797
1721,180.47288844101357,185.6415059059492,186.18077694150813,182.45205945852084,184.90234088574863,183.284279028638
1722,180.47288844101357,185.6415059059493,186.18077694150824,182.45205945852084,184.90234088574866,183.28427902863803
1723,180.47288844101357,185.64150590594937,186.18077694150836,182.45205945852084,184.90234088574869,183.28427902863803
1724,180.47288844101357,185.64150590594946,186.18077694150847,182.45205945852084,184.9023408857487,183.28427902863803
1725,180.47288844101357,185.64150590594954,186.18077694150858,182.45205945852084,184.90234088574874,183.28427902863803
1726,180.47288844101357,185.64150590594963,186.1807769415087,182.45205945852084,184.90234088574877,183.28427902863803
1727,180.47288844101357,185.6415059059497,186.1807769415088,182.45205945852084,184.9023408857488,183.28427902863803
1728,180.47288844101357,185.6415059059498,186.18077694150892,182.45205945852084,184.90234088574883,183.28427902863803
1729,180.47288844101357,185.64150590594986,186.18077694150904,182.45205945852084,184.90234088574886,183.28427902863803
1730,180.47288844101357,185.6415059059499,186.18077694150915,182.45205945852084,184.90234088574888,183.28427902863803
1731,180.47288844101357,185.64150590594997,186.18077694150927,182.45205945852084,184.9023408857489,183.28427902863803
1732,180.47288844101357,185.64150590595003,186.18077694150938,182.45205945852084,184.90234088574894,183.28427902863803
1733,180.47288844101357,185.64150590595008,186.1807769415095,182.45205945852084,184.90234088574897,183.28427902863803
1734,180.47288844101357,185.6415059059501,186.18077694150958,182.45205945852084,184.902340885749,183.28427902863803
1735,180.47288844101357,185.64150590595014,186.18077694150963,182.45205945852084,184.90234088574903,183.28427902863803
1736,180.47288844101357,185.64150590595017,186.1807769415097,182.45205945852084,184.90234088574906,183.28427902863803
1737,180.47288844101357,185.6415059059502,186.18077694150975,182.45205945852084,184.90234088574908,183.28427902863803
1738,180.47288844101357,185.64150590595023,186.1807769415098,182.45205945852084,184.9023408857491,183.28427902863803
1739,180.47288844101357,185.64150590595025,186.18077694150986,182.45205945852084,184.90234088574914,183.28427902863803
1740,180.47288844101357,185.64150590595028,186.18077694150992,182.45205945852084,184.90234088574917,183.28427902863803
1741,180.47288844101357,185.6415059059503,186.18077694150998,182.45205945852084,184.9023408857492,183.28427902863803
1742,180.47288844101357,185.64150590595034,186.18077694151003,182.45205945852084,184.90234088574923,183.28427902863803
1743,180.47288844101357,185.64150590595037,186.1807769415101,182.45205945852084,184.90234088574925,183.28427902863803
1744,180.47288844101357,185.6415059059504,186.18077694151015,182.45205945852084,184.90234088574928,183.28427902863803
1745,180.47288844101357,185.64150590595042,186.1807769415102,182.45205945852084,184.9023408857493,183.28427902863803
1746,180.47288844101357,185.64150590595045,186.18077694151026,182.45205945852084,184.90234088574934,183.28427902863803
1747,180.47288844101357,185.64150590595048,186.18077694151032,182.45205945852084,184.90234088574937,183.28427902863803
1748,180.47288844101357,185.6415059059505,186.18077694151037,182.45205945852084,184.9023408857494,183.28427902863803
1749,180.47288844101357,185.64150590595054,186.18077694151043,182.45205945852084,184.90234088574942,183.28427902863803
1750,180.47288844101357,185.64150590595057,186.1807769415105,182.45205945852084,184.90234088574945,183.28427902863803
1751,180.47288844101357,185.6415059059506,186.18077694151054,182.45205945852084,184.90234088574948,183.28427902863803
1752,180.47288844101357,185.64150590595062,186.1807769415106,182.45205945852084,184.9023408857495,183.28427902863803
1753,180.47288844101357,185.64150590595065,186.18077694151066,182.45205945852084,184.90234088574954,183.28427902863803
1754,180.47288844101357,185.64150590595068,186.18077694151071,182.45205945852084,184.90234088574957,183.28427902863803
1755,180.47288844101357,185.6415059059507,186.18077694151077,182.45205945852084,184.9023408857496,183.28427902863803
1756,180.47288844101357,185.64150590595074,186.18077694151083,182.45205945852084,184.90234088574962,183.28427902863803
1757,180.47288844101357,185.64150590595077,186.18077694151089,182.45205945852084,184.90234088574965,183.28427902863803
1758,180.47288844101357,185.6415059059508,186.18077694151094,182.45205945852084,184.90234088574968,183.28427902863803
1759,180.47288844101357,185.64150590595082,186.180776941511,182.45205945852084,184.9023408857497,183.28427902863803
1760,180.47288844101357,185.64150590595085,186.18077694151106,182.45205945852084,184.90234088574974,183.28427902863803
1761,180.47288844101357,185.64150590595088,186.1807769415111,182.45205945852084,184.90234088574977,183.28427902863803
1762,180.47288844101357,185.6415059059509,186.18077694151117,182.45205945852084,184.9023408857498,183.28427902863803
1763,180.47288844101357,185.64150590595094,186.18077694151123,182.45205945852084,184.90234088574982,183.28427902863803
1764,180.47288844101357,185.64150590595096,186.18077694151128,182.45205945852084,184.90234088574985,183.28427902863803
1765,180.47288844101357,185.641505905951,186.18077694151134,182.45205945852084,184.90234088574988,183.28427902863803
1766,180.47288844101357,185.64150590595102,186.1807769415114,182.45205945852084,184.9023408857499,183.28427902863803
1767,180.47288844101357,185.64150590595105,186.18077694151145,182.45205945852084,184.90234088574994,183.28427902863803
1768,180.47288844101357,185.64150590595108,186.1807769415115,182.45205945852084,184.90234088574996,183.28427902863803
1769,180.47288844101357,185.6415059059511,186.18077694151154,182.45205945852084,184.90234088575,183.28427902863803
1770,180.47288844101357,185.64150590595113,186.18077694151157,182.45205945852084,184.90234088575002,183.28427902863803
1771,180.47288844101357,185.64150590595116,186.1807769415116,182.45205945852084,184.90234088575005,183.28427902863803
1772,180.47288844101357,185.6415059059512,186.18077694151162,182.45205945852084,184.90234088575008,183.28427902863803
1773,180.47288844101357,185.64150590595122,186.18077694151165,182.45205945852084,184.9023408857501,183.28427902863803
1774,180.47288844101357,185.64150590595125,186.18077694151168,182.45205945852084,184.90234088575014,183.28427902863803
1775,180.47288844101357,185.64150590595128,186.1807769415117,182.45205945852084,184.90234088575016,183.28427902863803
1776,180.47288844101357,185.6415059059513,186.18077694151174,182.45205945852084,184.9023408857502,183.28427902863803
1777,180.47288844101357,185.64150590595133,186.18077694151177,182.45205945852084,184.90234088575022,183.28427902863803
1778,180.47288844101357,185.64150590595136,186.1807769415118,182.45205945852084,184.90234088575025,183.28427902863803
1779,180.47288844101357,185.6415059059514,186.18077694151182,182.45205945852084,184.90234088575028,183.28427902863803
1780,180.47288844101357,185.64150590595142,186.18077694151185,182.45205945852084,184.9023408857503,183.28427902863803
1781,180.47288844101357,185.64150590595145,186.18077694151188,182.45205945852084,184.90234088575033,183.28427902863803
1782,180.47288844101357,185.64150590595148,186.1807769415119,182.45205945852084,184.90234088575036,183.28427902863803
1783,180.47288844101357,185.6415059059515,186.18077694151194,182.45205945852084,184.9023408857504,183.28427902863803
1784,180.47288844101357,185.64150590595153,186.18077694151197,182.45205945852084,184.90234088575042,183.28427902863803
1785,180.47288844101357,185.64150590595153,186.180776941512,182.45205945852084,184.90234088575045,183.28427902863803
1786,180.47288844101357,185.64150590595153,186.18077694151202,182.45205945852084,184.90234088575048,183.28427902863803
1787,180.47288844101357,185.64150590595153,186.18077694151205,182.45205945852084,184.90234088575048,183.28427902863803
1788,180.47288844101357,185.64150590595153,186.18077694151208,182.45205945852084,184.90234088575048,183.28427902863803
1789,180.47288844101357,185.64150590595153,186.1807769415121,182.45205945852084,184.90234088575048,183.28427902863803
1790,180.47288844101357,185.64150590595153,186.18077694151214,182.45205945852084,184.90234088575048,183.28427902863803
1791,180.47288844101357,185.64150590595153,186.18077694151216,182.45205945852084,184.90234088575048,183.28427902863803
1792,180.47288844101357,185.64150590595153,186.1807769415122,182.45205945852084,184.90234088575048,183.28427902863803
1793,180.47288844101357,185.64150590595153,186.18077694151222,182.45205945852084,184.90234088575048,183.28427902863803
1794,180.47288844101357,185.64150590595153,186.18077694151225,182.45205945852084,184.90234088575048,183.28427902863803
1795,180.47288844101357,185.64150590595153,186.18077694151228,182.45205945852084,184.90234088575048,183.28427902863803
1796,180.47288844101357,185.64150590595153,186.1807769415123,182.45205945852084,184.90234088575048,183.28427902863803
1797,180.47288844101357,185.64150590595153,186.18077694151233,182.45205945852084,184.90234088575048,183.28427902863803
1798,180.47288844101357,185.64150590595153,186.18077694151236,182.45205945852084,184.90234088575048,183.28427902863803
1799,180.47288844101357,185.64150590595153,186.1807769415124,182.45205945852084,184.90234088575048,183.28427902863803
1800,180.47288844101357,185.64150590595153,186.18077694151242,182.45205945852084,184.90234088575048,183.28427902863803
1801,180.47288844101357,185.64150590595153,186.18077694151245,182.45205945852084,184.90234088575048,183.28427902863803
1802,180.47288844101357,185.64150590595153,186.18077694151248,182.45205945852084,184.90234088575048,183.28427902863803
1803,180.47288844101357,185.64150590595153,186.1807769415125,182.45205945852084,184.90234088575048,183.28427902863803
1804,180.47288844101357,185.64150590595153,186.18077694151253,182.45205945852084,184.90234088575048,183.28427902863803
1805,180.47288844101357,185.64150590595153,186.18077694151256,182.45205945852084,184.90234088575048,183.28427902863803
1806,180.47288844101357,185.64150590595153,186.1807769415126,182.45205945852084,184.90234088575048,183.28427902863803
1807,180.47288844101357,185.64150590595153,186.18077694151262,182.45205945852084,184.90234088575048,183.28427902863803
1808,180.47288844101357,185.64150590595153,186.18077694151265,182.45205945852084,184.90234088575048,183.28427902863803
1809,180.47288844101357,185.64150590595153,186.18077694151268,182.45205945852084,184.90234088575048,183.28427902863803
1810,180.47288844101357,185.64150590595153,186.1807769415127,182.45205945852084,184.90234088575048,183.28427902863803
1811,180.47288844101357,185.64150590595153,186.18077694151273,182.45205945852084,184.90234088575048,183.28427902863803
1812,180.47288844101357,185.64150590595153,186.18077694151276,182.45205945852084,184.90234088575048,183.28427902863803
1813,180.47288844101357,185.64150590595153,186.1807769415128,182.45205945852084,184.90234088575048,183.28427902863803
1814,180.47288844101357,185.64150590595153,186.18077694151282,182.45205945852084,184.90234088575048,183.28427902863803
1815,180.47288844101357,185.64150590595153,186.18077694151285,182.45205945852084,184.90234088575048,183.28427902863803
1816,180.47288844101357,185.64150590595153,186.18077694151287,182.45205945852084,184.90234088575048,183.28427902863803
1817,180.47288844101357,185.64150590595153,186.1807769415129,182.45205945852084,184.90234088575048,183.28427902863803
1818,180.47288844101357,185.64150590595153,186.18077694151293,182.45205945852084,184.90234088575048,183.28427902863803
1819,180.47288844101357,185.64150590595153,186.18077694151296,182.45205945852084,184.90234088575048,183.28427902863803
1820,180.47288844101357,185.64150590595153,186.180776941513,182.45205945852084,184.90234088575048,183.28427902863803
1821,180.47288844101357,185.64150590595153,186.18077694151302,182.45205945852084,184.90234088575048,183.28427902863803
1822,180.47288844101357,185.64150590595153,186.18077694151305,182.45205945852084,184.90234088575048,183.28427902863803
1823,180.47288844101357,185.64150590595153,186.18077694151307,182.45205945852084,184.90234088575048,183.28427902863803
1824,180.47288844101357,185.64150590595153,186.1807769415131,182.45205945852084,184.90234088575048,183.28427902863803
1825,180.47288844101357,185.64150590595153,186.18077694151313,182.45205945852084,184.90234088575048,183.28427902863803
1826,180.47288844101357,185.64150590595153,186.18077694151316,182.45205945852084,184.90234088575048,183.28427902863803
1827,180.47288844101357,185.64150590595153,186.1807769415132,182.45205945852084,184.90234088575048,183.28427902863803
1828,180.47288844101357,185.64150590595153,186.18077694151322,182.45205945852084,184.90234088575048,183.28427902863803
