,Sterman biomass,SC_OH trf_linear  biomass,SC_OH trf_linear (constrained) biomass,SC_OH trf_soft_l1 (constrained) biomass,SC_OH trf_huber (constrained) biomass,SC_OH dogbox_huber (constrained) biomass
2747,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2748,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2749,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2750,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2751,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2752,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2753,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2754,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2755,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2756,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2757,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2758,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2759,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2760,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2761,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2762,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2763,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2764,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2765,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2766,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2767,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2768,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2769,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2770,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2771,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2772,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2773,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2774,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2775,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2776,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2777,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2778,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2779,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2780,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2781,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2782,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2783,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2784,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2785,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2786,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2787,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2788,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2789,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2790,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2791,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2792,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2793,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2794,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2795,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2796,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2797,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2798,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2799,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2800,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2801,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2802,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2803,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2804,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2805,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2806,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2807,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2808,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2809,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2810,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2811,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2812,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2813,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2814,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2815,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2816,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2817,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2818,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2819,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2820,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2821,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2822,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2823,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2824,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2825,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2826,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2827,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2828,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2829,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2830,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2831,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2832,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2833,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2834,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2835,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2836,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2837,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2838,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2839,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2840,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2841,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2842,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2843,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2844,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2845,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2846,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2847,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2848,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2849,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2850,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2851,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2852,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2853,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2854,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2855,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2856,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2857,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2858,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2859,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2860,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2861,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2862,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2863,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2864,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2865,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2866,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2867,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2868,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2869,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2870,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2871,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2872,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2873,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2874,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2875,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2876,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2877,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2878,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2879,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2880,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2881,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2882,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2883,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2884,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2885,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2886,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2887,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2888,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2889,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2890,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2891,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2892,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2893,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2894,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2895,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2896,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2897,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2898,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2899,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2900,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2901,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2902,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2903,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2904,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2905,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2906,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2907,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2908,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2909,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2910,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2911,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2912,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2913,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2914,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2915,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2916,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2917,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2918,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2919,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2920,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2921,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2922,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2923,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2924,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2925,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2926,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2927,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2928,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2929,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2930,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2931,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2932,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2933,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2934,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2935,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2936,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2937,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2938,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2939,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2940,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2941,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2942,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2943,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2944,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2945,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2946,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2947,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2948,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2949,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2950,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2951,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2952,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2953,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2954,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2955,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2956,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2957,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2958,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2959,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2960,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2961,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2962,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2963,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2964,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2965,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2966,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2967,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2968,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2969,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2970,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2971,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2972,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2973,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2974,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2975,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2976,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2977,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2978,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2979,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2980,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2981,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2982,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2983,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2984,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2985,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2986,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2987,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2988,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2989,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2990,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2991,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2992,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2993,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2994,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2995,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2996,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2997,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2998,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
2999,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3000,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3001,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3002,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3003,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3004,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3005,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3006,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3007,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3008,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3009,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3010,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3011,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3012,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3013,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3014,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3015,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3016,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3017,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
3018,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
